GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
1400000US13013180204,13013180204,"Census Tract 1802.04, Barrow County, Georgia",2060,397,217,229,342,214,36,45,19,22,82,92,57,70,1307,373
1400000US13013180205,13013180205,"Census Tract 1802.05, Barrow County, Georgia",4005,680,447,244,506,284,107,91,332,226,127,108,305,285,2181,547
1400000US13013180206,13013180206,"Census Tract 1802.06, Barrow County, Georgia",3432,601,173,167,213,141,530,461,85,83,255,138,56,76,2120,516
1400000US13013180301,13013180301,"Census Tract 1803.01, Barrow County, Georgia",1895,328,49,56,15,23,412,342,103,221,63,73,45,68,1208,316
1400000US13013180302,13013180302,"Census Tract 1803.02, Barrow County, Georgia",4954,557,53,84,148,132,272,268,114,130,283,268,0,132,4084,593
1400000US13013180303,13013180303,"Census Tract 1803.03, Barrow County, Georgia",4254,382,147,188,401,391,130,129,158,138,381,314,19,31,3018,498
1400000US13013180401,13013180401,"Census Tract 1804.01, Barrow County, Georgia",3764,465,318,224,58,65,24,27,237,272,399,427,39,59,2689,499
1400000US13013180402,13013180402,"Census Tract 1804.02, Barrow County, Georgia",5934,480,268,220,327,153,256,110,193,140,522,244,191,133,4177,472
1400000US13013180501,13013180501,"Census Tract 1805.01, Barrow County, Georgia",4968,602,457,393,359,349,374,427,27,32,518,434,390,345,2843,634
1400000US13013180502,13013180502,"Census Tract 1805.02, Barrow County, Georgia",4216,453,290,223,369,259,110,88,70,87,255,230,340,227,2782,474
1400000US13013180503,13013180503,"Census Tract 1805.03, Barrow County, Georgia",3687,437,71,71,33,40,176,245,214,244,117,110,208,226,2868,387
1400000US13015960101,13015960101,"Census Tract 9601.01, Bartow County, Georgia",1377,265,35,41,80,122,45,67,67,113,0,132,0,132,1150,307
1400000US13015960102,13015960102,"Census Tract 9601.02, Bartow County, Georgia",9815,683,605,454,605,413,223,187,308,217,961,528,103,65,7010,623
1400000US13015960200,13015960200,"Census Tract 9602, Bartow County, Georgia",10878,695,739,401,958,348,402,259,485,280,957,381,286,226,7051,847
1400000US13015960300,13015960300,"Census Tract 9603, Bartow County, Georgia",7511,838,279,179,1190,644,653,583,215,177,194,158,336,473,4644,760
1400000US13015960401,13015960401,"Census Tract 9604.01, Bartow County, Georgia",8235,679,745,424,772,409,779,378,343,229,500,246,100,101,4996,706
1400000US13015960402,13015960402,"Census Tract 9604.02, Bartow County, Georgia",7877,567,514,268,522,239,210,148,286,180,637,294,302,173,5406,592
1400000US13015960500,13015960500,"Census Tract 9605, Bartow County, Georgia",7204,854,704,444,856,533,88,88,585,487,533,381,560,403,3878,551
1400000US13015960600,13015960600,"Census Tract 9606, Bartow County, Georgia",8907,714,630,430,620,322,415,283,467,309,395,230,118,112,6262,749
1400000US13015960700,13015960700,"Census Tract 9607, Bartow County, Georgia",6134,671,255,218,549,274,169,145,1003,378,408,209,207,177,3543,480
1400000US13015960801,13015960801,"Census Tract 9608.01, Bartow County, Georgia",3130,308,122,105,233,149,89,84,134,115,76,70,87,97,2389,343
1400000US13015960802,13015960802,"Census Tract 9608.02, Bartow County, Georgia",2891,367,311,150,317,303,252,187,162,150,518,338,64,86,1267,261
1400000US13015960803,13015960803,"Census Tract 9608.03, Bartow County, Georgia",5159,569,343,284,447,201,206,126,233,161,347,172,171,116,3412,567
1400000US13015960901,13015960901,"Census Tract 9609.01, Bartow County, Georgia",2215,383,229,259,259,193,103,172,16,18,61,45,69,129,1478,357
1400000US13015960902,13015960902,"Census Tract 9609.02, Bartow County, Georgia",6492,412,11,18,240,183,136,101,403,330,615,372,93,89,4994,476
1400000US13015961000,13015961000,"Census Tract 9610, Bartow County, Georgia",8356,629,118,146,184,120,402,407,454,282,447,287,79,62,6672,715
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2100,330,253,238,143,84,83,68,343,233,88,92,28,43,1162,275
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1637,337,92,71,148,95,349,209,293,185,47,76,38,60,670,297
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",4230,475,797,387,625,248,255,187,92,81,539,287,33,45,1889,377
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",4113,555,670,449,549,244,716,506,370,297,347,226,183,145,1278,345
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",5122,620,442,281,916,481,317,174,475,237,204,173,288,256,2480,602
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1768,336,24,39,227,149,260,164,240,233,85,106,41,39,891,239
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",3670,434,251,144,832,357,162,124,494,234,154,155,260,258,1517,480
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",2353,398,171,136,246,157,307,250,306,170,220,151,77,95,1026,340
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2846,607,476,337,139,86,70,78,170,127,175,180,40,57,1776,577
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",3663,505,526,323,386,283,178,140,339,247,273,194,186,188,1775,480
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3625,471,234,150,633,431,204,128,126,128,445,276,103,109,1880,382
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1879,451,501,291,535,204,62,71,346,291,237,162,0,132,198,138
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",2249,256,114,75,451,205,73,43,36,34,246,144,30,36,1299,205
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",912,186,82,58,270,239,92,76,0,132,83,102,37,47,348,199
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2592,449,389,216,823,338,220,166,251,206,99,89,54,63,756,238
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",1217,355,480,231,379,218,51,54,57,66,112,95,0,132,138,94
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1540,388,308,210,200,113,70,72,34,43,195,276,22,35,711,168
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4470,787,487,287,696,612,269,292,117,106,397,251,75,81,2429,575
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",2234,432,545,274,533,296,180,144,141,119,278,202,9,14,548,216
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1173,259,293,181,193,132,48,64,20,44,210,199,5,11,404,252
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2517,423,176,147,445,209,152,159,46,51,18,18,138,186,1542,379
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4708,603,525,283,869,456,232,170,45,58,419,238,28,30,2590,467
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3441,461,131,105,65,64,103,68,214,109,183,113,165,225,2580,416
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1895,380,297,188,160,94,81,82,23,36,0,132,24,31,1310,322
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4409,337,126,99,24,24,140,121,218,140,195,103,60,51,3646,361
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",2241,286,335,302,14,23,139,162,107,145,394,359,0,132,1252,289
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",4644,527,271,166,353,236,347,301,198,173,116,93,138,182,3221,475
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",1846,346,93,105,249,151,83,64,105,119,196,175,30,53,1090,341
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",3162,632,427,366,747,337,168,135,342,197,146,89,45,35,1287,364
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",3082,526,437,296,330,168,351,218,158,99,151,151,171,123,1484,332
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3758,484,686,303,1083,422,516,277,109,90,194,205,59,79,1111,332
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",4783,814,365,224,773,393,394,238,1170,796,378,339,455,384,1248,289
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",2616,398,432,273,1134,327,386,281,209,127,147,141,13,24,295,142
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3871,585,1192,535,838,372,334,205,327,252,212,173,180,202,788,326
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",1865,462,290,232,656,373,364,287,72,121,54,53,92,93,337,123
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",6472,862,955,485,929,477,694,604,426,317,1037,590,108,97,2323,486
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",4019,436,441,309,210,170,291,163,510,294,270,179,111,135,2186,468
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",5600,694,638,366,492,184,930,440,377,274,529,294,233,189,2401,670
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",2170,359,118,70,481,212,112,103,27,28,182,139,0,132,1250,383
1400000US13021013302,13021013302,"Census Tract 133.02, Bibb County, Georgia",4197,411,334,203,618,286,342,200,180,91,192,112,162,127,2369,382
1400000US13021013407,13021013407,"Census Tract 134.07, Bibb County, Georgia",4063,485,215,200,150,156,63,45,194,159,266,219,139,198,3036,471
1400000US13021013408,13021013408,"Census Tract 134.08, Bibb County, Georgia",4452,278,25,38,0,132,48,56,22,35,71,108,0,132,4286,280
1400000US13021013409,13021013409,"Census Tract 134.09, Bibb County, Georgia",3611,418,271,198,135,180,51,77,0,132,602,338,35,55,2517,448
1400000US13021013410,13021013410,"Census Tract 134.10, Bibb County, Georgia",6074,461,175,183,40,62,241,263,33,42,136,115,25,28,5424,490
1400000US13021013411,13021013411,"Census Tract 134.11, Bibb County, Georgia",3552,432,197,138,156,112,96,85,298,306,54,51,24,20,2727,384
1400000US13021013502,13021013502,"Census Tract 135.02, Bibb County, Georgia",1904,352,91,69,311,168,92,151,85,74,283,199,10,15,1032,231
1400000US13021013503,13021013503,"Census Tract 135.03, Bibb County, Georgia",2025,307,57,66,143,175,233,165,156,112,12,19,0,132,1424,313
1400000US13021013504,13021013504,"Census Tract 135.04, Bibb County, Georgia",7683,615,157,160,74,93,88,71,174,225,195,147,182,159,6813,640
1400000US13021013603,13021013603,"Census Tract 136.03, Bibb County, Georgia",2774,598,40,40,724,709,43,42,0,132,313,162,0,132,1654,391
1400000US13021013604,13021013604,"Census Tract 136.04, Bibb County, Georgia",4351,558,238,219,227,156,117,110,187,186,329,193,47,78,3206,439
1400000US13021013605,13021013605,"Census Tract 136.05, Bibb County, Georgia",6031,569,243,202,516,497,342,267,95,129,392,279,307,292,4136,625
1400000US13021013606,13021013606,"Census Tract 136.06, Bibb County, Georgia",5384,440,60,66,135,107,36,51,315,194,51,43,131,201,4656,462
1400000US13021013700,13021013700,"Census Tract 137, Bibb County, Georgia",2207,360,508,253,260,113,71,53,243,258,46,52,17,51,1062,299
1400000US13021013800,13021013800,"Census Tract 138, Bibb County, Georgia",1734,359,792,389,117,108,253,175,275,159,77,60,0,132,220,124
1400000US13021013900,13021013900,"Census Tract 139, Bibb County, Georgia",2202,562,318,292,658,457,75,99,95,99,156,152,0,132,900,311
1400000US13023790100,13023790100,"Census Tract 7901, Bleckley County, Georgia",4489,529,270,176,610,375,263,207,91,56,281,211,31,43,2943,619
1400000US13023790200,13023790200,"Census Tract 7902, Bleckley County, Georgia",3234,472,322,198,127,104,226,223,356,339,177,176,0,132,2026,377
1400000US13023790300,13023790300,"Census Tract 7903, Bleckley County, Georgia",4561,576,148,105,920,378,228,184,249,153,520,471,61,96,2435,408
1400000US13025960100,13025960100,"Census Tract 9601, Brantley County, Georgia",6085,594,539,347,879,432,222,182,270,171,547,397,80,84,3548,670
1400000US13025960200,13025960200,"Census Tract 9602, Brantley County, Georgia",5097,624,353,268,832,300,27,23,191,153,721,397,280,208,2693,527
1400000US13025960300,13025960300,"Census Tract 9603, Brantley County, Georgia",6228,649,421,259,706,344,202,150,188,154,539,313,431,278,3741,647
1400000US13027960200,13027960200,"Census Tract 9602, Brooks County, Georgia",1824,370,89,82,192,175,111,113,177,128,136,179,155,115,964,256
1400000US13027960300,13027960300,"Census Tract 9603, Brooks County, Georgia",5631,551,186,176,269,161,321,274,317,229,237,225,227,176,4074,513
1400000US13027960400,13027960400,"Census Tract 9604, Brooks County, Georgia",3590,521,299,182,417,210,70,50,590,397,604,332,37,50,1573,409
1400000US13027960500,13027960500,"Census Tract 9605, Brooks County, Georgia",2235,414,116,109,423,218,81,79,288,245,256,169,61,82,1010,370
1400000US13027960600,13027960600,"Census Tract 9606, Brooks County, Georgia",2542,429,161,194,535,329,46,96,183,241,160,140,31,49,1426,462
1400000US13029920101,13029920101,"Census Tract 9201.01, Bryan County, Georgia",3941,391,212,146,379,215,257,176,153,118,246,176,67,57,2627,393
1400000US13029920102,13029920102,"Census Tract 9201.02, Bryan County, Georgia",5043,376,391,236,439,236,190,185,267,200,240,151,100,91,3416,508
1400000US13029920301,13029920301,"Census Tract 9203.01, Bryan County, Georgia",1974,386,0,132,0,132,19,32,0,132,91,104,14,42,1850,352
1400000US13029920303,13029920303,"Census Tract 9203.03, Bryan County, Georgia",4554,460,268,216,659,467,546,482,368,208,231,214,87,130,2395,502
1400000US13029920305,13029920305,"Census Tract 9203.05, Bryan County, Georgia",3916,353,200,170,73,82,0,132,34,58,12,18,0,132,3597,360
1400000US13029920306,13029920306,"Census Tract 9203.06, Bryan County, Georgia",9483,525,355,358,200,118,244,184,48,74,195,112,96,104,8345,640
1400000US13029980000,13029980000,"Census Tract 9800, Bryan County, Georgia",0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13031110100,13031110100,"Census Tract 1101, Bulloch County, Georgia",3652,423,311,183,711,337,118,89,125,96,383,204,172,172,1832,325
1400000US13031110200,13031110200,"Census Tract 1102, Bulloch County, Georgia",7800,701,787,511,876,340,338,191,250,197,551,290,212,212,4786,621
1400000US13031110300,13031110300,"Census Tract 1103, Bulloch County, Georgia",7446,707,988,537,517,316,272,222,270,168,344,180,82,87,4973,534
1400000US13031110401,13031110401,"Census Tract 1104.01, Bulloch County, Georgia",3751,458,705,305,604,237,222,145,273,170,414,212,184,152,1349,367
1400000US13031110403,13031110403,"Census Tract 1104.03, Bulloch County, Georgia",5475,852,2848,751,1300,452,290,166,97,80,149,101,174,158,617,262
1400000US13031110404,13031110404,"Census Tract 1104.04, Bulloch County, Georgia",3028,733,2325,728,443,245,16,39,29,35,53,57,7,11,155,88
1400000US13031110500,13031110500,"Census Tract 1105, Bulloch County, Georgia",4664,577,837,266,307,126,324,241,252,139,348,208,0,132,2596,401
1400000US13031110601,13031110601,"Census Tract 1106.01, Bulloch County, Georgia",5834,594,348,228,332,178,389,253,170,162,470,207,40,46,4085,687
1400000US13031110602,13031110602,"Census Tract 1106.02, Bulloch County, Georgia",4055,446,536,419,761,394,247,192,323,197,269,168,0,132,1919,523
1400000US13031110700,13031110700,"Census Tract 1107, Bulloch County, Georgia",7821,585,828,423,512,234,216,172,424,226,234,210,276,203,5331,583
1400000US13031110800,13031110800,"Census Tract 1108, Bulloch County, Georgia",2212,307,134,106,161,117,114,106,153,105,233,178,255,191,1162,297
1400000US13031110900,13031110900,"Census Tract 1109, Bulloch County, Georgia",6840,557,150,109,474,254,618,414,180,169,555,295,350,257,4513,581
1400000US13033950100,13033950100,"Census Tract 9501, Burke County, Georgia",5638,599,625,614,804,428,166,102,1020,675,759,558,106,86,2158,436
1400000US13033950200,13033950200,"Census Tract 9502, Burke County, Georgia",2695,373,124,104,202,187,277,178,111,126,301,209,33,41,1647,407
1400000US13033950400,13033950400,"Census Tract 9504, Burke County, Georgia",4965,483,510,259,1240,436,512,314,367,213,324,201,390,245,1622,441
1400000US13033950500,13033950500,"Census Tract 9505, Burke County, Georgia",4875,638,959,542,174,146,375,163,369,203,85,81,22,33,2891,407
1400000US13033950700,13033950700,"Census Tract 9507, Burke County, Georgia",2679,388,425,240,505,210,107,66,178,125,210,140,59,58,1195,231
1400000US13033950900,13033950900,"Census Tract 9509, Burke County, Georgia",1628,220,90,77,127,75,71,60,150,91,106,78,111,68,973,229
1400000US13035150100,13035150100,"Census Tract 1501, Butts County, Georgia",7557,430,269,136,405,214,160,113,760,386,237,169,78,92,5648,485
1400000US13035150200,13035150200,"Census Tract 1502, Butts County, Georgia",8177,488,538,278,749,350,420,303,466,232,564,281,255,173,5185,645
1400000US13035150300,13035150300,"Census Tract 1503, Butts County, Georgia",5381,498,357,337,292,181,271,233,87,75,426,234,73,79,3875,549
1400000US13037950100,13037950100,"Census Tract 9501, Calhoun County, Georgia",2014,306,306,141,193,109,209,87,75,63,288,160,61,45,882,236
1400000US13037950200,13037950200,"Census Tract 9502, Calhoun County, Georgia",3243,283,210,100,806,289,151,88,406,170,295,166,221,117,1154,266
1400000US13039010100,13039010100,"Census Tract 101, Camden County, Georgia",3265,412,171,135,274,137,434,273,102,73,168,135,84,96,2032,399
1400000US13039010200,13039010200,"Census Tract 102, Camden County, Georgia",5292,463,356,227,257,119,193,120,227,239,124,83,98,88,4037,511
1400000US13039010301,13039010301,"Census Tract 103.01, Camden County, Georgia",7770,649,900,408,798,395,459,266,370,198,465,210,182,130,4596,542
1400000US13039010302,13039010302,"Census Tract 103.02, Camden County, Georgia",4634,449,182,130,840,367,211,110,371,238,200,124,83,69,2747,442
1400000US13039010401,13039010401,"Census Tract 104.01, Camden County, Georgia",9710,593,598,326,509,350,134,104,432,299,601,378,178,138,7258,600
1400000US13039010402,13039010402,"Census Tract 104.02, Camden County, Georgia",4606,542,122,79,414,272,33,35,124,122,141,179,59,79,3713,440
1400000US13039010403,13039010403,"Census Tract 104.03, Camden County, Georgia",3722,404,279,207,138,129,0,132,35,43,190,163,87,95,2993,392
1400000US13039010500,13039010500,"Census Tract 105, Camden County, Georgia",1411,319,41,67,235,248,46,76,77,85,279,221,78,95,655,291
1400000US13039010601,13039010601,"Census Tract 106.01, Camden County, Georgia",6982,567,487,294,607,425,371,318,385,237,576,441,452,285,4104,537
1400000US13039010602,13039010602,"Census Tract 106.02, Camden County, Georgia",769,219,0,132,146,156,12,20,109,171,0,132,0,132,502,150
1400000US13039990000,13039990000,"Census Tract 9900, Camden County, Georgia",0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13043950100,13043950100,"Census Tract 9501, Candler County, Georgia",4691,476,487,260,896,435,403,258,64,57,710,412,111,102,2020,514
1400000US13043950200,13043950200,"Census Tract 9502, Candler County, Georgia",3107,488,0,132,300,211,123,134,226,218,246,165,0,132,2212,506
1400000US13043950300,13043950300,"Census Tract 9503, Candler County, Georgia",2589,436,212,190,417,270,346,332,201,218,602,513,49,105,762,351
1400000US13045910101,13045910101,"Census Tract 9101.01, Carroll County, Georgia",5972,346,748,396,607,317,424,283,321,220,528,240,268,174,3076,509
1400000US13045910103,13045910103,"Census Tract 9101.03, Carroll County, Georgia",4618,458,298,123,165,117,65,59,217,156,158,115,25,28,3690,459
1400000US13045910104,13045910104,"Census Tract 9101.04, Carroll County, Georgia",8598,721,160,96,490,267,549,351,347,289,855,655,338,153,5859,677
1400000US13045910200,13045910200,"Census Tract 9102, Carroll County, Georgia",11147,659,463,185,987,363,410,230,593,252,806,332,252,256,7636,785
1400000US13045910300,13045910300,"Census Tract 9103, Carroll County, Georgia",6485,646,190,88,551,236,315,211,480,389,1027,561,302,277,3620,642
1400000US13045910400,13045910400,"Census Tract 9104, Carroll County, Georgia",3300,309,163,86,355,252,86,103,250,119,453,247,111,100,1882,319
1400000US13045910501,13045910501,"Census Tract 9105.01, Carroll County, Georgia",6189,568,1024,444,830,325,448,253,615,260,478,278,249,225,2545,407
1400000US13045910502,13045910502,"Census Tract 9105.02, Carroll County, Georgia",3431,534,743,256,907,380,585,366,214,175,326,209,45,52,611,283
1400000US13045910600,13045910600,"Census Tract 9106, Carroll County, Georgia",5346,586,524,395,301,171,104,72,234,151,279,249,132,80,3772,531
1400000US13045910701,13045910701,"Census Tract 9107.01, Carroll County, Georgia",8478,650,947,490,777,305,511,379,96,79,1025,378,40,49,5082,559
1400000US13045910702,13045910702,"Census Tract 9107.02, Carroll County, Georgia",6722,466,279,143,212,175,305,197,77,68,131,87,0,132,5718,559
1400000US13045910703,13045910703,"Census Tract 9107.03, Carroll County, Georgia",8448,622,1105,429,788,362,722,371,442,307,486,225,305,249,4600,623
1400000US13045910800,13045910800,"Census Tract 9108, Carroll County, Georgia",4099,329,67,66,337,167,109,49,378,250,420,234,260,279,2528,355
1400000US13045910900,13045910900,"Census Tract 9109, Carroll County, Georgia",3781,483,443,349,144,111,138,131,76,53,324,175,60,65,2596,454
1400000US13045911000,13045911000,"Census Tract 9110, Carroll County, Georgia",6436,650,393,197,865,473,449,239,167,147,569,377,266,231,3727,639
1400000US13045911100,13045911100,"Census Tract 9111, Carroll County, Georgia",6943,660,842,344,564,267,142,119,429,327,954,505,138,88,3874,442
1400000US13045911200,13045911200,"Census Tract 9112, Carroll County, Georgia",5965,585,641,316,429,205,114,73,351,253,625,344,322,236,3483,445
1400000US13047030100,13047030100,"Census Tract 301, Catoosa County, Georgia",6915,682,443,395,565,287,421,277,296,262,703,319,108,142,4379,580
1400000US13047030201,13047030201,"Census Tract 302.01, Catoosa County, Georgia",4223,341,136,103,486,207,130,71,279,165,589,307,237,168,2366,377
1400000US13047030202,13047030202,"Census Tract 302.02, Catoosa County, Georgia",6364,449,104,77,372,154,480,282,96,100,408,215,101,104,4803,556
1400000US13047030301,13047030301,"Census Tract 303.01, Catoosa County, Georgia",6932,461,105,84,691,418,171,137,349,340,215,113,118,103,5283,600
1400000US13047030303,13047030303,"Census Tract 303.03, Catoosa County, Georgia",3823,397,254,130,301,189,263,271,197,184,165,185,142,111,2501,323
1400000US13047030304,13047030304,"Census Tract 303.04, Catoosa County, Georgia",3436,348,79,97,24,37,204,201,23,36,103,99,67,73,2936,409
