GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
1400000US13013180106,13013180106,"Census Tract 1801.06, Barrow County, Georgia",2531,285,192,131,190,123,19,29,132,81,325,239,36,57,1637,292
1400000US13013180107,13013180107,"Census Tract 1801.07, Barrow County, Georgia",3767,411,473,337,361,146,333,222,169,192,136,113,128,175,2167,368
1400000US13013180108,13013180108,"Census Tract 1801.08, Barrow County, Georgia",3541,361,235,183,304,242,177,141,132,154,255,172,149,159,2289,485
1400000US13013180203,13013180203,"Census Tract 1802.03, Barrow County, Georgia",3167,460,301,235,370,182,317,230,436,246,291,172,130,135,1322,514
1400000US13013180204,13013180204,"Census Tract 1802.04, Barrow County, Georgia",2413,391,171,115,297,173,101,57,173,116,244,196,2,6,1425,368
1400000US13013180205,13013180205,"Census Tract 1802.05, Barrow County, Georgia",4528,472,496,322,1056,489,195,242,185,126,266,283,257,266,2073,413
1400000US13013180206,13013180206,"Census Tract 1802.06, Barrow County, Georgia",3050,445,115,75,252,176,342,334,97,75,218,151,43,52,1983,448
1400000US13013180301,13013180301,"Census Tract 1803.01, Barrow County, Georgia",2290,294,41,39,57,63,236,173,322,295,114,80,25,39,1495,342
1400000US13013180302,13013180302,"Census Tract 1803.02, Barrow County, Georgia",5585,455,70,86,233,178,315,303,39,126,432,295,64,96,4432,575
1400000US13013180303,13013180303,"Census Tract 1803.03, Barrow County, Georgia",3729,317,98,84,101,97,77,87,149,140,512,272,126,163,2666,361
1400000US13013180401,13013180401,"Census Tract 1804.01, Barrow County, Georgia",5190,574,247,217,77,72,195,161,125,96,444,470,86,90,4016,631
1400000US13013180402,13013180402,"Census Tract 1804.02, Barrow County, Georgia",6245,615,95,81,497,251,364,238,570,289,522,237,158,119,4039,689
1400000US13013180501,13013180501,"Census Tract 1805.01, Barrow County, Georgia",5301,566,284,330,257,207,166,172,146,158,633,416,350,240,3465,521
1400000US13013180502,13013180502,"Census Tract 1805.02, Barrow County, Georgia",4579,460,502,279,577,398,127,122,235,127,251,101,75,91,2812,411
1400000US13013180503,13013180503,"Census Tract 1805.03, Barrow County, Georgia",4979,698,606,613,105,71,160,187,272,308,171,113,114,137,3551,439
1400000US13015960101,13015960101,"Census Tract 9601.01, Bartow County, Georgia",1657,236,27,28,110,117,148,166,0,13,72,72,0,13,1300,254
1400000US13015960102,13015960102,"Census Tract 9601.02, Bartow County, Georgia",9529,853,391,207,423,382,474,305,219,189,1403,634,198,239,6421,747
1400000US13015960200,13015960200,"Census Tract 9602, Bartow County, Georgia",12032,931,559,447,1539,542,228,199,791,515,1126,503,383,251,7406,1013
1400000US13015960300,13015960300,"Census Tract 9603, Bartow County, Georgia",7293,684,515,284,1007,447,307,250,193,132,335,195,331,425,4605,647
1400000US13015960401,13015960401,"Census Tract 9604.01, Bartow County, Georgia",8789,1059,399,210,1344,750,757,440,452,345,605,320,154,183,5078,737
1400000US13015960402,13015960402,"Census Tract 9604.02, Bartow County, Georgia",8221,825,550,307,1368,897,552,409,220,205,438,329,245,212,4848,539
1400000US13015960500,13015960500,"Census Tract 9605, Bartow County, Georgia",7940,804,1108,544,740,434,318,255,397,346,739,536,392,344,4246,702
1400000US13015960600,13015960600,"Census Tract 9606, Bartow County, Georgia",8657,808,1510,743,452,217,465,237,1026,625,499,277,36,44,4669,675
1400000US13015960700,13015960700,"Census Tract 9607, Bartow County, Georgia",5907,748,337,261,689,309,491,337,763,427,594,494,185,175,2848,564
1400000US13015960801,13015960801,"Census Tract 9608.01, Bartow County, Georgia",3487,408,185,158,441,287,102,83,193,127,188,144,36,59,2342,416
1400000US13015960802,13015960802,"Census Tract 9608.02, Bartow County, Georgia",2718,315,240,151,509,266,271,203,151,122,235,227,94,120,1218,264
1400000US13015960803,13015960803,"Census Tract 9608.03, Bartow County, Georgia",5670,553,384,230,642,341,402,204,127,92,272,161,369,219,3474,462
1400000US13015960901,13015960901,"Census Tract 9609.01, Bartow County, Georgia",2939,394,236,191,443,287,66,83,122,110,215,132,125,129,1732,327
1400000US13015960902,13015960902,"Census Tract 9609.02, Bartow County, Georgia",6421,561,220,188,332,296,51,41,435,333,590,445,127,98,4666,579
1400000US13015961000,13015961000,"Census Tract 9610, Bartow County, Georgia",7928,651,217,160,79,61,479,340,204,203,467,322,91,76,6391,778
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2463,355,527,259,404,277,128,81,275,211,124,126,57,49,948,199
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1667,240,151,159,175,104,220,173,203,158,146,115,48,50,724,196
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",3888,579,1173,609,607,299,198,126,207,174,612,347,35,48,1056,293
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",3359,513,903,418,301,160,352,298,306,241,254,176,207,178,1036,407
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",5825,577,933,436,1382,613,279,151,343,244,116,99,338,254,2434,422
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1496,267,84,73,146,80,156,100,81,74,25,26,100,66,904,262
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",3770,399,573,259,586,301,201,141,376,215,160,137,202,158,1672,329
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",3239,444,361,228,267,144,523,406,280,173,182,163,0,13,1626,414
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2775,353,405,262,171,126,343,257,74,72,294,224,41,54,1447,388
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",3578,422,513,265,337,233,361,235,203,194,262,138,110,115,1792,414
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3973,469,442,232,361,180,173,95,76,65,713,345,197,139,2011,420
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1666,303,408,228,403,180,83,48,256,202,265,153,3,5,248,146
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",2224,233,118,72,377,173,120,73,111,80,226,173,56,58,1216,284
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",635,137,106,72,131,80,53,44,7,12,95,66,0,13,243,116
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2008,337,547,269,586,300,238,123,113,92,153,76,20,31,351,164
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",1668,252,629,178,442,193,105,72,150,130,170,164,0,13,172,92
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1431,212,197,82,230,125,71,59,113,74,53,45,49,54,718,123
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4004,586,593,344,750,367,590,431,81,75,304,193,13,22,1673,486
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",1945,254,421,202,614,250,66,51,154,122,202,95,52,49,436,168
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1489,278,359,268,367,187,110,72,57,60,190,172,218,251,188,155
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2489,402,244,127,221,125,142,103,253,202,148,111,116,82,1365,373
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4503,577,737,364,640,386,342,257,244,253,404,248,93,154,2043,374
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3666,424,142,97,466,289,208,106,73,47,148,83,162,177,2467,420
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1857,301,124,64,164,78,147,113,76,56,34,57,40,55,1272,271
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4714,402,145,136,63,53,222,184,190,126,450,259,30,28,3614,471
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",1822,293,136,172,27,36,66,49,0,13,288,222,25,41,1280,215
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",4637,521,174,99,303,231,544,367,175,116,521,335,112,98,2808,379
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",2154,345,231,151,523,268,46,57,189,134,76,50,67,60,1022,240
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",2854,486,792,338,554,278,159,129,248,185,92,56,9,11,1000,358
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",3676,640,650,344,697,275,65,81,386,289,501,333,212,191,1165,384
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3371,434,404,201,1318,508,427,274,100,87,266,187,50,65,806,274
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",4934,573,713,426,1293,409,512,357,400,318,577,334,517,381,922,229
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",1842,279,593,239,513,206,46,35,189,131,113,99,97,108,291,121
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3884,670,1713,671,704,304,456,275,48,67,131,109,138,161,694,328
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",2128,448,564,277,665,336,232,179,133,136,261,125,0,13,273,150
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",6224,909,1314,538,1235,624,582,585,646,387,1070,622,144,98,1233,320
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",3728,404,447,247,481,318,303,202,379,355,256,230,54,62,1808,397
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",5806,1016,488,304,499,263,671,391,173,144,985,607,735,935,2255,759
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",2758,478,631,241,290,212,273,278,247,205,189,157,158,232,970,349
1400000US13021013302,13021013302,"Census Tract 133.02, Bibb County, Georgia",3883,371,363,215,566,267,133,91,279,150,117,101,136,101,2289,346
1400000US13021013407,13021013407,"Census Tract 134.07, Bibb County, Georgia",3875,596,184,192,454,321,308,263,212,158,185,154,240,236,2292,430
1400000US13021013408,13021013408,"Census Tract 134.08, Bibb County, Georgia",4585,396,75,90,0,13,0,13,70,61,189,158,23,35,4228,421
1400000US13021013409,13021013409,"Census Tract 134.09, Bibb County, Georgia",3907,379,428,245,92,136,214,267,70,89,474,269,74,72,2555,510
1400000US13021013410,13021013410,"Census Tract 134.10, Bibb County, Georgia",5348,481,93,95,12,19,210,223,38,46,64,62,0,19,4931,540
1400000US13021013411,13021013411,"Census Tract 134.11, Bibb County, Georgia",4034,523,450,452,176,107,48,51,346,295,144,135,81,112,2789,414
1400000US13021013502,13021013502,"Census Tract 135.02, Bibb County, Georgia",1885,242,99,109,172,98,72,46,215,150,208,171,9,14,1110,184
1400000US13021013503,13021013503,"Census Tract 135.03, Bibb County, Georgia",2963,450,199,143,332,238,398,278,317,216,146,141,0,13,1571,302
1400000US13021013504,13021013504,"Census Tract 135.04, Bibb County, Georgia",8510,688,153,97,202,177,208,180,263,267,294,185,279,241,7111,786
1400000US13021013603,13021013603,"Census Tract 136.03, Bibb County, Georgia",3166,563,40,46,875,669,108,92,0,13,337,285,0,13,1806,484
1400000US13021013604,13021013604,"Census Tract 136.04, Bibb County, Georgia",5013,431,134,134,250,206,204,214,114,140,219,154,0,19,4092,424
1400000US13021013605,13021013605,"Census Tract 136.05, Bibb County, Georgia",5439,532,149,138,362,366,194,167,141,162,275,191,267,233,4051,593
1400000US13021013606,13021013606,"Census Tract 136.06, Bibb County, Georgia",5708,496,150,141,124,102,0,19,228,181,394,333,39,47,4773,537
1400000US13021013700,13021013700,"Census Tract 137, Bibb County, Georgia",2421,372,589,222,384,186,155,83,317,280,48,38,9,13,919,263
1400000US13021013800,13021013800,"Census Tract 138, Bibb County, Georgia",2059,363,756,345,335,172,178,100,319,172,193,184,0,13,278,141
1400000US13021013900,13021013900,"Census Tract 139, Bibb County, Georgia",1859,277,207,141,458,247,81,71,178,142,132,98,0,13,803,197
1400000US13023790100,13023790100,"Census Tract 7901, Bleckley County, Georgia",4781,353,370,218,390,234,161,114,49,37,462,263,247,143,3102,528
1400000US13023790200,13023790200,"Census Tract 7902, Bleckley County, Georgia",2991,406,515,239,443,289,227,187,147,168,296,187,25,39,1338,346
1400000US13023790300,13023790300,"Census Tract 7903, Bleckley County, Georgia",3675,397,332,188,615,208,83,66,161,118,327,209,8,12,2149,363
1400000US13025960100,13025960100,"Census Tract 9601, Brantley County, Georgia",7237,708,624,352,672,302,503,410,462,284,1529,693,31,36,3416,672
1400000US13025960200,13025960200,"Census Tract 9602, Brantley County, Georgia",5814,660,715,399,729,338,256,194,397,216,590,241,383,256,2744,632
1400000US13025960300,13025960300,"Census Tract 9603, Brantley County, Georgia",5220,505,573,362,697,349,313,344,629,306,135,95,354,251,2519,525
1400000US13027960200,13027960200,"Census Tract 9602, Brooks County, Georgia",1469,249,111,61,174,134,80,70,224,144,30,34,100,104,750,193
1400000US13027960300,13027960300,"Census Tract 9603, Brooks County, Georgia",5475,452,425,193,908,367,179,123,287,196,338,188,268,214,3070,514
1400000US13027960400,13027960400,"Census Tract 9604, Brooks County, Georgia",3669,359,573,281,519,296,159,130,331,261,233,142,243,283,1611,389
1400000US13027960500,13027960500,"Census Tract 9605, Brooks County, Georgia",2497,306,306,210,349,147,274,177,136,117,481,262,157,142,794,267
1400000US13027960600,13027960600,"Census Tract 9606, Brooks County, Georgia",2527,328,249,124,142,107,189,131,163,166,226,156,139,126,1419,322
1400000US13029920101,13029920101,"Census Tract 9201.01, Bryan County, Georgia",4644,519,278,126,664,345,386,257,176,171,491,392,285,259,2364,385
1400000US13029920102,13029920102,"Census Tract 9201.02, Bryan County, Georgia",5300,513,517,308,598,306,351,287,338,194,205,131,112,121,3179,436
1400000US13029920301,13029920301,"Census Tract 9203.01, Bryan County, Georgia",2120,256,80,80,87,81,89,72,61,74,191,174,0,13,1612,242
1400000US13029920303,13029920303,"Census Tract 9203.03, Bryan County, Georgia",5427,419,165,118,849,472,179,140,282,177,272,247,438,287,3242,613
1400000US13029920305,13029920305,"Census Tract 9203.05, Bryan County, Georgia",4024,367,139,128,17,29,79,145,102,119,44,76,0,13,3643,388
1400000US13029920306,13029920306,"Census Tract 9203.06, Bryan County, Georgia",9692,645,95,81,152,93,305,279,215,198,226,247,77,94,8622,728
1400000US13029980000,13029980000,"Census Tract 9800, Bryan County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13031110100,13031110100,"Census Tract 1101, Bulloch County, Georgia",3490,372,451,235,563,259,68,43,265,149,224,126,139,113,1780,323
1400000US13031110200,13031110200,"Census Tract 1102, Bulloch County, Georgia",6572,564,566,294,854,394,285,227,345,253,537,350,0,19,3985,518
1400000US13031110300,13031110300,"Census Tract 1103, Bulloch County, Georgia",7789,681,764,372,606,349,179,126,177,172,623,401,85,80,5355,604
1400000US13031110401,13031110401,"Census Tract 1104.01, Bulloch County, Georgia",3511,352,785,200,411,200,301,171,283,211,539,261,367,222,825,240
1400000US13031110403,13031110403,"Census Tract 1104.03, Bulloch County, Georgia",6515,752,3267,616,1115,314,293,372,311,163,151,122,58,65,1320,430
1400000US13031110404,13031110404,"Census Tract 1104.04, Bulloch County, Georgia",2905,564,2301,540,303,163,55,64,23,36,11,18,9,16,203,127
1400000US13031110500,13031110500,"Census Tract 1105, Bulloch County, Georgia",4677,388,1265,317,615,268,178,102,393,225,287,178,192,181,1747,293
1400000US13031110601,13031110601,"Census Tract 1106.01, Bulloch County, Georgia",6517,770,523,275,805,471,665,375,145,116,426,251,258,277,3695,699
1400000US13031110602,13031110602,"Census Tract 1106.02, Bulloch County, Georgia",3945,327,837,452,482,265,500,320,337,229,145,137,136,164,1508,318
1400000US13031110700,13031110700,"Census Tract 1107, Bulloch County, Georgia",10378,754,1370,518,1075,662,304,235,555,310,254,158,176,168,6644,752
1400000US13031110800,13031110800,"Census Tract 1108, Bulloch County, Georgia",2697,381,230,126,234,138,223,170,137,111,432,312,121,81,1320,303
1400000US13031110900,13031110900,"Census Tract 1109, Bulloch County, Georgia",7116,806,635,491,651,284,734,473,421,312,272,159,225,246,4178,712
1400000US13033950100,13033950100,"Census Tract 9501, Burke County, Georgia",5727,622,954,543,960,389,159,168,643,386,366,251,116,109,2529,528
1400000US13033950200,13033950200,"Census Tract 9502, Burke County, Georgia",2801,451,453,247,458,254,163,129,169,83,296,201,13,23,1249,308
1400000US13033950400,13033950400,"Census Tract 9504, Burke County, Georgia",4860,404,1017,332,993,389,240,202,214,152,353,163,269,199,1774,344
1400000US13033950500,13033950500,"Census Tract 9505, Burke County, Georgia",4835,546,1135,568,704,322,179,129,54,51,313,202,145,127,2305,377
1400000US13033950700,13033950700,"Census Tract 9507, Burke County, Georgia",3003,416,378,184,383,171,198,111,124,75,185,100,302,260,1433,263
1400000US13033950900,13033950900,"Census Tract 9509, Burke County, Georgia",1707,216,100,61,145,68,146,101,184,108,106,59,68,81,958,231
1400000US13035150100,13035150100,"Census Tract 1501, Butts County, Georgia",7949,452,296,163,802,405,256,133,193,148,273,227,253,154,5876,558
1400000US13035150200,13035150200,"Census Tract 1502, Butts County, Georgia",7258,481,569,333,805,351,570,275,697,516,657,350,244,159,3716,665
1400000US13035150300,13035150300,"Census Tract 1503, Butts County, Georgia",5825,417,444,323,135,123,257,193,239,201,740,416,135,126,3875,602
1400000US13037950100,13037950100,"Census Tract 9501, Calhoun County, Georgia",2556,875,469,393,421,333,198,86,278,141,93,56,22,31,1075,204
1400000US13037950200,13037950200,"Census Tract 9502, Calhoun County, Georgia",2546,888,385,256,697,352,164,98,192,107,188,151,39,32,881,309
1400000US13039010100,13039010100,"Census Tract 101, Camden County, Georgia",2471,350,228,161,106,70,282,214,114,109,284,226,48,62,1409,255
1400000US13039010200,13039010200,"Census Tract 102, Camden County, Georgia",4916,399,387,180,401,178,143,92,102,78,234,109,130,110,3519,450
1400000US13039010301,13039010301,"Census Tract 103.01, Camden County, Georgia",8324,601,1074,461,815,408,499,316,296,159,475,306,174,124,4991,589
1400000US13039010302,13039010302,"Census Tract 103.02, Camden County, Georgia",4453,479,186,120,353,172,224,125,376,271,156,118,202,167,2956,489
1400000US13039010401,13039010401,"Census Tract 104.01, Camden County, Georgia",10775,703,604,404,812,482,371,268,437,366,439,365,78,75,8034,902
1400000US13039010402,13039010402,"Census Tract 104.02, Camden County, Georgia",5015,486,132,101,145,172,40,46,352,358,323,234,43,71,3980,586
1400000US13039010403,13039010403,"Census Tract 104.03, Camden County, Georgia",3892,335,272,208,205,173,8,14,9,13,98,130,91,91,3209,369
1400000US13039010500,13039010500,"Census Tract 105, Camden County, Georgia",1660,253,60,56,197,156,9,20,139,118,490,254,36,55,729,243
1400000US13039010601,13039010601,"Census Tract 106.01, Camden County, Georgia",6877,749,670,311,906,471,388,258,560,293,679,363,293,265,3381,693
1400000US13039010602,13039010602,"Census Tract 106.02, Camden County, Georgia",829,195,98,96,0,13,40,32,82,92,20,23,14,17,575,168
1400000US13039990000,13039990000,"Census Tract 9900, Camden County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13043950100,13043950100,"Census Tract 9501, Candler County, Georgia",5337,392,518,318,1069,403,374,156,234,151,573,258,151,145,2418,499
1400000US13043950200,13043950200,"Census Tract 9502, Candler County, Georgia",3138,370,236,125,199,143,380,145,136,135,102,137,4,7,2081,359
1400000US13043950300,13043950300,"Census Tract 9503, Candler County, Georgia",2203,302,380,204,360,215,197,145,227,114,379,217,85,103,575,186
1400000US13045910101,13045910101,"Census Tract 9101.01, Carroll County, Georgia",6166,329,790,318,335,246,405,292,504,271,566,252,272,168,3294,509
1400000US13045910103,13045910103,"Census Tract 9101.03, Carroll County, Georgia",5156,409,273,148,141,98,425,238,228,219,266,129,176,155,3647,418
1400000US13045910104,13045910104,"Census Tract 9101.04, Carroll County, Georgia",8932,772,97,79,1104,540,152,118,453,412,1107,635,156,142,5863,941
1400000US13045910200,13045910200,"Census Tract 9102, Carroll County, Georgia",11458,814,602,241,1116,604,873,522,723,364,562,302,464,322,7118,837
1400000US13045910300,13045910300,"Census Tract 9103, Carroll County, Georgia",6536,645,242,113,678,305,566,425,715,410,895,488,555,326,2885,566
1400000US13045910400,13045910400,"Census Tract 9104, Carroll County, Georgia",3304,246,233,111,406,253,162,151,296,165,261,137,104,114,1842,313
1400000US13045910501,13045910501,"Census Tract 9105.01, Carroll County, Georgia",6162,668,1278,415,1218,449,370,243,654,294,540,330,96,119,2006,430
1400000US13045910502,13045910502,"Census Tract 9105.02, Carroll County, Georgia",2410,311,465,173,643,209,359,198,247,186,222,162,52,56,422,203
1400000US13045910600,13045910600,"Census Tract 9106, Carroll County, Georgia",6103,611,1420,658,376,214,229,186,180,151,292,220,60,57,3546,587
1400000US13045910701,13045910701,"Census Tract 9107.01, Carroll County, Georgia",8394,612,889,442,1034,363,687,387,286,195,462,268,464,449,4572,595
1400000US13045910702,13045910702,"Census Tract 9107.02, Carroll County, Georgia",7202,717,534,485,196,205,187,155,179,164,129,96,68,61,5909,685
1400000US13045910703,13045910703,"Census Tract 9107.03, Carroll County, Georgia",7973,839,785,407,568,336,964,699,297,292,999,552,299,278,4061,625
1400000US13045910800,13045910800,"Census Tract 9108, Carroll County, Georgia",4111,381,208,156,247,108,216,191,428,238,86,61,205,174,2721,395
1400000US13045910900,13045910900,"Census Tract 9109, Carroll County, Georgia",3824,424,211,102,226,149,185,190,193,125,109,76,66,78,2834,386
1400000US13045911000,13045911000,"Census Tract 9110, Carroll County, Georgia",6178,544,194,103,769,296,542,262,89,52,692,406,139,183,3753,510
1400000US13045911100,13045911100,"Census Tract 9111, Carroll County, Georgia",7565,647,818,412,899,388,657,536,195,145,743,477,216,147,4037,496
1400000US13045911200,13045911200,"Census Tract 9112, Carroll County, Georgia",5892,691,704,391,575,305,134,94,434,265,478,268,381,287,3186,597
1400000US13047030100,13047030100,"Census Tract 301, Catoosa County, Georgia",6676,589,281,221,888,463,530,322,319,267,968,447,99,83,3591,606
1400000US13047030201,13047030201,"Census Tract 302.01, Catoosa County, Georgia",4279,433,98,71,432,185,67,54,317,217,402,195,196,141,2767,516
1400000US13047030202,13047030202,"Census Tract 302.02, Catoosa County, Georgia",6194,573,106,133,512,310,727,561,130,117,234,157,89,102,4396,734
1400000US13047030301,13047030301,"Census Tract 303.01, Catoosa County, Georgia",7274,514,158,134,637,458,533,394,356,280,186,113,33,61,5371,703
1400000US13047030303,13047030303,"Census Tract 303.03, Catoosa County, Georgia",3694,311,184,119,225,134,152,181,134,84,89,131,287,230,2623,335
1400000US13047030304,13047030304,"Census Tract 303.04, Catoosa County, Georgia",3698,335,119,103,9,14,91,72,0,13,238,176,35,60,3206,376
