GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US13009970701,13009970701,"Census Tract 9707.01, Baldwin County, Georgia",2946,436,2938,433,8,15
1400000US13009970702,13009970702,"Census Tract 9707.02, Baldwin County, Georgia",4208,693,4129,698,79,29
1400000US13009970800,13009970800,"Census Tract 9708, Baldwin County, Georgia",7060,628,6960,599,100,76
1400000US13011970100,13011970100,"Census Tract 9701, Banks County, Georgia",5318,446,4790,428,528,175
1400000US13011970200,13011970200,"Census Tract 9702, Banks County, Georgia",5295,365,5201,352,94,74
1400000US13011970300,13011970300,"Census Tract 9703, Banks County, Georgia",4072,306,3692,309,380,202
1400000US13011970400,13011970400,"Census Tract 9704, Banks County, Georgia",3389,342,3358,344,31,36
1400000US13013180103,13013180103,"Census Tract 1801.03, Barrow County, Georgia",3579,598,3401,600,178,212
1400000US13013180104,13013180104,"Census Tract 1801.04, Barrow County, Georgia",2045,321,1965,317,80,96
1400000US13013180105,13013180105,"Census Tract 1801.05, Barrow County, Georgia",2729,237,2708,238,21,33
1400000US13013180106,13013180106,"Census Tract 1801.06, Barrow County, Georgia",2454,325,2275,319,179,234
1400000US13013180107,13013180107,"Census Tract 1801.07, Barrow County, Georgia",4311,414,3445,455,866,560
1400000US13013180108,13013180108,"Census Tract 1801.08, Barrow County, Georgia",3745,420,3597,413,148,142
1400000US13013180203,13013180203,"Census Tract 1802.03, Barrow County, Georgia",3096,475,2941,472,155,161
1400000US13013180204,13013180204,"Census Tract 1802.04, Barrow County, Georgia",2231,395,1846,342,385,259
1400000US13013180205,13013180205,"Census Tract 1802.05, Barrow County, Georgia",4548,692,4237,608,311,331
1400000US13013180206,13013180206,"Census Tract 1802.06, Barrow County, Georgia",3401,466,2919,392,482,454
1400000US13013180301,13013180301,"Census Tract 1803.01, Barrow County, Georgia",2110,263,1801,346,309,318
1400000US13013180302,13013180302,"Census Tract 1803.02, Barrow County, Georgia",5112,568,4778,520,334,342
1400000US13013180303,13013180303,"Census Tract 1803.03, Barrow County, Georgia",4270,498,4041,493,229,260
1400000US13013180401,13013180401,"Census Tract 1804.01, Barrow County, Georgia",4073,627,4073,627,0,98
1400000US13013180402,13013180402,"Census Tract 1804.02, Barrow County, Georgia",6026,607,5419,588,607,492
1400000US13013180501,13013180501,"Census Tract 1805.01, Barrow County, Georgia",5300,493,4558,481,742,284
1400000US13013180502,13013180502,"Census Tract 1805.02, Barrow County, Georgia",4234,433,4081,436,153,181
1400000US13013180503,13013180503,"Census Tract 1805.03, Barrow County, Georgia",4797,687,4211,506,586,568
1400000US13015960101,13015960101,"Census Tract 9601.01, Bartow County, Georgia",1470,155,1454,149,16,28
1400000US13015960102,13015960102,"Census Tract 9601.02, Bartow County, Georgia",9748,811,9540,810,208,164
1400000US13015960200,13015960200,"Census Tract 9602, Bartow County, Georgia",10849,742,10367,827,482,331
1400000US13015960300,13015960300,"Census Tract 9603, Bartow County, Georgia",7784,800,7578,812,206,185
1400000US13015960401,13015960401,"Census Tract 9604.01, Bartow County, Georgia",8750,988,7431,996,1319,375
1400000US13015960402,13015960402,"Census Tract 9604.02, Bartow County, Georgia",9316,838,8689,858,627,249
1400000US13015960500,13015960500,"Census Tract 9605, Bartow County, Georgia",7301,672,6294,709,1007,367
1400000US13015960600,13015960600,"Census Tract 9606, Bartow County, Georgia",8630,764,7781,746,849,380
1400000US13015960700,13015960700,"Census Tract 9607, Bartow County, Georgia",6527,644,5445,626,1082,307
1400000US13015960801,13015960801,"Census Tract 9608.01, Bartow County, Georgia",3203,298,3171,298,32,47
1400000US13015960802,13015960802,"Census Tract 9608.02, Bartow County, Georgia",2920,319,2433,270,487,272
1400000US13015960803,13015960803,"Census Tract 9608.03, Bartow County, Georgia",5018,436,4801,409,217,115
1400000US13015960901,13015960901,"Census Tract 9609.01, Bartow County, Georgia",2488,308,2251,359,237,166
1400000US13015960902,13015960902,"Census Tract 9609.02, Bartow County, Georgia",6219,461,5836,559,383,255
1400000US13015961000,13015961000,"Census Tract 9610, Bartow County, Georgia",8682,633,8470,650,212,117
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2440,393,2440,393,0,98
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1700,295,1700,295,0,98
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",4072,450,4016,465,56,95
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",3529,516,3298,563,231,171
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",5917,586,5905,580,12,23
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1935,372,1907,363,28,46
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",3933,510,3595,500,338,194
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",2572,329,2514,346,58,53
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2961,406,2888,383,73,146
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",3891,497,3724,498,167,175
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3685,472,3507,465,178,114
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1940,380,1862,346,78,120
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",2172,209,2144,203,28,33
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",1025,193,930,167,95,161
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2273,272,2235,279,38,45
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",3444,515,3435,515,9,13
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1480,339,1318,300,162,117
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4425,698,4317,720,108,103
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",2062,437,2043,438,19,34
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1524,271,1521,270,3,6
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2681,406,2674,404,7,14
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4769,506,4671,507,98,142
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3478,367,3327,398,151,198
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1883,283,1849,272,34,44
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4700,415,4591,396,109,106
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",2456,238,2456,238,0,98
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",4432,530,4193,499,239,225
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",2039,329,2022,325,17,27
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",3211,490,3115,462,96,150
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",3216,597,3215,597,1,2
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3681,544,3647,549,34,52
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",5278,557,5073,469,205,327
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",2326,340,2262,361,64,99
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3811,594,3695,633,116,171
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",1991,381,1902,356,89,140
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",6001,948,5682,906,319,431
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",3899,353,3899,353,0,98
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",5448,737,5267,718,181,138
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",2095,325,2095,325,0,98
1400000US13021013302,13021013302,"Census Tract 133.02, Bibb County, Georgia",4535,526,4470,518,65,76
1400000US13021013407,13021013407,"Census Tract 134.07, Bibb County, Georgia",3593,460,3340,425,253,244
1400000US13021013408,13021013408,"Census Tract 134.08, Bibb County, Georgia",4562,380,4476,390,86,125
1400000US13021013409,13021013409,"Census Tract 134.09, Bibb County, Georgia",3980,566,3940,571,40,58
1400000US13021013410,13021013410,"Census Tract 134.10, Bibb County, Georgia",5834,572,5683,589,151,140
1400000US13021013411,13021013411,"Census Tract 134.11, Bibb County, Georgia",3204,474,3005,451,199,206
1400000US13021013502,13021013502,"Census Tract 135.02, Bibb County, Georgia",2041,213,2026,214,15,26
1400000US13021013503,13021013503,"Census Tract 135.03, Bibb County, Georgia",2353,368,1775,309,578,332
1400000US13021013504,13021013504,"Census Tract 135.04, Bibb County, Georgia",8492,671,8294,681,198,202
1400000US13021013603,13021013603,"Census Tract 136.03, Bibb County, Georgia",4477,814,4324,809,153,97
1400000US13021013604,13021013604,"Census Tract 136.04, Bibb County, Georgia",4784,507,4784,507,0,98
1400000US13021013605,13021013605,"Census Tract 136.05, Bibb County, Georgia",6180,629,6047,631,133,120
1400000US13021013606,13021013606,"Census Tract 136.06, Bibb County, Georgia",6056,610,6035,617,21,36
1400000US13021013700,13021013700,"Census Tract 137, Bibb County, Georgia",3089,617,3055,614,34,42
1400000US13021013800,13021013800,"Census Tract 138, Bibb County, Georgia",1961,386,1947,386,14,25
1400000US13021013900,13021013900,"Census Tract 139, Bibb County, Georgia",2305,430,2267,426,38,66
1400000US13023790100,13023790100,"Census Tract 7901, Bleckley County, Georgia",4277,428,4277,428,0,98
1400000US13023790200,13023790200,"Census Tract 7902, Bleckley County, Georgia",3337,491,3291,489,46,45
1400000US13023790300,13023790300,"Census Tract 7903, Bleckley County, Georgia",5481,571,5449,580,32,53
1400000US13025960100,13025960100,"Census Tract 9601, Brantley County, Georgia",6917,703,6791,726,126,167
1400000US13025960200,13025960200,"Census Tract 9602, Brantley County, Georgia",5769,603,5761,604,8,14
1400000US13025960300,13025960300,"Census Tract 9603, Brantley County, Georgia",5251,543,5116,528,135,148
1400000US13027960200,13027960200,"Census Tract 9602, Brooks County, Georgia",1609,301,1500,270,109,110
1400000US13027960300,13027960300,"Census Tract 9603, Brooks County, Georgia",5804,517,5476,519,328,248
1400000US13027960400,13027960400,"Census Tract 9604, Brooks County, Georgia",3837,417,3719,436,118,148
1400000US13027960500,13027960500,"Census Tract 9605, Brooks County, Georgia",2535,485,2291,453,244,211
1400000US13027960600,13027960600,"Census Tract 9606, Brooks County, Georgia",2471,385,2471,385,0,98
1400000US13029920101,13029920101,"Census Tract 9201.01, Bryan County, Georgia",4300,392,4274,397,26,39
1400000US13029920102,13029920102,"Census Tract 9201.02, Bryan County, Georgia",5354,583,5218,579,136,108
1400000US13029920301,13029920301,"Census Tract 9203.01, Bryan County, Georgia",2115,351,1922,253,193,224
1400000US13029920303,13029920303,"Census Tract 9203.03, Bryan County, Georgia",4906,398,4755,425,151,128
1400000US13029920305,13029920305,"Census Tract 9203.05, Bryan County, Georgia",3567,344,3326,345,241,191
1400000US13029920306,13029920306,"Census Tract 9203.06, Bryan County, Georgia",9605,548,9016,614,589,370
1400000US13029980000,13029980000,"Census Tract 9800, Bryan County, Georgia",0,98,0,98,0,98
1400000US13031110100,13031110100,"Census Tract 1101, Bulloch County, Georgia",3774,402,3526,382,248,183
1400000US13031110200,13031110200,"Census Tract 1102, Bulloch County, Georgia",7609,630,7567,629,42,41
1400000US13031110300,13031110300,"Census Tract 1103, Bulloch County, Georgia",8035,644,7560,633,475,284
1400000US13031110401,13031110401,"Census Tract 1104.01, Bulloch County, Georgia",3646,414,3598,416,48,61
1400000US13031110403,13031110403,"Census Tract 1104.03, Bulloch County, Georgia",5702,620,5331,602,371,169
1400000US13031110404,13031110404,"Census Tract 1104.04, Bulloch County, Georgia",7196,732,6923,722,273,131
1400000US13031110500,13031110500,"Census Tract 1105, Bulloch County, Georgia",5005,517,4874,535,131,155
1400000US13031110601,13031110601,"Census Tract 1106.01, Bulloch County, Georgia",5912,631,5635,663,277,219
1400000US13031110602,13031110602,"Census Tract 1106.02, Bulloch County, Georgia",3705,527,3606,519,99,107
1400000US13031110700,13031110700,"Census Tract 1107, Bulloch County, Georgia",8760,679,8400,641,360,307
1400000US13031110800,13031110800,"Census Tract 1108, Bulloch County, Georgia",2447,425,2447,425,0,98
1400000US13031110900,13031110900,"Census Tract 1109, Bulloch County, Georgia",7217,599,7146,609,71,71
1400000US13033950100,13033950100,"Census Tract 9501, Burke County, Georgia",6069,786,5952,789,117,133
1400000US13033950200,13033950200,"Census Tract 9502, Burke County, Georgia",2430,371,2369,371,61,64
1400000US13033950400,13033950400,"Census Tract 9504, Burke County, Georgia",5040,412,5027,413,13,16
1400000US13033950500,13033950500,"Census Tract 9505, Burke County, Georgia",5148,678,5141,679,7,10
1400000US13033950700,13033950700,"Census Tract 9507, Burke County, Georgia",2910,422,2900,420,10,15
1400000US13033950900,13033950900,"Census Tract 9509, Burke County, Georgia",1614,224,1614,224,0,98
1400000US13035150100,13035150100,"Census Tract 1501, Butts County, Georgia",7930,554,7804,567,126,98
1400000US13035150200,13035150200,"Census Tract 1502, Butts County, Georgia",8470,579,8346,581,124,138
1400000US13035150300,13035150300,"Census Tract 1503, Butts County, Georgia",7168,488,6826,486,342,135
1400000US13037950100,13037950100,"Census Tract 9501, Calhoun County, Georgia",3823,739,3569,599,254,171
1400000US13037950200,13037950200,"Census Tract 9502, Calhoun County, Georgia",2745,739,2636,737,109,106
1400000US13039010100,13039010100,"Census Tract 101, Camden County, Georgia",3157,352,3135,357,22,28
1400000US13039010200,13039010200,"Census Tract 102, Camden County, Georgia",5483,510,5430,503,53,51
1400000US13039010301,13039010301,"Census Tract 103.01, Camden County, Georgia",7668,632,7399,651,269,143
1400000US13039010302,13039010302,"Census Tract 103.02, Camden County, Georgia",4304,504,4118,481,186,171
1400000US13039010401,13039010401,"Census Tract 104.01, Camden County, Georgia",10220,663,9820,671,400,188
1400000US13039010402,13039010402,"Census Tract 104.02, Camden County, Georgia",4636,458,4098,557,538,277
1400000US13039010403,13039010403,"Census Tract 104.03, Camden County, Georgia",3887,379,3719,415,168,139
1400000US13039010500,13039010500,"Census Tract 105, Camden County, Georgia",2424,428,2053,395,371,144
1400000US13039010601,13039010601,"Census Tract 106.01, Camden County, Georgia",7353,577,6942,583,411,218
1400000US13039010602,13039010602,"Census Tract 106.02, Camden County, Georgia",825,262,711,281,114,90
1400000US13039990000,13039990000,"Census Tract 9900, Camden County, Georgia",0,98,0,98,0,98
1400000US13043950100,13043950100,"Census Tract 9501, Candler County, Georgia",5080,577,4586,407,494,459
1400000US13043950200,13043950200,"Census Tract 9502, Candler County, Georgia",3223,433,3221,433,2,4
1400000US13043950300,13043950300,"Census Tract 9503, Candler County, Georgia",2588,584,1887,388,701,460
1400000US13045910101,13045910101,"Census Tract 9101.01, Carroll County, Georgia",5732,400,5532,433,200,199
1400000US13045910103,13045910103,"Census Tract 9101.03, Carroll County, Georgia",4877,432,4474,459,403,304
1400000US13045910104,13045910104,"Census Tract 9101.04, Carroll County, Georgia",8818,661,8072,753,746,505
1400000US13045910200,13045910200,"Census Tract 9102, Carroll County, Georgia",11823,685,11675,668,148,118
1400000US13045910300,13045910300,"Census Tract 9103, Carroll County, Georgia",6243,577,6048,564,195,138
1400000US13045910400,13045910400,"Census Tract 9104, Carroll County, Georgia",3510,263,3397,259,113,111
1400000US13045910501,13045910501,"Census Tract 9105.01, Carroll County, Georgia",7856,668,6716,656,1140,356
1400000US13045910502,13045910502,"Census Tract 9105.02, Carroll County, Georgia",3143,379,2275,431,868,347
1400000US13045910600,13045910600,"Census Tract 9106, Carroll County, Georgia",5723,601,5230,582,493,335
1400000US13045910701,13045910701,"Census Tract 9107.01, Carroll County, Georgia",9159,883,8973,883,186,160
1400000US13045910702,13045910702,"Census Tract 9107.02, Carroll County, Georgia",6654,611,6445,622,209,149
1400000US13045910703,13045910703,"Census Tract 9107.03, Carroll County, Georgia",8579,657,8158,788,421,330
1400000US13045910800,13045910800,"Census Tract 9108, Carroll County, Georgia",4170,346,4166,345,4,7
1400000US13045910900,13045910900,"Census Tract 9109, Carroll County, Georgia",3872,477,3830,487,42,66
1400000US13045911000,13045911000,"Census Tract 9110, Carroll County, Georgia",6768,638,5766,511,1002,467
1400000US13045911100,13045911100,"Census Tract 9111, Carroll County, Georgia",7411,611,6980,699,431,310
1400000US13045911200,13045911200,"Census Tract 9112, Carroll County, Georgia",5954,556,5918,557,36,44
1400000US13047030100,13047030100,"Census Tract 301, Catoosa County, Georgia",7136,637,6895,616,241,178
1400000US13047030201,13047030201,"Census Tract 302.01, Catoosa County, Georgia",4861,440,4827,432,34,32
1400000US13047030202,13047030202,"Census Tract 302.02, Catoosa County, Georgia",6110,396,6025,396,85,86
1400000US13047030301,13047030301,"Census Tract 303.01, Catoosa County, Georgia",6831,400,6642,444,189,196
1400000US13047030303,13047030303,"Census Tract 303.03, Catoosa County, Georgia",3973,360,3858,381,115,158
1400000US13047030304,13047030304,"Census Tract 303.04, Catoosa County, Georgia",3449,296,3217,290,232,143
1400000US13047030401,13047030401,"Census Tract 304.01, Catoosa County, Georgia",7402,495,7232,483,170,162
1400000US13047030402,13047030402,"Census Tract 304.02, Catoosa County, Georgia",6122,451,6000,436,122,84
1400000US13047030500,13047030500,"Census Tract 305, Catoosa County, Georgia",5512,504,5427,496,85,68
1400000US13047030600,13047030600,"Census Tract 306, Catoosa County, Georgia",5047,443,4933,431,114,106
1400000US13047030700,13047030700,"Census Tract 307, Catoosa County, Georgia",7200,381,7084,400,116,124
1400000US13049010100,13049010100,"Census Tract 101, Charlton County, Georgia",9875,490,8674,683,1201,528
1400000US13049010200,13049010200,"Census Tract 102, Charlton County, Georgia",2839,490,2742,475,97,99
1400000US13051000100,13051000100,"Census Tract 1, Chatham County, Georgia",1585,421,1521,420,64,65
1400000US13051000300,13051000300,"Census Tract 3, Chatham County, Georgia",1959,317,1732,295,227,113
1400000US13051000601,13051000601,"Census Tract 6.01, Chatham County, Georgia",2995,563,2980,567,15,18
1400000US13051000900,13051000900,"Census Tract 9, Chatham County, Georgia",952,157,910,147,42,42
1400000US13051001100,13051001100,"Census Tract 11, Chatham County, Georgia",2156,237,2156,237,0,98
1400000US13051001200,13051001200,"Census Tract 12, Chatham County, Georgia",1978,435,1912,463,66,104
1400000US13051001500,13051001500,"Census Tract 15, Chatham County, Georgia",1093,261,936,167,157,200
1400000US13051002000,13051002000,"Census Tract 20, Chatham County, Georgia",1666,298,1509,299,157,100
1400000US13051002100,13051002100,"Census Tract 21, Chatham County, Georgia",2539,500,2518,504,21,32
1400000US13051002200,13051002200,"Census Tract 22, Chatham County, Georgia",4976,495,4901,500,75,95
1400000US13051002300,13051002300,"Census Tract 23, Chatham County, Georgia",2024,450,2024,450,0,98
1400000US13051002600,13051002600,"Census Tract 26, Chatham County, Georgia",1365,215,1334,217,31,36
1400000US13051002700,13051002700,"Census Tract 27, Chatham County, Georgia",2905,497,2883,498,22,28
1400000US13051002800,13051002800,"Census Tract 28, Chatham County, Georgia",2692,408,2649,396,43,60
1400000US13051002900,13051002900,"Census Tract 29, Chatham County, Georgia",2893,307,2825,282,68,86
1400000US13051003000,13051003000,"Census Tract 30, Chatham County, Georgia",2035,277,1969,270,66,62
1400000US13051003301,13051003301,"Census Tract 33.01, Chatham County, Georgia",2154,389,2149,387,5,11
1400000US13051003302,13051003302,"Census Tract 33.02, Chatham County, Georgia",1965,211,1965,211,0,98
1400000US13051003400,13051003400,"Census Tract 34, Chatham County, Georgia",4204,474,3947,492,257,167
1400000US13051003501,13051003501,"Census Tract 35.01, Chatham County, Georgia",2318,408,2318,408,0,98
1400000US13051003502,13051003502,"Census Tract 35.02, Chatham County, Georgia",3738,474,3725,477,13,23
1400000US13051003601,13051003601,"Census Tract 36.01, Chatham County, Georgia",2762,408,2379,322,383,319
1400000US13051003602,13051003602,"Census Tract 36.02, Chatham County, Georgia",5135,521,5095,523,40,42
1400000US13051003700,13051003700,"Census Tract 37, Chatham County, Georgia",1645,334,1636,332,9,17
1400000US13051003800,13051003800,"Census Tract 38, Chatham County, Georgia",2531,356,2512,353,19,26
1400000US13051003900,13051003900,"Census Tract 39, Chatham County, Georgia",3898,367,3898,367,0,98
1400000US13051004001,13051004001,"Census Tract 40.01, Chatham County, Georgia",4640,557,4394,474,246,351
1400000US13051004002,13051004002,"Census Tract 40.02, Chatham County, Georgia",3603,461,3571,464,32,27
1400000US13051004100,13051004100,"Census Tract 41, Chatham County, Georgia",1832,277,1821,278,11,18
1400000US13051004207,13051004207,"Census Tract 42.07, Chatham County, Georgia",4129,510,4084,505,45,48
1400000US13051004208,13051004208,"Census Tract 42.08, Chatham County, Georgia",5659,667,4955,538,704,355
1400000US13051004209,13051004209,"Census Tract 42.09, Chatham County, Georgia",3645,515,3197,537,448,328
1400000US13051004210,13051004210,"Census Tract 42.10, Chatham County, Georgia",3987,428,3686,397,301,232
1400000US13051004211,13051004211,"Census Tract 42.11, Chatham County, Georgia",5401,576,5056,524,345,267
1400000US13051004212,13051004212,"Census Tract 42.12, Chatham County, Georgia",5706,643,5626,656,80,67
1400000US13051004300,13051004300,"Census Tract 43, Chatham County, Georgia",1974,325,1711,325,263,207
1400000US13051004400,13051004400,"Census Tract 44, Chatham County, Georgia",2669,358,2669,358,0,98
1400000US13051004500,13051004500,"Census Tract 45, Chatham County, Georgia",3958,404,3880,397,78,62
1400000US13051010101,13051010101,"Census Tract 101.01, Chatham County, Georgia",981,341,970,340,11,18
1400000US13051010102,13051010102,"Census Tract 101.02, Chatham County, Georgia",3945,664,3721,697,224,127
1400000US13051010200,13051010200,"Census Tract 102, Chatham County, Georgia",4483,339,4360,350,123,102
1400000US13051010501,13051010501,"Census Tract 105.01, Chatham County, Georgia",5510,654,4192,490,1318,554
1400000US13051010502,13051010502,"Census Tract 105.02, Chatham County, Georgia",3808,423,3674,418,134,125
1400000US13051010601,13051010601,"Census Tract 106.01, Chatham County, Georgia",4893,483,3840,544,1053,481
1400000US13051010603,13051010603,"Census Tract 106.03, Chatham County, Georgia",1623,257,1595,256,28,27
1400000US13051010605,13051010605,"Census Tract 106.05, Chatham County, Georgia",9,14,9,14,0,98
1400000US13051010700,13051010700,"Census Tract 107, Chatham County, Georgia",14638,844,13759,846,879,294
1400000US13051010801,13051010801,"Census Tract 108.01, Chatham County, Georgia",2618,121,2511,147,107,95
1400000US13051010802,13051010802,"Census Tract 108.02, Chatham County, Georgia",6872,547,6537,507,335,190
1400000US13051010803,13051010803,"Census Tract 108.03, Chatham County, Georgia",9200,668,8826,631,374,278
1400000US13051010806,13051010806,"Census Tract 108.06, Chatham County, Georgia",5903,627,5498,649,405,192
1400000US13051010807,13051010807,"Census Tract 108.07, Chatham County, Georgia",5239,580,5031,584,208,173
1400000US13051010808,13051010808,"Census Tract 108.08, Chatham County, Georgia",9270,867,8171,694,1099,853
1400000US13051010809,13051010809,"Census Tract 108.09, Chatham County, Georgia",8825,1056,8019,1064,806,320
1400000US13051010901,13051010901,"Census Tract 109.01, Chatham County, Georgia",4098,431,3612,449,486,307
1400000US13051011003,13051011003,"Census Tract 110.03, Chatham County, Georgia",5412,438,5299,441,113,153
1400000US13051011004,13051011004,"Census Tract 110.04, Chatham County, Georgia",3369,263,3307,255,62,63
1400000US13051011005,13051011005,"Census Tract 110.05, Chatham County, Georgia",4468,431,4424,424,44,56
1400000US13051011006,13051011006,"Census Tract 110.06, Chatham County, Georgia",3646,244,3472,235,174,167
1400000US13051011103,13051011103,"Census Tract 111.03, Chatham County, Georgia",3323,155,3089,344,234,305
1400000US13051011104,13051011104,"Census Tract 111.04, Chatham County, Georgia",5713,475,5573,508,140,152
1400000US13051011106,13051011106,"Census Tract 111.06, Chatham County, Georgia",5494,386,5264,454,230,226
1400000US13051011107,13051011107,"Census Tract 111.07, Chatham County, Georgia",3166,267,3080,251,86,70
1400000US13051011108,13051011108,"Census Tract 111.08, Chatham County, Georgia",2972,204,2972,204,0,98
1400000US13051011109,13051011109,"Census Tract 111.09, Chatham County, Georgia",7066,441,6877,465,189,145
1400000US13051011200,13051011200,"Census Tract 112, Chatham County, Georgia",2139,320,2015,329,124,101
1400000US13051011300,13051011300,"Census Tract 113, Chatham County, Georgia",2315,504,2244,498,71,64
1400000US13051011400,13051011400,"Census Tract 114, Chatham County, Georgia",1960,278,1944,277,16,16
1400000US13051011500,13051011500,"Census Tract 115, Chatham County, Georgia",2679,234,2622,233,57,57
1400000US13051011600,13051011600,"Census Tract 116, Chatham County, Georgia",2319,346,2258,341,61,100
1400000US13051980000,13051980000,"Census Tract 9800, Chatham County, Georgia",0,98,0,98,0,98
1400000US13051990000,13051990000,"Census Tract 9900, Chatham County, Georgia",0,98,0,98,0,98
1400000US13053020100,13053020100,"Census Tract 201, Chattahoochee County, Georgia",2926,514,2806,475,120,115
1400000US13053020201,13053020201,"Census Tract 202.01, Chattahoochee County, Georgia",3061,521,2695,450,366,157
1400000US13053020203,13053020203,"Census Tract 202.03, Chattahoochee County, Georgia",1948,432,1568,381,380,202
1400000US13053020205,13053020205,"Census Tract 202.05, Chattahoochee County, Georgia",3036,459,2501,430,535,183
1400000US13053020206,13053020206,"Census Tract 202.06, Chattahoochee County, Georgia",715,193,631,175,84,58
1400000US13055010100,13055010100,"Census Tract 101, Chattooga County, Georgia",2154,329,2139,332,15,27
