GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US13009970500,13009970500,"Census Tract 9705, Baldwin County, Georgia",5993,698,5862,700,131,99
1400000US13009970600,13009970600,"Census Tract 9706, Baldwin County, Georgia",3946,445,3946,445,0,13
1400000US13009970701,13009970701,"Census Tract 9707.01, Baldwin County, Georgia",2902,330,2902,330,0,13
1400000US13009970702,13009970702,"Census Tract 9707.02, Baldwin County, Georgia",2504,448,2451,429,53,48
1400000US13009970800,13009970800,"Census Tract 9708, Baldwin County, Georgia",7325,638,7228,631,97,52
1400000US13011970100,13011970100,"Census Tract 9701, Banks County, Georgia",5211,389,4744,371,467,195
1400000US13011970200,13011970200,"Census Tract 9702, Banks County, Georgia",5099,309,5051,317,48,47
1400000US13011970300,13011970300,"Census Tract 9703, Banks County, Georgia",4185,288,3934,296,251,157
1400000US13011970400,13011970400,"Census Tract 9704, Banks County, Georgia",3822,347,3464,358,358,215
1400000US13013180103,13013180103,"Census Tract 1801.03, Barrow County, Georgia",4249,643,4030,576,219,194
1400000US13013180104,13013180104,"Census Tract 1801.04, Barrow County, Georgia",2002,245,1806,260,196,156
1400000US13013180105,13013180105,"Census Tract 1801.05, Barrow County, Georgia",2761,345,2496,258,265,250
1400000US13013180106,13013180106,"Census Tract 1801.06, Barrow County, Georgia",2499,273,2280,271,219,140
1400000US13013180107,13013180107,"Census Tract 1801.07, Barrow County, Georgia",3942,391,3427,413,515,285
1400000US13013180108,13013180108,"Census Tract 1801.08, Barrow County, Georgia",3326,409,3183,414,143,127
1400000US13013180203,13013180203,"Census Tract 1802.03, Barrow County, Georgia",3215,496,2636,391,579,367
1400000US13013180204,13013180204,"Census Tract 1802.04, Barrow County, Georgia",2801,342,2418,375,383,239
1400000US13013180205,13013180205,"Census Tract 1802.05, Barrow County, Georgia",4309,546,4058,557,251,179
1400000US13013180206,13013180206,"Census Tract 1802.06, Barrow County, Georgia",3007,389,2882,391,125,107
1400000US13013180301,13013180301,"Census Tract 1803.01, Barrow County, Georgia",2119,226,1919,255,200,175
1400000US13013180302,13013180302,"Census Tract 1803.02, Barrow County, Georgia",5407,420,5192,364,215,254
1400000US13013180303,13013180303,"Census Tract 1803.03, Barrow County, Georgia",3930,442,3801,417,129,123
1400000US13013180401,13013180401,"Census Tract 1804.01, Barrow County, Georgia",5467,614,5311,603,156,177
1400000US13013180402,13013180402,"Census Tract 1804.02, Barrow County, Georgia",6246,875,5319,742,927,413
1400000US13013180501,13013180501,"Census Tract 1805.01, Barrow County, Georgia",5521,452,4482,516,1039,549
1400000US13013180502,13013180502,"Census Tract 1805.02, Barrow County, Georgia",4748,572,4457,574,291,232
1400000US13013180503,13013180503,"Census Tract 1805.03, Barrow County, Georgia",5324,668,4646,423,678,673
1400000US13015960101,13015960101,"Census Tract 9601.01, Bartow County, Georgia",1573,236,1528,227,45,57
1400000US13015960102,13015960102,"Census Tract 9601.02, Bartow County, Georgia",9684,904,9239,874,445,368
1400000US13015960200,13015960200,"Census Tract 9602, Bartow County, Georgia",11791,827,11009,855,782,406
1400000US13015960300,13015960300,"Census Tract 9603, Bartow County, Georgia",6926,587,6498,591,428,328
1400000US13015960401,13015960401,"Census Tract 9604.01, Bartow County, Georgia",9098,1412,7494,1165,1604,782
1400000US13015960402,13015960402,"Census Tract 9604.02, Bartow County, Georgia",8931,827,8416,920,515,312
1400000US13015960500,13015960500,"Census Tract 9605, Bartow County, Georgia",7934,715,7181,627,753,411
1400000US13015960600,13015960600,"Census Tract 9606, Bartow County, Georgia",9015,902,8004,836,1011,627
1400000US13015960700,13015960700,"Census Tract 9607, Bartow County, Georgia",6453,699,5745,743,708,334
1400000US13015960801,13015960801,"Census Tract 9608.01, Bartow County, Georgia",3494,398,3252,406,242,210
1400000US13015960802,13015960802,"Census Tract 9608.02, Bartow County, Georgia",2857,308,2489,291,368,220
1400000US13015960803,13015960803,"Census Tract 9608.03, Bartow County, Georgia",5589,521,5317,513,272,134
1400000US13015960901,13015960901,"Census Tract 9609.01, Bartow County, Georgia",3193,381,3072,412,121,121
1400000US13015960902,13015960902,"Census Tract 9609.02, Bartow County, Georgia",6451,528,6071,517,380,244
1400000US13015961000,13015961000,"Census Tract 9610, Bartow County, Georgia",7782,655,7607,660,175,155
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2606,307,2606,307,0,13
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1631,228,1566,210,65,76
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",3481,499,3211,460,270,262
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",3806,461,3209,402,597,238
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",6023,534,5889,545,134,139
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1748,228,1714,217,34,43
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",3702,414,3253,374,449,182
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",3201,419,2994,382,207,171
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2893,336,2893,336,0,13
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",3761,394,3591,370,170,122
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3786,405,3717,413,69,61
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1653,307,1653,307,0,13
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",2069,287,2023,290,46,54
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",777,238,777,238,0,13
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2239,350,2220,356,19,35
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",3624,370,3610,369,14,16
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1534,218,1371,223,163,112
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4386,436,4183,411,203,217
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",1883,291,1865,288,18,30
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1140,186,1128,186,12,24
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2759,366,2723,363,36,43
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4153,542,4153,542,0,13
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3806,351,3724,334,82,134
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1909,330,1909,330,0,13
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4609,463,4494,468,115,112
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",1952,282,1952,282,0,13
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",5210,525,4919,502,291,263
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",2074,373,2050,373,24,44
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",2802,471,2681,427,121,173
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",4171,526,4171,526,0,13
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3444,431,3404,431,40,67
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",4682,567,4545,555,137,161
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",2037,306,2012,304,25,29
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3396,572,3343,583,53,99
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",2173,315,2167,313,6,12
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",5689,732,5241,784,448,414
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",4141,631,4141,631,0,13
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",5603,818,5443,835,160,154
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",3211,515,2850,442,361,274
1400000US13021013302,13021013302,"Census Tract 133.02, Bibb County, Georgia",4283,420,4283,420,0,13
1400000US13021013407,13021013407,"Census Tract 134.07, Bibb County, Georgia",4301,755,4147,685,154,208
1400000US13021013408,13021013408,"Census Tract 134.08, Bibb County, Georgia",4718,357,4626,359,92,77
1400000US13021013409,13021013409,"Census Tract 134.09, Bibb County, Georgia",3870,467,3780,453,90,93
1400000US13021013410,13021013410,"Census Tract 134.10, Bibb County, Georgia",5272,468,5271,467,1,8
1400000US13021013411,13021013411,"Census Tract 134.11, Bibb County, Georgia",3830,410,3744,410,86,94
1400000US13021013502,13021013502,"Census Tract 135.02, Bibb County, Georgia",1937,307,1731,180,206,263
1400000US13021013503,13021013503,"Census Tract 135.03, Bibb County, Georgia",3022,438,2220,366,802,353
1400000US13021013504,13021013504,"Census Tract 135.04, Bibb County, Georgia",8616,585,8409,570,207,167
1400000US13021013603,13021013603,"Census Tract 136.03, Bibb County, Georgia",4411,717,4202,692,209,182
1400000US13021013604,13021013604,"Census Tract 136.04, Bibb County, Georgia",5193,452,5084,462,109,119
1400000US13021013605,13021013605,"Census Tract 136.05, Bibb County, Georgia",5362,604,5112,624,250,281
1400000US13021013606,13021013606,"Census Tract 136.06, Bibb County, Georgia",5777,533,5777,533,0,18
1400000US13021013700,13021013700,"Census Tract 137, Bibb County, Georgia",3082,360,3056,360,26,31
1400000US13021013800,13021013800,"Census Tract 138, Bibb County, Georgia",2287,348,2211,329,76,70
1400000US13021013900,13021013900,"Census Tract 139, Bibb County, Georgia",2150,446,2072,447,78,96
1400000US13023790100,13023790100,"Census Tract 7901, Bleckley County, Georgia",4718,394,4706,391,12,16
1400000US13023790200,13023790200,"Census Tract 7902, Bleckley County, Georgia",2645,417,2530,444,115,131
1400000US13023790300,13023790300,"Census Tract 7903, Bleckley County, Georgia",5549,394,5536,396,13,17
1400000US13025960100,13025960100,"Census Tract 9601, Brantley County, Georgia",7479,718,7344,689,135,105
1400000US13025960200,13025960200,"Census Tract 9602, Brantley County, Georgia",5726,660,5616,625,110,141
1400000US13025960300,13025960300,"Census Tract 9603, Brantley County, Georgia",5258,488,5121,478,137,104
1400000US13027960200,13027960200,"Census Tract 9602, Brooks County, Georgia",1636,231,1419,165,217,175
1400000US13027960300,13027960300,"Census Tract 9603, Brooks County, Georgia",5448,421,5044,395,404,252
1400000US13027960400,13027960400,"Census Tract 9604, Brooks County, Georgia",3695,344,3548,345,147,121
1400000US13027960500,13027960500,"Census Tract 9605, Brooks County, Georgia",2639,289,2563,287,76,105
1400000US13027960600,13027960600,"Census Tract 9606, Brooks County, Georgia",2348,364,2348,364,0,13
1400000US13029920101,13029920101,"Census Tract 9201.01, Bryan County, Georgia",4971,538,4880,507,91,87
1400000US13029920102,13029920102,"Census Tract 9201.02, Bryan County, Georgia",5824,416,5582,394,242,162
1400000US13029920301,13029920301,"Census Tract 9203.01, Bryan County, Georgia",2030,257,1887,240,143,118
1400000US13029920303,13029920303,"Census Tract 9203.03, Bryan County, Georgia",5766,519,5526,514,240,151
1400000US13029920305,13029920305,"Census Tract 9203.05, Bryan County, Georgia",4373,366,3824,402,549,217
1400000US13029920306,13029920306,"Census Tract 9203.06, Bryan County, Georgia",9221,724,8655,717,566,233
1400000US13029980000,13029980000,"Census Tract 9800, Bryan County, Georgia",0,13,0,13,0,13
1400000US13031110100,13031110100,"Census Tract 1101, Bulloch County, Georgia",3986,432,3891,422,95,130
1400000US13031110200,13031110200,"Census Tract 1102, Bulloch County, Georgia",7221,559,7007,567,214,148
1400000US13031110300,13031110300,"Census Tract 1103, Bulloch County, Georgia",7823,705,7275,709,548,312
1400000US13031110401,13031110401,"Census Tract 1104.01, Bulloch County, Georgia",3321,364,3260,364,61,80
1400000US13031110403,13031110403,"Census Tract 1104.03, Bulloch County, Georgia",6712,709,6433,666,279,216
1400000US13031110404,13031110404,"Census Tract 1104.04, Bulloch County, Georgia",7506,858,7266,865,240,100
1400000US13031110500,13031110500,"Census Tract 1105, Bulloch County, Georgia",4778,407,4470,407,308,239
1400000US13031110601,13031110601,"Census Tract 1106.01, Bulloch County, Georgia",7020,679,6884,670,136,114
1400000US13031110602,13031110602,"Census Tract 1106.02, Bulloch County, Georgia",3854,388,3804,395,50,53
1400000US13031110700,13031110700,"Census Tract 1107, Bulloch County, Georgia",10309,663,9791,733,518,328
1400000US13031110800,13031110800,"Census Tract 1108, Bulloch County, Georgia",2628,382,2628,382,0,13
1400000US13031110900,13031110900,"Census Tract 1109, Bulloch County, Georgia",6782,728,6652,728,130,128
1400000US13033950100,13033950100,"Census Tract 9501, Burke County, Georgia",5444,591,5126,544,318,203
1400000US13033950200,13033950200,"Census Tract 9502, Burke County, Georgia",2758,436,2654,417,104,99
1400000US13033950400,13033950400,"Census Tract 9504, Burke County, Georgia",4896,367,4896,367,0,13
1400000US13033950500,13033950500,"Census Tract 9505, Burke County, Georgia",5510,502,5414,509,96,114
1400000US13033950700,13033950700,"Census Tract 9507, Burke County, Georgia",2739,355,2722,356,17,28
1400000US13033950900,13033950900,"Census Tract 9509, Burke County, Georgia",1789,257,1665,228,124,137
1400000US13035150100,13035150100,"Census Tract 1501, Butts County, Georgia",8247,466,8164,467,83,75
1400000US13035150200,13035150200,"Census Tract 1502, Butts County, Georgia",7357,454,7027,487,330,191
1400000US13035150300,13035150300,"Census Tract 1503, Butts County, Georgia",7865,415,7597,456,268,173
1400000US13037950100,13037950100,"Census Tract 9501, Calhoun County, Georgia",4047,819,3764,673,283,175
1400000US13037950200,13037950200,"Census Tract 9502, Calhoun County, Georgia",2502,819,2445,715,57,149
1400000US13039010100,13039010100,"Census Tract 101, Camden County, Georgia",2522,354,2485,350,37,36
1400000US13039010200,13039010200,"Census Tract 102, Camden County, Georgia",5367,448,5245,441,122,80
1400000US13039010301,13039010301,"Census Tract 103.01, Camden County, Georgia",8479,595,8183,604,296,107
1400000US13039010302,13039010302,"Census Tract 103.02, Camden County, Georgia",3949,384,3767,378,182,153
1400000US13039010401,13039010401,"Census Tract 104.01, Camden County, Georgia",11302,707,10589,663,713,223
1400000US13039010402,13039010402,"Census Tract 104.02, Camden County, Georgia",5186,456,4536,573,650,234
1400000US13039010403,13039010403,"Census Tract 104.03, Camden County, Georgia",4094,328,4011,350,83,75
1400000US13039010500,13039010500,"Census Tract 105, Camden County, Georgia",2756,348,2357,319,399,176
1400000US13039010601,13039010601,"Census Tract 106.01, Camden County, Georgia",6686,588,6323,639,363,249
1400000US13039010602,13039010602,"Census Tract 106.02, Camden County, Georgia",852,180,772,191,80,69
1400000US13039990000,13039990000,"Census Tract 9900, Camden County, Georgia",0,13,0,13,0,13
1400000US13043950100,13043950100,"Census Tract 9501, Candler County, Georgia",5045,327,4681,365,364,190
1400000US13043950200,13043950200,"Census Tract 9502, Candler County, Georgia",3712,366,3384,371,328,216
1400000US13043950300,13043950300,"Census Tract 9503, Candler County, Georgia",2299,295,1766,253,533,205
1400000US13045910101,13045910101,"Census Tract 9101.01, Carroll County, Georgia",6177,409,5982,491,195,256
1400000US13045910103,13045910103,"Census Tract 9101.03, Carroll County, Georgia",5029,424,4632,351,397,290
1400000US13045910104,13045910104,"Census Tract 9101.04, Carroll County, Georgia",9807,680,9240,696,567,151
1400000US13045910200,13045910200,"Census Tract 9102, Carroll County, Georgia",11422,1114,11191,1133,231,220
1400000US13045910300,13045910300,"Census Tract 9103, Carroll County, Georgia",6225,510,6034,466,191,163
1400000US13045910400,13045910400,"Census Tract 9104, Carroll County, Georgia",3273,294,3253,290,20,28
1400000US13045910501,13045910501,"Census Tract 9105.01, Carroll County, Georgia",8799,694,7688,636,1111,344
1400000US13045910502,13045910502,"Census Tract 9105.02, Carroll County, Georgia",2619,338,1827,322,792,298
1400000US13045910600,13045910600,"Census Tract 9106, Carroll County, Georgia",6352,744,5491,819,861,573
1400000US13045910701,13045910701,"Census Tract 9107.01, Carroll County, Georgia",8897,768,8321,773,576,168
1400000US13045910702,13045910702,"Census Tract 9107.02, Carroll County, Georgia",7544,838,7159,843,385,382
1400000US13045910703,13045910703,"Census Tract 9107.03, Carroll County, Georgia",8317,964,8113,961,204,303
1400000US13045910800,13045910800,"Census Tract 9108, Carroll County, Georgia",3924,414,3787,433,137,131
1400000US13045910900,13045910900,"Census Tract 9109, Carroll County, Georgia",4078,385,3984,384,94,121
1400000US13045911000,13045911000,"Census Tract 9110, Carroll County, Georgia",6124,544,5293,498,831,390
1400000US13045911100,13045911100,"Census Tract 9111, Carroll County, Georgia",7592,768,7136,804,456,373
1400000US13045911200,13045911200,"Census Tract 9112, Carroll County, Georgia",5693,585,5661,587,32,47
1400000US13047030100,13047030100,"Census Tract 301, Catoosa County, Georgia",6270,717,6112,706,158,104
1400000US13047030201,13047030201,"Census Tract 302.01, Catoosa County, Georgia",4697,411,4552,449,145,126
1400000US13047030202,13047030202,"Census Tract 302.02, Catoosa County, Georgia",6147,578,6082,590,65,91
1400000US13047030301,13047030301,"Census Tract 303.01, Catoosa County, Georgia",7335,534,7097,560,238,266
1400000US13047030303,13047030303,"Census Tract 303.03, Catoosa County, Georgia",3448,347,3382,350,66,73
1400000US13047030304,13047030304,"Census Tract 303.04, Catoosa County, Georgia",3930,405,3856,414,74,75
1400000US13047030401,13047030401,"Census Tract 304.01, Catoosa County, Georgia",7540,501,7255,530,285,200
1400000US13047030402,13047030402,"Census Tract 304.02, Catoosa County, Georgia",6125,464,5864,494,261,155
1400000US13047030500,13047030500,"Census Tract 305, Catoosa County, Georgia",5952,567,5917,569,35,44
1400000US13047030600,13047030600,"Census Tract 306, Catoosa County, Georgia",5495,505,5233,512,262,192
1400000US13047030700,13047030700,"Census Tract 307, Catoosa County, Georgia",8016,584,7943,591,73,96
1400000US13049010100,13049010100,"Census Tract 101, Charlton County, Georgia",10032,498,8675,476,1357,468
1400000US13049010200,13049010200,"Census Tract 102, Charlton County, Georgia",3066,498,2978,497,88,99
1400000US13051000100,13051000100,"Census Tract 1, Chatham County, Georgia",1884,246,1723,235,161,75
1400000US13051000300,13051000300,"Census Tract 3, Chatham County, Georgia",1775,295,1592,255,183,105
1400000US13051000601,13051000601,"Census Tract 6.01, Chatham County, Georgia",4142,596,3957,626,185,182
1400000US13051000900,13051000900,"Census Tract 9, Chatham County, Georgia",1192,144,1105,126,87,74
1400000US13051001100,13051001100,"Census Tract 11, Chatham County, Georgia",1999,213,1964,211,35,33
1400000US13051001200,13051001200,"Census Tract 12, Chatham County, Georgia",1838,266,1788,268,50,78
1400000US13051001500,13051001500,"Census Tract 15, Chatham County, Georgia",1213,247,986,156,227,271
1400000US13051002000,13051002000,"Census Tract 20, Chatham County, Georgia",1301,255,1239,260,62,54
1400000US13051002100,13051002100,"Census Tract 21, Chatham County, Georgia",2305,315,2305,315,0,13
1400000US13051002200,13051002200,"Census Tract 22, Chatham County, Georgia",4353,401,4344,400,9,15
1400000US13051002300,13051002300,"Census Tract 23, Chatham County, Georgia",2125,387,2125,387,0,13
1400000US13051002600,13051002600,"Census Tract 26, Chatham County, Georgia",1445,240,1415,242,30,33
1400000US13051002700,13051002700,"Census Tract 27, Chatham County, Georgia",2935,548,2892,542,43,48
1400000US13051002800,13051002800,"Census Tract 28, Chatham County, Georgia",2618,292,2562,286,56,38
1400000US13051002900,13051002900,"Census Tract 29, Chatham County, Georgia",3098,338,3036,330,62,53
1400000US13051003000,13051003000,"Census Tract 30, Chatham County, Georgia",2163,218,2044,231,119,83
1400000US13051003301,13051003301,"Census Tract 33.01, Chatham County, Georgia",2072,244,2068,244,4,6
1400000US13051003302,13051003302,"Census Tract 33.02, Chatham County, Georgia",1750,220,1750,220,0,13
1400000US13051003400,13051003400,"Census Tract 34, Chatham County, Georgia",4093,404,4004,401,89,56
1400000US13051003501,13051003501,"Census Tract 35.01, Chatham County, Georgia",2685,400,2647,398,38,44
1400000US13051003502,13051003502,"Census Tract 35.02, Chatham County, Georgia",4008,502,3986,496,22,32
1400000US13051003601,13051003601,"Census Tract 36.01, Chatham County, Georgia",3009,376,2696,365,313,216
1400000US13051003602,13051003602,"Census Tract 36.02, Chatham County, Georgia",4740,555,4677,552,63,51
1400000US13051003700,13051003700,"Census Tract 37, Chatham County, Georgia",1796,174,1762,169,34,30
1400000US13051003800,13051003800,"Census Tract 38, Chatham County, Georgia",2873,400,2827,387,46,50
1400000US13051003900,13051003900,"Census Tract 39, Chatham County, Georgia",3842,460,3842,460,0,13
1400000US13051004001,13051004001,"Census Tract 40.01, Chatham County, Georgia",4548,497,4461,513,87,90
1400000US13051004002,13051004002,"Census Tract 40.02, Chatham County, Georgia",3664,385,3447,333,217,210
1400000US13051004100,13051004100,"Census Tract 41, Chatham County, Georgia",1927,210,1898,213,29,30
1400000US13051004207,13051004207,"Census Tract 42.07, Chatham County, Georgia",3917,418,3838,406,79,60
1400000US13051004208,13051004208,"Census Tract 42.08, Chatham County, Georgia",5315,467,4679,459,636,357
1400000US13051004209,13051004209,"Census Tract 42.09, Chatham County, Georgia",3558,433,3368,419,190,206
1400000US13051004210,13051004210,"Census Tract 42.10, Chatham County, Georgia",4657,603,4071,531,586,323
1400000US13051004211,13051004211,"Census Tract 42.11, Chatham County, Georgia",5171,564,4882,503,289,205
1400000US13051004212,13051004212,"Census Tract 42.12, Chatham County, Georgia",6182,708,5768,654,414,222
1400000US13051004300,13051004300,"Census Tract 43, Chatham County, Georgia",2568,227,2117,206,451,184
1400000US13051004400,13051004400,"Census Tract 44, Chatham County, Georgia",2297,261,2297,261,0,13
1400000US13051004500,13051004500,"Census Tract 45, Chatham County, Georgia",3978,498,3947,498,31,35
1400000US13051010101,13051010101,"Census Tract 101.01, Chatham County, Georgia",840,191,837,191,3,6
1400000US13051010102,13051010102,"Census Tract 101.02, Chatham County, Georgia",4116,299,3654,361,462,179
1400000US13051010200,13051010200,"Census Tract 102, Chatham County, Georgia",5008,554,4985,553,23,35
1400000US13051010501,13051010501,"Census Tract 105.01, Chatham County, Georgia",5875,558,4117,554,1758,558
1400000US13051010502,13051010502,"Census Tract 105.02, Chatham County, Georgia",3541,304,3524,301,17,27
1400000US13051010601,13051010601,"Census Tract 106.01, Chatham County, Georgia",4302,438,3748,537,554,418
1400000US13051010603,13051010603,"Census Tract 106.03, Chatham County, Georgia",1669,257,1647,251,22,23
1400000US13051010605,13051010605,"Census Tract 106.05, Chatham County, Georgia",10,15,10,15,0,13
1400000US13051010700,13051010700,"Census Tract 107, Chatham County, Georgia",18917,1727,17294,1802,1623,761
1400000US13051010801,13051010801,"Census Tract 108.01, Chatham County, Georgia",2688,89,2535,125,153,108
1400000US13051010802,13051010802,"Census Tract 108.02, Chatham County, Georgia",9269,899,8676,956,593,259
1400000US13051010803,13051010803,"Census Tract 108.03, Chatham County, Georgia",11002,859,10571,832,431,279
1400000US13051010806,13051010806,"Census Tract 108.06, Chatham County, Georgia",6228,567,5854,540,374,197
1400000US13051010807,13051010807,"Census Tract 108.07, Chatham County, Georgia",4690,707,4337,691,353,224
1400000US13051010808,13051010808,"Census Tract 108.08, Chatham County, Georgia",9642,826,8154,677,1488,656
1400000US13051010809,13051010809,"Census Tract 108.09, Chatham County, Georgia",11746,946,10994,905,752,217
1400000US13051010901,13051010901,"Census Tract 109.01, Chatham County, Georgia",4298,482,3757,368,541,355
1400000US13051011003,13051011003,"Census Tract 110.03, Chatham County, Georgia",6306,587,5906,698,400,306
1400000US13051011004,13051011004,"Census Tract 110.04, Chatham County, Georgia",3395,271,3343,271,52,41
1400000US13051011005,13051011005,"Census Tract 110.05, Chatham County, Georgia",4383,307,4272,303,111,101
1400000US13051011006,13051011006,"Census Tract 110.06, Chatham County, Georgia",3497,255,3429,250,68,65
1400000US13051011103,13051011103,"Census Tract 111.03, Chatham County, Georgia",3480,184,3304,279,176,213
1400000US13051011104,13051011104,"Census Tract 111.04, Chatham County, Georgia",5180,353,5099,358,81,115
1400000US13051011106,13051011106,"Census Tract 111.06, Chatham County, Georgia",5706,488,5520,489,186,144
1400000US13051011107,13051011107,"Census Tract 111.07, Chatham County, Georgia",3063,344,2968,340,95,80
1400000US13051011108,13051011108,"Census Tract 111.08, Chatham County, Georgia",3136,272,3114,271,22,27
1400000US13051011109,13051011109,"Census Tract 111.09, Chatham County, Georgia",7022,418,6726,446,296,171
1400000US13051011200,13051011200,"Census Tract 112, Chatham County, Georgia",1842,201,1772,204,70,52
1400000US13051011300,13051011300,"Census Tract 113, Chatham County, Georgia",2052,291,2003,291,49,37
1400000US13051011400,13051011400,"Census Tract 114, Chatham County, Georgia",2300,326,2254,326,46,30
1400000US13051011500,13051011500,"Census Tract 115, Chatham County, Georgia",2636,231,2596,231,40,35
1400000US13051011600,13051011600,"Census Tract 116, Chatham County, Georgia",2428,352,2204,350,224,195
1400000US13051980000,13051980000,"Census Tract 9800, Chatham County, Georgia",0,13,0,13,0,13
1400000US13051990000,13051990000,"Census Tract 9900, Chatham County, Georgia",0,13,0,13,0,13
1400000US13053020100,13053020100,"Census Tract 201, Chattahoochee County, Georgia",2743,366,2706,360,37,47
1400000US13053020201,13053020201,"Census Tract 202.01, Chattahoochee County, Georgia",3622,464,3145,409,477,173
1400000US13053020203,13053020203,"Census Tract 202.03, Chattahoochee County, Georgia",1938,367,1588,318,350,155
1400000US13053020205,13053020205,"Census Tract 202.05, Chattahoochee County, Georgia",3061,367,2267,279,794,201
1400000US13053020206,13053020206,"Census Tract 202.06, Chattahoochee County, Georgia",482,230,441,212,41,33
1400000US13055010100,13055010100,"Census Tract 101, Chattooga County, Georgia",2014,158,1979,156,35,30
