GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2674,315,2674,315,0,13
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1730,217,1676,201,54,57
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",3294,434,3038,432,256,214
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",3976,474,3294,457,682,209
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",5803,517,5714,516,89,64
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1844,220,1817,218,27,38
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",3856,428,3387,402,469,156
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",3223,296,3022,296,201,150
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2863,360,2807,366,56,72
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",3486,356,3360,358,126,94
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3747,342,3696,350,51,43
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1495,299,1485,298,10,16
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",1941,257,1884,252,57,50
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",767,157,767,157,0,13
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2250,397,2228,395,22,37
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",3806,283,3770,280,36,32
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1464,210,1405,205,59,60
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4619,487,4436,466,183,188
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",1933,241,1933,241,0,13
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1198,247,1176,251,22,25
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2518,273,2493,280,25,36
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4569,559,4569,559,0,13
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3573,342,3557,343,16,20
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1860,358,1843,354,17,27
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4395,495,4283,496,112,119
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",2065,329,2062,330,3,7
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",5007,587,4746,556,261,240
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",2380,365,2342,364,38,51
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",2537,385,2520,385,17,22
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",4296,411,4296,411,0,13
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3216,475,3151,464,65,72
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",4870,527,4743,548,127,163
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",2157,318,2137,320,20,25
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3582,706,3516,706,66,123
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",1830,258,1823,254,7,12
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",5756,902,5360,882,396,372
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",4340,674,4340,674,0,13
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",6046,1012,5807,995,239,171
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",2914,545,2582,476,332,226
1400000US13021013302,13021013302,"Census Tract 133.02, Bibb County, Georgia",3953,499,3952,499,1,2
1400000US13021013407,13021013407,"Census Tract 134.07, Bibb County, Georgia",4713,671,4530,647,183,183
1400000US13021013408,13021013408,"Census Tract 134.08, Bibb County, Georgia",4535,289,4490,289,45,42
1400000US13021013409,13021013409,"Census Tract 134.09, Bibb County, Georgia",3977,429,3639,389,338,287
1400000US13021013410,13021013410,"Census Tract 134.10, Bibb County, Georgia",5205,354,5204,352,1,8
1400000US13021013411,13021013411,"Census Tract 134.11, Bibb County, Georgia",3768,490,3601,497,167,121
1400000US13021013502,13021013502,"Census Tract 135.02, Bibb County, Georgia",1755,292,1572,209,183,207
1400000US13021013503,13021013503,"Census Tract 135.03, Bibb County, Georgia",2754,365,1997,272,757,312
1400000US13021013504,13021013504,"Census Tract 135.04, Bibb County, Georgia",8493,619,8415,602,78,66
1400000US13021013603,13021013603,"Census Tract 136.03, Bibb County, Georgia",4983,906,4630,861,353,303
1400000US13021013604,13021013604,"Census Tract 136.04, Bibb County, Georgia",5301,533,5143,539,158,134
1400000US13021013605,13021013605,"Census Tract 136.05, Bibb County, Georgia",4727,641,4539,575,188,202
1400000US13021013606,13021013606,"Census Tract 136.06, Bibb County, Georgia",6109,548,6109,548,0,18
1400000US13021013700,13021013700,"Census Tract 137, Bibb County, Georgia",2893,323,2855,310,38,40
1400000US13021013800,13021013800,"Census Tract 138, Bibb County, Georgia",2235,317,2171,299,64,62
1400000US13021013900,13021013900,"Census Tract 139, Bibb County, Georgia",2031,276,1862,272,169,140
1400000US13023790100,13023790100,"Census Tract 7901, Bleckley County, Georgia",4687,382,4652,390,35,62
1400000US13023790200,13023790200,"Census Tract 7902, Bleckley County, Georgia",2538,327,2255,320,283,77
1400000US13023790300,13023790300,"Census Tract 7903, Bleckley County, Georgia",5521,406,5500,400,21,27
1400000US13025960100,13025960100,"Census Tract 9601, Brantley County, Georgia",7242,588,7207,591,35,47
1400000US13025960200,13025960200,"Census Tract 9602, Brantley County, Georgia",5991,590,5682,596,309,83
1400000US13025960300,13025960300,"Census Tract 9603, Brantley County, Georgia",5219,548,5173,546,46,56
1400000US13027960200,13027960200,"Census Tract 9602, Brooks County, Georgia",1579,223,1360,182,219,153
1400000US13027960300,13027960300,"Census Tract 9603, Brooks County, Georgia",5590,384,5177,335,413,254
1400000US13027960400,13027960400,"Census Tract 9604, Brooks County, Georgia",3380,254,3247,253,133,120
1400000US13027960500,13027960500,"Census Tract 9605, Brooks County, Georgia",2768,271,2718,253,50,89
1400000US13027960600,13027960600,"Census Tract 9606, Brooks County, Georgia",2320,293,2272,297,48,84
1400000US13029920101,13029920101,"Census Tract 9201.01, Bryan County, Georgia",5085,612,4976,595,109,86
1400000US13029920102,13029920102,"Census Tract 9201.02, Bryan County, Georgia",5747,502,5539,470,208,161
1400000US13029920301,13029920301,"Census Tract 9203.01, Bryan County, Georgia",2041,269,1863,239,178,113
1400000US13029920303,13029920303,"Census Tract 9203.03, Bryan County, Georgia",6046,428,5524,391,522,241
1400000US13029920305,13029920305,"Census Tract 9203.05, Bryan County, Georgia",4509,439,4028,443,481,249
1400000US13029920306,13029920306,"Census Tract 9203.06, Bryan County, Georgia",9723,794,9183,790,540,259
1400000US13029980000,13029980000,"Census Tract 9800, Bryan County, Georgia",0,13,0,13,0,13
1400000US13031110100,13031110100,"Census Tract 1101, Bulloch County, Georgia",3776,370,3757,368,19,25
1400000US13031110200,13031110200,"Census Tract 1102, Bulloch County, Georgia",7300,603,6992,593,308,189
1400000US13031110300,13031110300,"Census Tract 1103, Bulloch County, Georgia",8384,624,7941,599,443,250
1400000US13031110401,13031110401,"Census Tract 1104.01, Bulloch County, Georgia",3408,385,3349,393,59,57
1400000US13031110403,13031110403,"Census Tract 1104.03, Bulloch County, Georgia",7001,548,6713,546,288,202
1400000US13031110404,13031110404,"Census Tract 1104.04, Bulloch County, Georgia",7259,774,6961,750,298,104
1400000US13031110500,13031110500,"Census Tract 1105, Bulloch County, Georgia",4800,442,4583,441,217,127
1400000US13031110601,13031110601,"Census Tract 1106.01, Bulloch County, Georgia",6808,592,6674,592,134,149
1400000US13031110602,13031110602,"Census Tract 1106.02, Bulloch County, Georgia",3844,402,3584,415,260,210
1400000US13031110700,13031110700,"Census Tract 1107, Bulloch County, Georgia",10358,782,9958,753,400,300
1400000US13031110800,13031110800,"Census Tract 1108, Bulloch County, Georgia",2526,306,2517,307,9,15
1400000US13031110900,13031110900,"Census Tract 1109, Bulloch County, Georgia",6922,705,6727,699,195,212
1400000US13033950100,13033950100,"Census Tract 9501, Burke County, Georgia",5148,491,4930,501,218,162
1400000US13033950200,13033950200,"Census Tract 9502, Burke County, Georgia",2759,352,2682,341,77,82
1400000US13033950400,13033950400,"Census Tract 9504, Burke County, Georgia",5128,433,5128,433,0,18
1400000US13033950500,13033950500,"Census Tract 9505, Burke County, Georgia",5504,343,5312,352,192,179
1400000US13033950700,13033950700,"Census Tract 9507, Burke County, Georgia",2740,341,2729,336,11,18
1400000US13033950900,13033950900,"Census Tract 9509, Burke County, Georgia",1728,222,1546,195,182,111
1400000US13035150100,13035150100,"Census Tract 1501, Butts County, Georgia",7919,470,7831,481,88,100
1400000US13035150200,13035150200,"Census Tract 1502, Butts County, Georgia",7956,610,7630,609,326,204
1400000US13035150300,13035150300,"Census Tract 1503, Butts County, Georgia",7570,457,7283,452,287,167
1400000US13037950100,13037950100,"Census Tract 9501, Calhoun County, Georgia",3765,789,3517,723,248,88
1400000US13037950200,13037950200,"Census Tract 9502, Calhoun County, Georgia",2724,789,2673,724,51,89
1400000US13039010100,13039010100,"Census Tract 101, Camden County, Georgia",2545,341,2513,339,32,36
1400000US13039010200,13039010200,"Census Tract 102, Camden County, Georgia",5114,395,4951,374,163,99
1400000US13039010301,13039010301,"Census Tract 103.01, Camden County, Georgia",8381,551,8313,551,68,47
1400000US13039010302,13039010302,"Census Tract 103.02, Camden County, Georgia",4080,449,3906,449,174,114
1400000US13039010401,13039010401,"Census Tract 104.01, Camden County, Georgia",11990,674,11006,705,984,258
1400000US13039010402,13039010402,"Census Tract 104.02, Camden County, Georgia",5207,457,4432,547,775,264
1400000US13039010403,13039010403,"Census Tract 104.03, Camden County, Georgia",4094,399,4033,407,61,54
1400000US13039010500,13039010500,"Census Tract 105, Camden County, Georgia",2859,375,2377,361,482,171
1400000US13039010601,13039010601,"Census Tract 106.01, Camden County, Georgia",6287,561,6102,577,185,199
1400000US13039010602,13039010602,"Census Tract 106.02, Camden County, Georgia",888,159,794,160,94,72
1400000US13039990000,13039990000,"Census Tract 9900, Camden County, Georgia",0,13,0,13,0,13
1400000US13043950100,13043950100,"Census Tract 9501, Candler County, Georgia",5270,308,4769,336,501,244
1400000US13043950200,13043950200,"Census Tract 9502, Candler County, Georgia",3583,340,3248,323,335,246
1400000US13043950300,13043950300,"Census Tract 9503, Candler County, Georgia",2178,264,1775,236,403,182
1400000US13045910101,13045910101,"Census Tract 9101.01, Carroll County, Georgia",5968,504,5842,517,126,148
1400000US13045910103,13045910103,"Census Tract 9101.03, Carroll County, Georgia",4932,401,4504,354,428,260
1400000US13045910104,13045910104,"Census Tract 9101.04, Carroll County, Georgia",9656,744,8760,874,896,412
1400000US13045910200,13045910200,"Census Tract 9102, Carroll County, Georgia",12163,995,11930,1003,233,231
1400000US13045910300,13045910300,"Census Tract 9103, Carroll County, Georgia",5869,486,5559,460,310,200
1400000US13045910400,13045910400,"Census Tract 9104, Carroll County, Georgia",3269,301,3251,299,18,19
1400000US13045910501,13045910501,"Census Tract 9105.01, Carroll County, Georgia",9006,629,8118,563,888,317
1400000US13045910502,13045910502,"Census Tract 9105.02, Carroll County, Georgia",3006,437,2186,414,820,258
1400000US13045910600,13045910600,"Census Tract 9106, Carroll County, Georgia",6000,621,5309,592,691,370
1400000US13045910701,13045910701,"Census Tract 9107.01, Carroll County, Georgia",8651,810,8079,802,572,210
1400000US13045910702,13045910702,"Census Tract 9107.02, Carroll County, Georgia",7423,854,7118,876,305,234
1400000US13045910703,13045910703,"Census Tract 9107.03, Carroll County, Georgia",8870,1156,8492,1084,378,336
1400000US13045910800,13045910800,"Census Tract 9108, Carroll County, Georgia",4124,454,3975,445,149,134
1400000US13045910900,13045910900,"Census Tract 9109, Carroll County, Georgia",4115,421,4010,381,105,123
1400000US13045911000,13045911000,"Census Tract 9110, Carroll County, Georgia",6157,614,5392,599,765,322
1400000US13045911100,13045911100,"Census Tract 9111, Carroll County, Georgia",7666,810,7115,902,551,411
1400000US13045911200,13045911200,"Census Tract 9112, Carroll County, Georgia",5720,650,5693,654,27,42
1400000US13047030100,13047030100,"Census Tract 301, Catoosa County, Georgia",6503,697,6290,665,213,133
1400000US13047030201,13047030201,"Census Tract 302.01, Catoosa County, Georgia",4570,396,4461,404,109,110
1400000US13047030202,13047030202,"Census Tract 302.02, Catoosa County, Georgia",6267,617,6201,629,66,119
1400000US13047030301,13047030301,"Census Tract 303.01, Catoosa County, Georgia",7526,500,7273,524,253,298
1400000US13047030303,13047030303,"Census Tract 303.03, Catoosa County, Georgia",3175,329,3092,316,83,89
1400000US13047030304,13047030304,"Census Tract 303.04, Catoosa County, Georgia",3787,347,3763,347,24,46
1400000US13047030401,13047030401,"Census Tract 304.01, Catoosa County, Georgia",7029,489,6814,492,215,201
1400000US13047030402,13047030402,"Census Tract 304.02, Catoosa County, Georgia",6473,449,6140,518,333,231
1400000US13047030500,13047030500,"Census Tract 305, Catoosa County, Georgia",6106,505,6047,498,59,58
1400000US13047030600,13047030600,"Census Tract 306, Catoosa County, Georgia",5640,587,5309,592,331,226
1400000US13047030700,13047030700,"Census Tract 307, Catoosa County, Georgia",8299,549,8213,543,86,133
1400000US13049010100,13049010100,"Census Tract 101, Charlton County, Georgia",9777,452,8402,702,1375,499
1400000US13049010200,13049010200,"Census Tract 102, Charlton County, Georgia",3353,452,3239,405,114,126
1400000US13051000100,13051000100,"Census Tract 1, Chatham County, Georgia",1916,186,1752,165,164,75
1400000US13051000300,13051000300,"Census Tract 3, Chatham County, Georgia",1683,297,1528,269,155,91
1400000US13051000601,13051000601,"Census Tract 6.01, Chatham County, Georgia",4220,551,4039,550,181,136
1400000US13051000900,13051000900,"Census Tract 9, Chatham County, Georgia",1171,142,1076,115,95,67
1400000US13051001100,13051001100,"Census Tract 11, Chatham County, Georgia",2077,235,2032,239,45,40
1400000US13051001200,13051001200,"Census Tract 12, Chatham County, Georgia",1962,258,1947,264,15,22
1400000US13051001500,13051001500,"Census Tract 15, Chatham County, Georgia",1416,247,1226,192,190,229
1400000US13051002000,13051002000,"Census Tract 20, Chatham County, Georgia",1276,225,1231,225,45,29
1400000US13051002100,13051002100,"Census Tract 21, Chatham County, Georgia",2151,268,2146,266,5,8
1400000US13051002200,13051002200,"Census Tract 22, Chatham County, Georgia",4107,381,4070,377,37,51
1400000US13051002300,13051002300,"Census Tract 23, Chatham County, Georgia",2062,323,2062,323,0,13
1400000US13051002600,13051002600,"Census Tract 26, Chatham County, Georgia",1569,212,1553,210,16,14
1400000US13051002700,13051002700,"Census Tract 27, Chatham County, Georgia",2968,502,2932,504,36,49
1400000US13051002800,13051002800,"Census Tract 28, Chatham County, Georgia",2461,348,2407,342,54,34
1400000US13051002900,13051002900,"Census Tract 29, Chatham County, Georgia",3153,293,3074,301,79,66
1400000US13051003000,13051003000,"Census Tract 30, Chatham County, Georgia",2035,183,1869,180,166,100
1400000US13051003301,13051003301,"Census Tract 33.01, Chatham County, Georgia",2004,210,1995,212,9,10
1400000US13051003302,13051003302,"Census Tract 33.02, Chatham County, Georgia",1659,198,1659,198,0,13
1400000US13051003400,13051003400,"Census Tract 34, Chatham County, Georgia",4206,552,4142,541,64,39
1400000US13051003501,13051003501,"Census Tract 35.01, Chatham County, Georgia",2789,332,2754,340,35,37
1400000US13051003502,13051003502,"Census Tract 35.02, Chatham County, Georgia",4156,445,4134,443,22,32
1400000US13051003601,13051003601,"Census Tract 36.01, Chatham County, Georgia",3023,427,2847,466,176,119
1400000US13051003602,13051003602,"Census Tract 36.02, Chatham County, Georgia",4428,522,4287,534,141,106
1400000US13051003700,13051003700,"Census Tract 37, Chatham County, Georgia",1763,167,1723,163,40,31
1400000US13051003800,13051003800,"Census Tract 38, Chatham County, Georgia",2846,329,2802,333,44,49
1400000US13051003900,13051003900,"Census Tract 39, Chatham County, Georgia",3674,452,3631,463,43,47
1400000US13051004001,13051004001,"Census Tract 40.01, Chatham County, Georgia",4263,381,4152,383,111,99
1400000US13051004002,13051004002,"Census Tract 40.02, Chatham County, Georgia",3727,400,3489,400,238,204
1400000US13051004100,13051004100,"Census Tract 41, Chatham County, Georgia",1833,184,1784,184,49,46
1400000US13051004207,13051004207,"Census Tract 42.07, Chatham County, Georgia",3633,392,3580,392,53,54
1400000US13051004208,13051004208,"Census Tract 42.08, Chatham County, Georgia",5230,448,4536,404,694,417
1400000US13051004209,13051004209,"Census Tract 42.09, Chatham County, Georgia",3381,402,3118,376,263,209
1400000US13051004210,13051004210,"Census Tract 42.10, Chatham County, Georgia",5002,533,4533,482,469,257
1400000US13051004211,13051004211,"Census Tract 42.11, Chatham County, Georgia",5295,469,5063,437,232,195
1400000US13051004212,13051004212,"Census Tract 42.12, Chatham County, Georgia",6239,499,5808,486,431,226
1400000US13051004300,13051004300,"Census Tract 43, Chatham County, Georgia",2711,288,2253,280,458,147
1400000US13051004400,13051004400,"Census Tract 44, Chatham County, Georgia",2116,202,2085,214,31,43
1400000US13051004500,13051004500,"Census Tract 45, Chatham County, Georgia",4257,492,4191,480,66,106
1400000US13051010101,13051010101,"Census Tract 101.01, Chatham County, Georgia",915,178,911,177,4,6
1400000US13051010102,13051010102,"Census Tract 101.02, Chatham County, Georgia",4237,338,3988,352,249,112
1400000US13051010200,13051010200,"Census Tract 102, Chatham County, Georgia",4854,517,4745,534,109,102
1400000US13051010501,13051010501,"Census Tract 105.01, Chatham County, Georgia",6111,633,4201,578,1910,499
1400000US13051010502,13051010502,"Census Tract 105.02, Chatham County, Georgia",3597,403,3578,399,19,31
1400000US13051010601,13051010601,"Census Tract 106.01, Chatham County, Georgia",4230,458,3668,447,562,416
1400000US13051010603,13051010603,"Census Tract 106.03, Chatham County, Georgia",1869,268,1837,264,32,28
1400000US13051010605,13051010605,"Census Tract 106.05, Chatham County, Georgia",10,15,10,15,0,13
1400000US13051010700,13051010700,"Census Tract 107, Chatham County, Georgia",21032,1808,19221,1934,1811,712
1400000US13051010801,13051010801,"Census Tract 108.01, Chatham County, Georgia",2653,103,2533,138,120,89
1400000US13051010802,13051010802,"Census Tract 108.02, Chatham County, Georgia",9372,920,9014,908,358,141
1400000US13051010803,13051010803,"Census Tract 108.03, Chatham County, Georgia",11215,802,10748,831,467,245
1400000US13051010806,13051010806,"Census Tract 108.06, Chatham County, Georgia",6384,651,5970,625,414,247
1400000US13051010807,13051010807,"Census Tract 108.07, Chatham County, Georgia",4965,694,4521,680,444,178
1400000US13051010808,13051010808,"Census Tract 108.08, Chatham County, Georgia",10721,941,8902,929,1819,757
1400000US13051010809,13051010809,"Census Tract 108.09, Chatham County, Georgia",11794,813,11139,815,655,228
1400000US13051010901,13051010901,"Census Tract 109.01, Chatham County, Georgia",4281,475,3551,415,730,349
1400000US13051011003,13051011003,"Census Tract 110.03, Chatham County, Georgia",6586,518,6082,560,504,320
1400000US13051011004,13051011004,"Census Tract 110.04, Chatham County, Georgia",3504,237,3465,239,39,33
1400000US13051011005,13051011005,"Census Tract 110.05, Chatham County, Georgia",4508,318,4401,314,107,111
1400000US13051011006,13051011006,"Census Tract 110.06, Chatham County, Georgia",3605,296,3522,288,83,68
1400000US13051011103,13051011103,"Census Tract 111.03, Chatham County, Georgia",3393,191,3384,191,9,16
1400000US13051011104,13051011104,"Census Tract 111.04, Chatham County, Georgia",4958,394,4899,399,59,94
1400000US13051011106,13051011106,"Census Tract 111.06, Chatham County, Georgia",5794,495,5584,504,210,157
1400000US13051011107,13051011107,"Census Tract 111.07, Chatham County, Georgia",3074,305,2980,289,94,81
1400000US13051011108,13051011108,"Census Tract 111.08, Chatham County, Georgia",3004,277,2969,274,35,36
1400000US13051011109,13051011109,"Census Tract 111.09, Chatham County, Georgia",6819,450,6577,451,242,153
1400000US13051011200,13051011200,"Census Tract 112, Chatham County, Georgia",1757,211,1661,202,96,60
1400000US13051011300,13051011300,"Census Tract 113, Chatham County, Georgia",2465,401,2406,392,59,49
1400000US13051011400,13051011400,"Census Tract 114, Chatham County, Georgia",2085,262,1983,251,102,65
1400000US13051011500,13051011500,"Census Tract 115, Chatham County, Georgia",2592,217,2558,217,34,27
1400000US13051011600,13051011600,"Census Tract 116, Chatham County, Georgia",2444,352,2157,322,287,182
1400000US13051980000,13051980000,"Census Tract 9800, Chatham County, Georgia",0,13,0,13,0,13
1400000US13051990000,13051990000,"Census Tract 9900, Chatham County, Georgia",0,13,0,13,0,13
1400000US13053020100,13053020100,"Census Tract 201, Chattahoochee County, Georgia",2548,320,2515,316,33,41
1400000US13053020201,13053020201,"Census Tract 202.01, Chattahoochee County, Georgia",3821,424,3189,411,632,184
1400000US13053020203,13053020203,"Census Tract 202.03, Chattahoochee County, Georgia",2182,295,1737,283,445,145
1400000US13053020205,13053020205,"Census Tract 202.05, Chattahoochee County, Georgia",2838,310,2271,273,567,185
1400000US13053020206,13053020206,"Census Tract 202.06, Chattahoochee County, Georgia",525,241,421,203,104,52
1400000US13055010100,13055010100,"Census Tract 101, Chattooga County, Georgia",1989,161,1965,164,24,22
