GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",2249,256,2228,255,21,25
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",912,186,844,175,68,158
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2592,449,2571,454,21,33
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",3552,966,3529,966,23,38
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1540,388,1368,333,172,149
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4470,787,4430,782,40,40
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",2261,442,2242,438,19,25
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1173,259,1122,257,51,39
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2517,423,2517,423,0,132
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4793,608,4752,606,41,75
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3741,520,3586,478,155,225
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1903,381,1889,374,14,25
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4415,337,4305,336,110,115
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",2456,465,2456,465,0,132
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",4644,527,4490,516,154,168
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",1846,346,1695,357,151,190
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",3190,633,3097,607,93,147
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",3128,541,3128,541,0,132
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3995,498,3950,499,45,56
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",4783,814,4745,810,38,55
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",2616,398,2528,419,88,115
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3929,592,3830,635,99,174
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",1985,483,1854,401,131,216
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",6472,862,6042,840,430,400
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",4098,462,4098,462,0,132
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",5614,696,5351,658,263,263
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",2170,359,2170,359,0,132
1400000US13021013302,13021013302,"Census Tract 133.02, Bibb County, Georgia",5152,851,5081,852,71,84
1400000US13021013407,13021013407,"Census Tract 134.07, Bibb County, Georgia",4063,485,3718,420,345,357
1400000US13021013408,13021013408,"Census Tract 134.08, Bibb County, Georgia",4452,278,4324,272,128,130
1400000US13021013409,13021013409,"Census Tract 134.09, Bibb County, Georgia",3766,434,3706,438,60,77
1400000US13021013410,13021013410,"Census Tract 134.10, Bibb County, Georgia",6189,567,5969,570,220,180
1400000US13021013411,13021013411,"Census Tract 134.11, Bibb County, Georgia",3552,432,3344,375,208,248
1400000US13021013502,13021013502,"Census Tract 135.02, Bibb County, Georgia",1904,352,1904,352,0,132
1400000US13021013503,13021013503,"Census Tract 135.03, Bibb County, Georgia",2025,307,1778,289,247,246
1400000US13021013504,13021013504,"Census Tract 135.04, Bibb County, Georgia",7767,631,7552,594,215,228
1400000US13021013603,13021013603,"Census Tract 136.03, Bibb County, Georgia",4000,603,3955,604,45,33
1400000US13021013604,13021013604,"Census Tract 136.04, Bibb County, Georgia",4351,558,4351,558,0,132
1400000US13021013605,13021013605,"Census Tract 136.05, Bibb County, Georgia",6137,553,5998,551,139,125
1400000US13021013606,13021013606,"Census Tract 136.06, Bibb County, Georgia",5423,435,5376,439,47,52
1400000US13021013700,13021013700,"Census Tract 137, Bibb County, Georgia",2924,424,2907,419,17,28
1400000US13021013800,13021013800,"Census Tract 138, Bibb County, Georgia",1814,382,1798,390,16,24
1400000US13021013900,13021013900,"Census Tract 139, Bibb County, Georgia",2333,615,2333,615,0,132
1400000US13023790100,13023790100,"Census Tract 7901, Bleckley County, Georgia",4489,529,4489,529,0,132
1400000US13023790200,13023790200,"Census Tract 7902, Bleckley County, Georgia",3369,493,3346,495,23,28
1400000US13023790300,13023790300,"Census Tract 7903, Bleckley County, Georgia",5079,511,5079,511,0,132
1400000US13025960100,13025960100,"Census Tract 9601, Brantley County, Georgia",6278,647,6214,656,64,54
1400000US13025960200,13025960200,"Census Tract 9602, Brantley County, Georgia",5144,622,5144,622,0,132
1400000US13025960300,13025960300,"Census Tract 9603, Brantley County, Georgia",6228,649,6093,645,135,120
1400000US13027960200,13027960200,"Census Tract 9602, Brooks County, Georgia",1824,370,1443,319,381,255
1400000US13027960300,13027960300,"Census Tract 9603, Brooks County, Georgia",5631,551,5516,548,115,116
1400000US13027960400,13027960400,"Census Tract 9604, Brooks County, Georgia",3887,511,3752,513,135,184
1400000US13027960500,13027960500,"Census Tract 9605, Brooks County, Georgia",2454,524,2308,543,146,163
1400000US13027960600,13027960600,"Census Tract 9606, Brooks County, Georgia",2542,429,2542,429,0,132
1400000US13029920101,13029920101,"Census Tract 9201.01, Bryan County, Georgia",4010,407,3975,403,35,45
1400000US13029920102,13029920102,"Census Tract 9201.02, Bryan County, Georgia",5053,376,4948,374,105,100
1400000US13029920301,13029920301,"Census Tract 9203.01, Bryan County, Georgia",1993,390,1865,348,128,140
1400000US13029920303,13029920303,"Census Tract 9203.03, Bryan County, Georgia",4554,460,4391,514,163,141
1400000US13029920305,13029920305,"Census Tract 9203.05, Bryan County, Georgia",3916,353,3647,393,269,180
1400000US13029920306,13029920306,"Census Tract 9203.06, Bryan County, Georgia",9513,516,9001,536,512,300
1400000US13029980000,13029980000,"Census Tract 9800, Bryan County, Georgia",0,132,0,132,0,132
1400000US13031110100,13031110100,"Census Tract 1101, Bulloch County, Georgia",3656,423,3376,403,280,169
1400000US13031110200,13031110200,"Census Tract 1102, Bulloch County, Georgia",7910,713,7886,711,24,39
1400000US13031110300,13031110300,"Census Tract 1103, Bulloch County, Georgia",7519,714,7139,660,380,303
1400000US13031110401,13031110401,"Census Tract 1104.01, Bulloch County, Georgia",3751,458,3707,454,44,62
1400000US13031110403,13031110403,"Census Tract 1104.03, Bulloch County, Georgia",5475,852,5050,812,425,168
1400000US13031110404,13031110404,"Census Tract 1104.04, Bulloch County, Georgia",7421,1535,7164,1579,257,155
1400000US13031110500,13031110500,"Census Tract 1105, Bulloch County, Georgia",4669,579,4483,553,186,193
1400000US13031110601,13031110601,"Census Tract 1106.01, Bulloch County, Georgia",5921,594,5594,579,327,228
1400000US13031110602,13031110602,"Census Tract 1106.02, Bulloch County, Georgia",4055,446,4004,450,51,86
1400000US13031110700,13031110700,"Census Tract 1107, Bulloch County, Georgia",7833,583,7651,592,182,153
1400000US13031110800,13031110800,"Census Tract 1108, Bulloch County, Georgia",2212,307,2210,307,2,4
1400000US13031110900,13031110900,"Census Tract 1109, Bulloch County, Georgia",6876,545,6794,543,82,101
1400000US13033950100,13033950100,"Census Tract 9501, Burke County, Georgia",5648,598,5531,593,117,141
1400000US13033950200,13033950200,"Census Tract 9502, Burke County, Georgia",2695,373,2658,370,37,47
1400000US13033950400,13033950400,"Census Tract 9504, Burke County, Georgia",4976,485,4961,481,15,19
1400000US13033950500,13033950500,"Census Tract 9505, Burke County, Georgia",5440,674,5440,674,0,132
1400000US13033950700,13033950700,"Census Tract 9507, Burke County, Georgia",2685,387,2685,387,0,132
1400000US13033950900,13033950900,"Census Tract 9509, Burke County, Georgia",1639,225,1639,225,0,132
1400000US13035150100,13035150100,"Census Tract 1501, Butts County, Georgia",7687,446,7569,471,118,101
1400000US13035150200,13035150200,"Census Tract 1502, Butts County, Georgia",8397,445,8191,461,206,144
1400000US13035150300,13035150300,"Census Tract 1503, Butts County, Georgia",7317,517,7082,524,235,114
1400000US13037950100,13037950100,"Census Tract 9501, Calhoun County, Georgia",3239,282,3034,297,205,76
1400000US13037950200,13037950200,"Census Tract 9502, Calhoun County, Georgia",3249,282,3120,303,129,121
1400000US13039010100,13039010100,"Census Tract 101, Camden County, Georgia",3265,412,3245,421,20,31
1400000US13039010200,13039010200,"Census Tract 102, Camden County, Georgia",5292,463,5219,468,73,46
1400000US13039010301,13039010301,"Census Tract 103.01, Camden County, Georgia",7792,650,7365,672,427,208
1400000US13039010302,13039010302,"Census Tract 103.02, Camden County, Georgia",4662,446,4451,448,211,182
1400000US13039010401,13039010401,"Census Tract 104.01, Camden County, Georgia",9720,596,9396,588,324,170
1400000US13039010402,13039010402,"Census Tract 104.02, Camden County, Georgia",4615,541,4456,533,159,127
1400000US13039010403,13039010403,"Census Tract 104.03, Camden County, Georgia",3836,427,3589,467,247,159
1400000US13039010500,13039010500,"Census Tract 105, Camden County, Georgia",2273,363,1977,346,296,116
1400000US13039010601,13039010601,"Census Tract 106.01, Camden County, Georgia",7069,562,6487,605,582,317
1400000US13039010602,13039010602,"Census Tract 106.02, Camden County, Georgia",769,219,660,236,109,83
1400000US13039990000,13039990000,"Census Tract 9900, Camden County, Georgia",0,132,0,132,0,132
1400000US13043950100,13043950100,"Census Tract 9501, Candler County, Georgia",4944,472,4517,381,427,387
1400000US13043950200,13043950200,"Census Tract 9502, Candler County, Georgia",3107,488,3107,488,0,132
1400000US13043950300,13043950300,"Census Tract 9503, Candler County, Georgia",2664,460,1924,441,740,387
1400000US13045910101,13045910101,"Census Tract 9101.01, Carroll County, Georgia",6002,342,5688,433,314,275
1400000US13045910103,13045910103,"Census Tract 9101.03, Carroll County, Georgia",4660,468,4323,406,337,326
1400000US13045910104,13045910104,"Census Tract 9101.04, Carroll County, Georgia",8660,729,8164,557,496,329
1400000US13045910200,13045910200,"Census Tract 9102, Carroll County, Georgia",11147,659,10991,655,156,84
1400000US13045910300,13045910300,"Census Tract 9103, Carroll County, Georgia",6485,646,6138,670,347,219
1400000US13045910400,13045910400,"Census Tract 9104, Carroll County, Georgia",3300,309,3196,299,104,103
1400000US13045910501,13045910501,"Census Tract 9105.01, Carroll County, Georgia",7686,681,6513,659,1173,405
1400000US13045910502,13045910502,"Census Tract 9105.02, Carroll County, Georgia",3443,536,2503,470,940,410
1400000US13045910600,13045910600,"Census Tract 9106, Carroll County, Georgia",5406,611,5043,592,363,270
1400000US13045910701,13045910701,"Census Tract 9107.01, Carroll County, Georgia",9304,648,8862,652,442,238
1400000US13045910702,13045910702,"Census Tract 9107.02, Carroll County, Georgia",6756,471,6597,499,159,102
1400000US13045910703,13045910703,"Census Tract 9107.03, Carroll County, Georgia",8566,621,8217,711,349,304
1400000US13045910800,13045910800,"Census Tract 9108, Carroll County, Georgia",4099,329,4093,329,6,10
1400000US13045910900,13045910900,"Census Tract 9109, Carroll County, Georgia",3781,483,3725,473,56,88
1400000US13045911000,13045911000,"Census Tract 9110, Carroll County, Georgia",6436,650,5595,557,841,427
1400000US13045911100,13045911100,"Census Tract 9111, Carroll County, Georgia",7484,742,7325,711,159,133
1400000US13045911200,13045911200,"Census Tract 9112, Carroll County, Georgia",6012,574,5988,566,24,42
1400000US13047030100,13047030100,"Census Tract 301, Catoosa County, Georgia",6929,682,6755,700,174,158
1400000US13047030201,13047030201,"Census Tract 302.01, Catoosa County, Georgia",4482,459,4419,465,63,69
1400000US13047030202,13047030202,"Census Tract 302.02, Catoosa County, Georgia",6411,449,6318,447,93,93
1400000US13047030301,13047030301,"Census Tract 303.01, Catoosa County, Georgia",6966,456,6780,470,186,188
1400000US13047030303,13047030303,"Census Tract 303.03, Catoosa County, Georgia",3842,404,3673,364,169,230
1400000US13047030304,13047030304,"Census Tract 303.04, Catoosa County, Georgia",3436,348,3198,362,238,171
1400000US13047030401,13047030401,"Census Tract 304.01, Catoosa County, Georgia",7301,515,7152,513,149,145
1400000US13047030402,13047030402,"Census Tract 304.02, Catoosa County, Georgia",5991,520,5906,535,85,72
1400000US13047030500,13047030500,"Census Tract 305, Catoosa County, Georgia",5407,405,5295,410,112,93
1400000US13047030600,13047030600,"Census Tract 306, Catoosa County, Georgia",5265,496,5196,500,69,96
1400000US13047030700,13047030700,"Census Tract 307, Catoosa County, Georgia",6921,400,6804,424,117,133
1400000US13049010100,13049010100,"Census Tract 101, Charlton County, Georgia",9718,402,9427,405,291,24
1400000US13049010200,13049010200,"Census Tract 102, Charlton County, Georgia",2592,402,2581,405,11,24
1400000US13051000100,13051000100,"Census Tract 1, Chatham County, Georgia",1957,480,1839,422,118,71
1400000US13051000300,13051000300,"Census Tract 3, Chatham County, Georgia",1805,361,1657,347,148,93
1400000US13051000601,13051000601,"Census Tract 6.01, Chatham County, Georgia",2778,556,2749,549,29,39
1400000US13051000900,13051000900,"Census Tract 9, Chatham County, Georgia",885,171,831,155,54,66
1400000US13051001100,13051001100,"Census Tract 11, Chatham County, Georgia",2116,277,2116,277,0,132
1400000US13051001200,13051001200,"Census Tract 12, Chatham County, Georgia",1924,467,1864,479,60,87
1400000US13051001500,13051001500,"Census Tract 15, Chatham County, Georgia",937,156,898,154,39,31
1400000US13051002000,13051002000,"Census Tract 20, Chatham County, Georgia",1785,270,1686,276,99,106
1400000US13051002100,13051002100,"Census Tract 21, Chatham County, Georgia",2324,467,2285,473,39,47
1400000US13051002200,13051002200,"Census Tract 22, Chatham County, Georgia",5379,549,5239,541,140,183
1400000US13051002300,13051002300,"Census Tract 23, Chatham County, Georgia",1863,354,1799,351,64,96
1400000US13051002600,13051002600,"Census Tract 26, Chatham County, Georgia",1439,213,1403,223,36,42
1400000US13051002700,13051002700,"Census Tract 27, Chatham County, Georgia",2782,337,2753,337,29,36
1400000US13051002800,13051002800,"Census Tract 28, Chatham County, Georgia",3061,542,3031,542,30,50
1400000US13051002900,13051002900,"Census Tract 29, Chatham County, Georgia",2876,318,2752,300,124,95
1400000US13051003000,13051003000,"Census Tract 30, Chatham County, Georgia",1924,227,1877,234,47,61
1400000US13051003301,13051003301,"Census Tract 33.01, Chatham County, Georgia",2030,501,2020,501,10,19
1400000US13051003302,13051003302,"Census Tract 33.02, Chatham County, Georgia",1748,250,1748,250,0,132
1400000US13051003400,13051003400,"Census Tract 34, Chatham County, Georgia",4079,407,3906,430,173,123
1400000US13051003501,13051003501,"Census Tract 35.01, Chatham County, Georgia",2286,406,2286,406,0,132
1400000US13051003502,13051003502,"Census Tract 35.02, Chatham County, Georgia",3775,478,3764,481,11,19
1400000US13051003601,13051003601,"Census Tract 36.01, Chatham County, Georgia",3099,406,2675,335,424,298
1400000US13051003602,13051003602,"Census Tract 36.02, Chatham County, Georgia",5094,590,5059,590,35,35
1400000US13051003700,13051003700,"Census Tract 37, Chatham County, Georgia",1669,335,1669,335,0,132
1400000US13051003800,13051003800,"Census Tract 38, Chatham County, Georgia",2667,426,2631,419,36,54
1400000US13051003900,13051003900,"Census Tract 39, Chatham County, Georgia",4284,363,4284,363,0,132
1400000US13051004001,13051004001,"Census Tract 40.01, Chatham County, Georgia",4726,581,4366,476,360,464
1400000US13051004002,13051004002,"Census Tract 40.02, Chatham County, Georgia",3378,495,3356,493,22,27
1400000US13051004100,13051004100,"Census Tract 41, Chatham County, Georgia",1853,219,1853,219,0,132
1400000US13051004207,13051004207,"Census Tract 42.07, Chatham County, Georgia",4126,502,3893,521,233,307
1400000US13051004208,13051004208,"Census Tract 42.08, Chatham County, Georgia",5407,669,4711,702,696,322
1400000US13051004209,13051004209,"Census Tract 42.09, Chatham County, Georgia",3546,504,3014,530,532,334
1400000US13051004210,13051004210,"Census Tract 42.10, Chatham County, Georgia",3997,441,3746,384,251,235
1400000US13051004211,13051004211,"Census Tract 42.11, Chatham County, Georgia",4794,464,4563,494,231,214
1400000US13051004212,13051004212,"Census Tract 42.12, Chatham County, Georgia",5719,1285,5537,1180,182,164
1400000US13051004300,13051004300,"Census Tract 43, Chatham County, Georgia",1565,259,1308,296,257,214
1400000US13051004400,13051004400,"Census Tract 44, Chatham County, Georgia",2627,400,2627,400,0,132
1400000US13051004500,13051004500,"Census Tract 45, Chatham County, Georgia",4151,365,4057,375,94,71
1400000US13051010101,13051010101,"Census Tract 101.01, Chatham County, Georgia",1232,342,1221,341,11,18
1400000US13051010102,13051010102,"Census Tract 101.02, Chatham County, Georgia",3215,179,3101,215,114,107
1400000US13051010200,13051010200,"Census Tract 102, Chatham County, Georgia",4321,300,4222,305,99,78
1400000US13051010501,13051010501,"Census Tract 105.01, Chatham County, Georgia",5300,965,4127,809,1173,477
1400000US13051010502,13051010502,"Census Tract 105.02, Chatham County, Georgia",4372,427,4261,448,111,117
1400000US13051010601,13051010601,"Census Tract 106.01, Chatham County, Georgia",4849,460,3908,520,941,615
1400000US13051010603,13051010603,"Census Tract 106.03, Chatham County, Georgia",1446,235,1439,234,7,12
1400000US13051010605,13051010605,"Census Tract 106.05, Chatham County, Georgia",0,132,0,132,0,132
1400000US13051010700,13051010700,"Census Tract 107, Chatham County, Georgia",12393,877,11942,882,451,170
1400000US13051010801,13051010801,"Census Tract 108.01, Chatham County, Georgia",2552,213,2475,222,77,76
1400000US13051010802,13051010802,"Census Tract 108.02, Chatham County, Georgia",5819,622,5488,597,331,195
1400000US13051010803,13051010803,"Census Tract 108.03, Chatham County, Georgia",10384,518,10122,549,262,191
1400000US13051010806,13051010806,"Census Tract 108.06, Chatham County, Georgia",5840,512,5539,497,301,164
1400000US13051010807,13051010807,"Census Tract 108.07, Chatham County, Georgia",5547,508,5135,569,412,336
1400000US13051010808,13051010808,"Census Tract 108.08, Chatham County, Georgia",7490,621,6934,551,556,344
1400000US13051010809,13051010809,"Census Tract 108.09, Chatham County, Georgia",8405,754,7783,700,622,252
1400000US13051010901,13051010901,"Census Tract 109.01, Chatham County, Georgia",4407,589,3652,395,755,442
1400000US13051011003,13051011003,"Census Tract 110.03, Chatham County, Georgia",5330,428,5317,424,13,24
1400000US13051011004,13051011004,"Census Tract 110.04, Chatham County, Georgia",3492,260,3397,267,95,79
1400000US13051011005,13051011005,"Census Tract 110.05, Chatham County, Georgia",4446,208,4341,212,105,88
1400000US13051011006,13051011006,"Census Tract 110.06, Chatham County, Georgia",3668,238,3420,235,248,230
1400000US13051011103,13051011103,"Census Tract 111.03, Chatham County, Georgia",3351,153,3062,322,289,288
1400000US13051011104,13051011104,"Census Tract 111.04, Chatham County, Georgia",5748,484,5596,486,152,143
1400000US13051011106,13051011106,"Census Tract 111.06, Chatham County, Georgia",5736,447,5498,458,238,247
1400000US13051011107,13051011107,"Census Tract 111.07, Chatham County, Georgia",3210,215,3137,229,73,56
1400000US13051011108,13051011108,"Census Tract 111.08, Chatham County, Georgia",3114,223,3114,223,0,132
1400000US13051011109,13051011109,"Census Tract 111.09, Chatham County, Georgia",6987,474,6774,467,213,165
1400000US13051011200,13051011200,"Census Tract 112, Chatham County, Georgia",2120,495,1993,471,127,83
1400000US13051011300,13051011300,"Census Tract 113, Chatham County, Georgia",2427,481,2373,480,54,52
1400000US13051011400,13051011400,"Census Tract 114, Chatham County, Georgia",1850,307,1802,304,48,43
1400000US13051011500,13051011500,"Census Tract 115, Chatham County, Georgia",2723,234,2694,237,29,44
1400000US13051011600,13051011600,"Census Tract 116, Chatham County, Georgia",2199,372,2199,372,0,132
1400000US13051980000,13051980000,"Census Tract 9800, Chatham County, Georgia",0,132,0,132,0,132
1400000US13051990000,13051990000,"Census Tract 9900, Chatham County, Georgia",0,132,0,132,0,132
1400000US13053020100,13053020100,"Census Tract 201, Chattahoochee County, Georgia",3016,582,2957,571,59,59
1400000US13053020201,13053020201,"Census Tract 202.01, Chattahoochee County, Georgia",3971,769,3591,722,380,164
1400000US13053020203,13053020203,"Census Tract 202.03, Chattahoochee County, Georgia",1553,370,1093,353,460,207
1400000US13053020205,13053020205,"Census Tract 202.05, Chattahoochee County, Georgia",2736,508,2241,445,495,208
1400000US13053020206,13053020206,"Census Tract 202.06, Chattahoochee County, Georgia",426,206,385,177,41,35
1400000US13055010100,13055010100,"Census Tract 101, Chattooga County, Georgia",2303,299,2303,299,0,132
