gisjn_tct,Atl_Core,tractid,afam_pct,area_sqkm,asn_pct,hh100k_pct,hh150k_pct,hisp_pct,over64_pct,pop1k,popden1k,povpop_pct,povpop185_pct,snap_enroll,snap_pct,snap1k,totpop_pov,under18_pct,chevron.fo,cvs.pharma,dollar.gen,family.dol,ingles.mar,kroger,publix,shell.food,target,walmart,cluster
G13067030411,1,13067030411,60.04691917,1.8352719217509628,1.1384716403333333,3.2577614628333333,0.6556434263333333,28.582516436666666,3.6846046843333333,3.7201666666666666,2.027038403724609,39.16999426833333,60.545978295,590.7394608833333,16.002766460965496,0.5907394608833334,3720.1666666666665,17.989055391666668,1.2913966110337174,0.48924737735819673,0.42158673454576506,1.1900343119197687,2.8042969100057764,0.9773584051435342,1.0671099783476574,1.5340831427720907,1.4598197602073977,0.7929482901205802,5
G13067030412,1,13067030412,51.212242044999996,2.1231140546367766,2.7941998306666664,1.1026094616666666,0,22.818048725,9.436022591,3.825,1.8015989257130995,28.018557346666668,55.52100593,577.2266444666667,14.81523724231397,0.5772266444666666,3825,17.951003926666665,1.2868983534345113,0.05020125556913356,0.5375397472302212,1.0669664503002558,2.8044172515997605,1.1904395469162266,1.2531323124798686,1.4797495363216477,1.4713827144384324,0.7581637195986685,5
G13067030414,1,13067030414,60.299461693333335,2.477146050068855,2.9229759096666665,3.0273185595,0.44174487333333334,21.995983163333335,0,2.8405,1.1466824896824495,36.07574362333333,58.51764291333333,390.08690908333335,13.778960861775259,0.3900869090833333,2840.5,20.899736038333334,1.1529926948494813,1.0640776991742666,1.0792459469295799,1.256299023567245,2.884775598624907,0.7555394367797902,0.8390173115434221,1.2965710050319008,0.8500159638276438,0.04801016119273782,5
G13067030413,1,13067030413,36.392589388333334,1.5162093412637712,9.116087925666667,11.4788755855,4.390371147333333,19.91984771,2.6522611261666666,5.513,3.6360414422752965,29.50010916,50.599338071666665,582.3258210666667,10.40625573860807,0.5823258210666666,5513,17.900274715000002,1.3251443525920628,1.20515605195437,1.215377022223674,1.368242698137953,2.8912460666676023,-0.05190959827411291,0.10701983276733293,1.504701572674072,0.9200215645625893,0.6332650078699253,5
G13067030239,1,13067030239,8.7232912485,19.725469249396205,3.6290525456666667,53.06116639333333,32.89992507,5.698020449166666,8.933770369666666,8.173833333333334,0.4143796646857227,5.2170923665,9.045254770666666,456.00927336666666,5.546003712572489,0.4560092733666667,8173.833333333333,24.548137481666668,2.240515135355463,0.9374712668190263,1.9037010938856556,2.4849316414606886,2.427774968516346,0.8462731150091869,0.8784977477698067,2.068577260668694,1.7739640696129142,1.7475108993103767,3
G13067030238,1,13067030238,9.256924746166666,10.983730751417488,2.3908105401666666,52.702884608333335,28.98605786,2.885986909666667,5.8522841215,6.783666666666667,0.6176104294791832,6.4531525038333335,9.5217845755,497.65603938333334,7.3601299672709235,0.49765603938333336,6783.666666666667,23.90193403,2.4510765123551956,1.715649696391329,1.4813025747495074,2.3286914218180055,2.3732650371176067,1.4309051992133746,1.1671058450602774,2.076555582820812,2.0936931334336775,1.2582807579049913,3
G13067030236,1,13067030236,7.180206926,5.376042218791321,1.1554262849999999,61.21874430166667,42.64087181666667,1.8399454883333333,5.632021077666667,4.523,0.841325238144594,1.362361777,4.281730639333333,234.82497535,5.178551247949964,0.23482497535,4523,27.113332051666667,2.334711240792863,1.771770372007991,1.7889325096276247,2.4693018006133536,2.4012056397470363,0.8774536399295106,0.8777194718672333,2.1206574819392525,1.930106762231383,1.7725962308228276,3
G13067030407,1,13067030407,8.9271068005,4.169418030792609,4.9456781375,38.600323186666664,18.950556621666667,10.602710019166667,17.035990266666666,4.55,1.0912793983228979,6.7612913054999995,18.07701562,401.05117616666666,8.783989813074015,0.4010511761666667,4550,13.263167945,1.5532666242620397,1.130545374013044,0.8960817416828077,1.4282093351970055,2.7793143730739605,0.8240066140590752,0.9685838963801425,1.7392383360014054,1.6534449533426268,1.243000082295647,1
G13067030408,1,13067030408,17.170013645,2.4633601691745817,17.159928758333333,27.858363875000002,10.3670403055,9.727803513333333,10.842081907666667,3.0776666666666666,1.249377458148122,12.099724296166666,20.327467155,422.05998883333336,13.669128584013526,0.42205998883333334,3077.6666666666665,12.127326561666667,1.547788092681717,1.3406068309816765,1.220196668912176,1.6425781110601037,2.8462143007147827,-0.07583991711804587,-0.11339261398308009,1.7634283116842842,1.4184920569499497,1.2310647765693878,1
G13067030410,1,13067030410,18.5401034,4.508346081164187,4.447744589,21.953762158333333,10.617444511666667,15.431686783333333,17.737744275,5.0343333333333335,1.1166696705842338,13.208864958333333,36.04535189166666,117.72129482666666,2.3499056542245214,0.11772129482666667,5034.333333333333,12.550460526333334,1.625862840751551,1.2345493879990952,0.743542699155135,1.2032785204132734,2.7036523435074806,0.007386730950869505,0.8261834741538161,1.5621508685785817,1.833138463363557,1.1195518738874082,2
G13067030409,1,13067030409,6.8658551375000005,3.8004717164356054,10.452376823833333,56.22422763,33.538524343333336,5.538446818666666,15.030627681666667,3.4818333333333333,0.9161582016978889,5.064156167166667,12.065869194666668,68.39919737833333,1.946198573600527,0.06839919737833333,3481.8333333333335,15.53220624,1.89966233135884,1.5925194837040262,1.4105974214197015,1.6122626514443803,2.6994534261026324,0.7346792667093219,0.4607472231923099,1.714787816277571,1.475889991082293,1.6233349190017514,3
G13067030343,1,13067030343,4.490658652666666,4.500867139779914,6.000122901666667,63.51265248333333,38.28595967333333,4.237367196,10.795879977333334,4.7545,1.0563519989244758,1.8498517383333333,5.5695314856666664,109.85123787333333,2.3262936321869523,0.10985123787333334,4754.5,24.770792993333334,2.571224954947647,1.5556533707434845,2.3250000989202646,1.6838667658505884,2.298924178429641,0.2402000491659395,0.23317591276143806,1.6566588771672477,1.191076557685193,0.6102203304586407,3
G13067030342,1,13067030342,6.134348274,4.834325763616972,3.8613802765,55.015857501666666,33.44218718166667,4.502206456,5.882949357833333,4.791666666666667,0.9911757918195425,3.1325525215,7.813998625333333,140.55955236166668,2.9146806838726924,0.14055955236166667,4791.666666666667,20.987315498333334,2.5654686506320488,1.6516078145608142,2.2240418999866294,1.9312077736360316,2.1111785500797304,0.25244789785373306,0.17736500342817457,1.8731454400467262,0.9374803165199518,1.0815050488293783,3
G13067030340,1,13067030340,4.122887917166667,4.1493253343715075,5.417032398833333,68.62820793166667,33.80299600166667,7.464245790666666,9.232323917833334,3.8125,0.9188240720530231,0.320848596,4.2140338065,147.68775113166666,3.8466038148442596,0.14768775113166666,3812.5,19.014183126666666,2.3753505233359724,1.8560161483496136,1.8067561955461102,2.292429735041063,2.046832380131629,0.5070284593926273,0.44274217705076285,1.524957646792064,0.5105566036986551,1.3841818717468453,3
