GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US13009970500,13009970500,"Census Tract 9705, Baldwin County, Georgia",4238,565,4186,557,2302,435,1804,467,0,132,46,56,0,132,0,132,34,47,0,132,34,47,52,45,16,19,0,132,0,132,0,132,0,132,19,32,17,31,17,31,0,132
1400000US13009970600,13009970600,"Census Tract 9706, Baldwin County, Georgia",4552,523,4552,523,1320,354,3096,436,0,132,103,126,0,132,0,132,33,36,0,132,33,36,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13009970701,13009970701,"Census Tract 9707.01, Baldwin County, Georgia",3240,714,3225,702,855,377,2341,501,14,24,15,26,0,132,0,132,0,132,0,132,0,132,15,24,15,24,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13009970702,13009970702,"Census Tract 9707.02, Baldwin County, Georgia",4617,718,4500,693,1722,433,2721,506,6,11,41,36,0,132,0,132,10,15,0,132,10,15,117,54,93,65,0,132,0,132,0,132,0,132,24,31,0,132,0,132,0,132
1400000US13009970800,13009970800,"Census Tract 9708, Baldwin County, Georgia",7131,714,7060,714,4511,686,2472,449,13,24,52,108,0,132,0,132,12,18,0,132,12,18,71,34,52,29,0,132,0,132,0,132,0,132,19,22,0,132,0,132,0,132
1400000US13011970100,13011970100,"Census Tract 9701, Banks County, Georgia",5361,442,4902,430,4827,426,0,132,0,132,7,61,0,132,0,132,68,72,0,132,68,72,459,157,290,161,0,132,0,132,0,132,0,132,164,138,5,8,5,8,0,132
1400000US13011970200,13011970200,"Census Tract 9702, Banks County, Georgia",5123,427,5060,427,4440,458,407,84,0,132,170,61,0,132,0,132,43,52,0,132,43,52,63,60,49,50,0,132,0,132,0,132,0,132,14,16,0,132,0,132,0,132
1400000US13011970300,13011970300,"Census Tract 9703, Banks County, Georgia",4172,311,3712,302,3684,306,6,12,18,31,0,132,0,132,0,132,4,7,0,132,4,7,460,174,177,123,0,132,0,132,0,132,0,132,281,184,2,4,2,4,0,132
1400000US13011970400,13011970400,"Census Tract 9704, Banks County, Georgia",3184,328,3175,325,3081,318,65,80,0,132,0,132,0,132,0,132,29,47,0,132,29,47,9,15,0,132,0,132,0,132,0,132,0,132,0,132,9,15,9,15,0,132
1400000US13013180103,13013180103,"Census Tract 1801.03, Barrow County, Georgia",3350,512,3153,553,2863,499,172,148,0,132,71,66,0,132,0,132,47,42,0,132,47,42,197,234,197,234,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13013180104,13013180104,"Census Tract 1801.04, Barrow County, Georgia",2138,306,2078,317,1655,280,252,281,0,132,117,209,0,132,0,132,54,65,0,132,54,65,60,71,60,71,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13013180105,13013180105,"Census Tract 1801.05, Barrow County, Georgia",3242,529,3242,529,2665,521,27,43,0,132,452,469,0,132,0,132,98,138,0,132,98,138,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13013180106,13013180106,"Census Tract 1801.06, Barrow County, Georgia",2787,436,2224,428,2008,377,188,244,0,132,23,40,0,132,0,132,5,18,5,18,0,132,563,513,563,513,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13013180107,13013180107,"Census Tract 1801.07, Barrow County, Georgia",4025,368,3780,396,3491,367,155,144,0,132,134,175,0,132,0,132,0,132,0,132,0,132,245,272,61,92,0,132,0,132,0,132,0,132,145,194,39,55,39,55,0,132
1400000US13013180108,13013180108,"Census Tract 1801.08, Barrow County, Georgia",3750,419,3694,417,3045,425,258,225,0,132,326,261,0,132,0,132,65,84,0,132,65,84,56,90,0,132,0,132,0,132,0,132,0,132,56,90,0,132,0,132,0,132
1400000US13013180203,13013180203,"Census Tract 1802.03, Barrow County, Georgia",3579,553,3104,389,1744,283,1017,300,0,132,272,193,0,132,0,132,71,91,0,132,71,91,475,453,29,45,0,132,0,132,0,132,0,132,446,447,0,132,0,132,0,132
1400000US13013180204,13013180204,"Census Tract 1802.04, Barrow County, Georgia",2285,415,1880,372,1292,325,544,251,0,132,44,72,0,132,0,132,0,132,0,132,0,132,405,285,309,250,0,132,0,132,0,132,0,132,96,163,0,132,0,132,0,132
1400000US13013180205,13013180205,"Census Tract 1802.05, Barrow County, Georgia",4032,686,3633,551,2810,479,668,345,0,132,141,187,0,132,0,132,14,23,0,132,14,23,399,385,399,385,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13013180206,13013180206,"Census Tract 1802.06, Barrow County, Georgia",3461,600,2868,428,2581,442,248,236,0,132,18,30,0,132,0,132,21,39,0,132,21,39,593,540,210,325,0,132,0,132,0,132,0,132,361,480,22,37,0,132,22,37
1400000US13013180301,13013180301,"Census Tract 1803.01, Barrow County, Georgia",1895,328,1808,337,1722,348,86,101,0,132,0,132,0,132,0,132,0,132,0,132,0,132,87,220,71,217,0,132,0,132,0,132,0,132,0,132,16,28,16,28,0,132
1400000US13013180302,13013180302,"Census Tract 1803.02, Barrow County, Georgia",4954,557,4525,548,4056,561,247,136,0,132,0,132,0,132,0,132,222,256,0,132,222,256,429,371,429,371,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13013180303,13013180303,"Census Tract 1803.03, Barrow County, Georgia",4254,382,4070,368,3491,443,344,248,0,132,205,189,0,132,0,132,30,56,0,132,30,56,184,250,167,248,17,26,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13013180401,13013180401,"Census Tract 1804.01, Barrow County, Georgia",3764,465,3740,475,3298,479,398,214,0,132,44,135,0,132,0,132,0,132,0,132,0,132,24,176,24,176,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13013180402,13013180402,"Census Tract 1804.02, Barrow County, Georgia",5947,479,5301,534,4073,541,1103,311,0,132,68,76,0,132,0,132,57,78,0,132,57,78,646,490,336,236,104,138,0,132,0,132,0,132,38,42,168,227,0,132,168,227
1400000US13013180501,13013180501,"Census Tract 1805.01, Barrow County, Georgia",4968,602,4356,553,3223,509,883,453,85,129,96,120,0,132,0,132,69,102,0,132,69,102,612,400,314,254,0,132,0,132,0,132,0,132,298,365,0,132,0,132,0,132
1400000US13013180502,13013180502,"Census Tract 1805.02, Barrow County, Georgia",4216,453,4044,421,3697,447,194,174,0,132,37,50,0,132,0,132,116,109,32,50,84,99,172,148,138,135,0,132,34,55,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13013180503,13013180503,"Census Tract 1805.03, Barrow County, Georgia",3712,433,3529,488,2519,450,711,241,0,132,227,246,0,132,0,132,72,112,0,132,72,112,183,210,0,132,0,132,0,132,0,132,0,132,183,210,0,132,0,132,0,132
1400000US13015960101,13015960101,"Census Tract 9601.01, Bartow County, Georgia",1377,265,1361,257,1348,259,0,132,0,132,0,132,0,132,0,132,13,21,0,132,13,21,16,33,16,33,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13015960102,13015960102,"Census Tract 9601.02, Bartow County, Georgia",9893,678,9609,718,9118,729,396,246,0,132,57,57,0,132,0,132,38,42,0,132,38,42,284,171,136,130,16,25,0,132,0,132,0,132,132,149,0,132,0,132,0,132
1400000US13015960200,13015960200,"Census Tract 9602, Bartow County, Georgia",10911,707,10554,732,9223,782,1047,376,31,37,157,142,0,132,17,27,79,90,0,132,79,90,357,261,105,88,0,132,0,132,0,132,0,132,252,249,0,132,0,132,0,132
1400000US13015960300,13015960300,"Census Tract 9603, Bartow County, Georgia",7541,838,7367,823,6702,849,579,305,0,132,86,94,0,132,0,132,0,132,0,132,0,132,174,187,139,163,0,132,0,132,7,12,0,132,9,26,19,29,19,29,0,132
1400000US13015960401,13015960401,"Census Tract 9604.01, Bartow County, Georgia",8380,738,7061,680,5226,582,1742,413,0,132,10,16,34,59,39,35,10,17,0,132,10,17,1319,329,264,229,0,132,0,132,0,132,0,132,1014,322,41,65,41,65,0,132
1400000US13015960402,13015960402,"Census Tract 9604.02, Bartow County, Georgia",8458,573,7798,608,6632,601,779,237,48,64,108,151,0,132,185,232,46,46,4,6,42,46,660,236,111,110,16,34,0,132,0,132,0,132,457,204,76,76,44,60,32,51
1400000US13015960500,13015960500,"Census Tract 9605, Bartow County, Georgia",7204,854,6239,822,5354,720,713,434,54,68,29,45,0,132,16,30,73,94,0,132,73,94,965,337,264,216,16,26,0,132,0,132,0,132,685,351,0,132,0,132,0,132
1400000US13015960600,13015960600,"Census Tract 9606, Bartow County, Georgia",8922,714,8182,693,6292,613,1732,434,0,132,120,126,0,132,0,132,38,59,0,132,38,59,740,363,98,128,15,40,0,132,0,132,0,132,621,371,6,11,6,11,0,132
1400000US13015960700,13015960700,"Census Tract 9607, Bartow County, Georgia",6281,671,5287,523,4338,436,665,251,0,132,187,218,0,132,39,63,58,69,0,132,58,69,994,365,218,235,0,132,0,132,0,132,0,132,706,387,70,109,70,109,0,132
1400000US13015960801,13015960801,"Census Tract 9608.01, Bartow County, Georgia",3172,319,3092,314,2654,328,400,253,0,132,12,24,0,132,0,132,26,40,0,132,26,40,80,82,61,62,0,132,0,132,0,132,0,132,19,29,0,132,0,132,0,132
1400000US13015960802,13015960802,"Census Tract 9608.02, Bartow County, Georgia",2891,367,2521,308,2409,326,53,56,20,29,0,132,0,132,0,132,39,64,0,132,39,64,370,220,91,93,0,132,0,132,0,132,0,132,279,213,0,132,0,132,0,132
1400000US13015960803,13015960803,"Census Tract 9608.03, Bartow County, Georgia",5200,552,4668,463,4419,463,136,69,57,51,0,132,0,132,0,132,56,42,0,132,56,42,532,392,64,63,0,132,0,132,0,132,0,132,468,380,0,132,0,132,0,132
1400000US13015960901,13015960901,"Census Tract 9609.01, Bartow County, Georgia",2248,381,2188,372,1970,338,85,76,31,36,0,132,0,132,0,132,102,140,0,132,102,140,60,89,7,14,0,132,0,132,0,132,0,132,53,89,0,132,0,132,0,132
1400000US13015960902,13015960902,"Census Tract 9609.02, Bartow County, Georgia",6505,413,6247,457,5402,419,656,402,114,87,0,132,0,132,17,29,58,51,15,25,43,42,258,213,56,76,0,132,0,132,0,132,0,132,202,192,0,132,0,132,0,132
1400000US13015961000,13015961000,"Census Tract 9610, Bartow County, Georgia",8440,665,8286,679,7245,648,763,262,40,47,5,10,28,42,20,27,185,120,0,132,185,120,154,100,65,56,0,132,16,27,0,132,0,132,67,79,6,9,6,9,0,132
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2100,330,2100,330,1721,260,379,237,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1637,337,1518,320,840,190,601,314,0,132,77,73,0,132,0,132,0,132,0,132,0,132,119,170,0,132,0,132,0,132,0,132,0,132,86,134,33,60,33,60,0,132
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",4242,474,4242,474,2672,405,1570,372,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",4206,565,3343,567,1843,447,1500,416,0,132,0,132,0,132,0,132,0,132,0,132,0,132,863,176,135,209,17,31,0,132,0,132,0,132,659,309,52,71,52,71,0,132
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",5446,677,5402,650,3131,424,2271,450,0,132,0,132,0,132,0,132,0,132,0,132,0,132,44,57,44,57,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1768,336,1768,336,1185,286,583,199,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",3792,432,3357,448,3238,450,33,31,0,132,0,132,0,132,46,75,40,66,0,132,40,66,435,153,146,131,0,132,0,132,0,132,0,132,289,214,0,132,0,132,0,132
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",2823,862,2717,827,2490,605,180,205,0,132,0,132,0,132,0,132,47,77,0,132,47,77,106,66,55,56,0,132,0,132,0,132,0,132,51,77,0,132,0,132,0,132
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2873,608,2822,607,2066,473,756,314,0,132,0,132,0,132,0,132,0,132,0,132,0,132,51,92,51,92,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",3817,527,3785,522,3296,480,489,256,0,132,0,132,0,132,0,132,0,132,0,132,0,132,32,56,32,56,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3635,465,3473,471,3249,452,166,112,0,132,0,132,0,132,0,132,58,68,0,132,58,68,162,112,81,76,0,132,0,132,0,132,0,132,81,84,0,132,0,132,0,132
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1914,449,1814,387,198,148,1579,341,8,14,0,132,0,132,0,132,29,40,0,132,29,40,100,173,100,173,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",2249,256,2228,255,1548,158,602,224,38,42,29,44,0,132,0,132,11,19,0,132,11,19,21,25,21,25,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",912,186,844,175,74,46,770,178,0,132,0,132,0,132,0,132,0,132,0,132,0,132,68,158,22,52,0,132,0,132,0,132,0,132,46,106,0,132,0,132,0,132
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2592,449,2571,454,13,20,2500,452,0,132,0,132,0,132,58,90,0,132,0,132,0,132,21,33,21,33,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",3552,966,3529,966,1889,799,1526,367,0,132,63,83,0,132,0,132,51,63,0,132,51,63,23,38,23,38,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1540,388,1368,333,1045,226,137,95,0,132,36,34,0,132,137,218,13,20,0,132,13,20,172,149,172,149,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4470,787,4430,782,1780,376,2576,727,74,84,0,132,0,132,0,132,0,132,0,132,0,132,40,40,25,29,0,132,0,132,0,132,0,132,15,24,0,132,0,132,0,132
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",2261,442,2242,438,62,80,2161,442,0,132,0,132,0,132,0,132,19,21,0,132,19,21,19,25,19,25,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1173,259,1122,257,60,61,1062,256,0,132,0,132,0,132,0,132,0,132,0,132,0,132,51,39,51,39,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2517,423,2517,423,196,89,2302,443,0,132,0,132,0,132,0,132,19,45,0,132,19,45,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4793,608,4752,606,134,70,4618,602,0,132,0,132,0,132,0,132,0,132,0,132,0,132,41,75,0,132,41,75,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3741,520,3586,478,2859,442,638,285,0,132,0,132,0,132,0,132,89,100,0,132,89,100,155,225,12,19,0,132,0,132,0,132,0,132,143,224,0,132,0,132,0,132
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1903,381,1889,374,1139,232,732,371,0,132,18,32,0,132,0,132,0,132,0,132,0,132,14,25,3,16,0,132,0,132,0,132,0,132,11,19,0,132,0,132,0,132
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4415,337,4305,336,3545,325,622,177,9,14,39,43,0,132,0,132,90,93,0,132,90,93,110,115,110,115,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",2456,465,2456,465,1194,350,994,564,22,35,0,132,0,132,0,132,246,221,0,132,246,221,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",4644,527,4490,516,3129,375,1124,409,0,132,99,100,0,132,0,132,138,142,0,132,138,142,154,168,0,132,0,132,0,132,0,132,0,132,154,168,0,132,0,132,0,132
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",1846,346,1695,357,594,116,989,255,0,132,74,95,0,132,0,132,38,47,0,132,38,47,151,190,151,190,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",3190,633,3097,607,535,259,2537,547,0,132,0,132,0,132,0,132,25,27,0,132,25,27,93,147,93,147,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",3128,541,3128,541,489,184,2618,477,11,18,0,132,0,132,0,132,10,17,0,132,10,17,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3995,498,3950,499,363,149,3542,504,0,132,0,132,0,132,0,132,45,71,0,132,45,71,45,56,28,44,0,132,0,132,0,132,0,132,17,33,0,132,0,132,0,132
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",4783,814,4745,810,662,197,4072,705,11,17,0,132,0,132,0,132,0,132,0,132,0,132,38,55,0,132,38,55,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",2616,398,2528,419,224,101,2304,415,0,132,0,132,0,132,0,132,0,132,0,132,0,132,88,115,0,132,88,115,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3929,592,3830,635,419,120,3368,640,13,21,30,48,0,132,0,132,0,132,0,132,0,132,99,174,0,132,0,132,99,174,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",1985,483,1854,401,468,173,1275,343,0,132,0,132,0,132,22,32,89,116,0,132,89,116,131,216,0,132,0,132,0,132,0,132,0,132,131,216,0,132,0,132,0,132
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",6472,862,6042,840,863,307,5015,751,0,132,70,106,0,132,61,101,33,45,0,132,33,45,430,400,23,36,0,132,0,132,0,132,0,132,407,398,0,132,0,132,0,132
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",4098,462,4098,462,832,232,3081,385,0,132,121,143,0,132,0,132,64,87,0,132,64,87,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",5614,696,5351,658,750,210,4123,638,0,132,153,240,0,132,20,34,305,298,0,132,305,298,263,263,0,132,0,132,0,132,0,132,0,132,263,263,0,132,0,132,0,132
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",2170,359,2170,359,418,161,1752,334,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
