GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US13059001900,13059001900,"Census Tract 19, Clarke County, Georgia",3746,494,3569,473,2689,452,859,283,0,13,5,9,0,13,0,13,16,19,0,13,16,19,177,188,135,180,11,19,0,13,0,13,0,13,19,35,12,22,0,13,12,22
1400000US13059002000,13059002000,"Census Tract 20, Clarke County, Georgia",2066,226,2039,231,1799,263,138,73,2,4,38,46,1,4,0,13,61,57,0,13,61,57,27,33,27,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13059002100,13059002100,"Census Tract 21, Clarke County, Georgia",4395,534,4341,533,3745,507,238,126,0,13,256,167,0,13,0,13,102,79,0,13,102,79,54,44,31,34,0,13,0,13,0,13,0,13,13,21,10,19,10,19,0,13
1400000US13059002200,13059002200,"Census Tract 22, Clarke County, Georgia",2487,369,2332,367,2161,352,55,53,0,13,52,37,0,13,0,13,64,57,0,13,64,57,155,79,116,73,10,16,0,13,0,13,0,13,25,26,4,8,4,8,0,13
1400000US13059030100,13059030100,"Census Tract 301, Clarke County, Georgia",4745,824,4321,689,1877,385,2192,483,0,13,36,59,0,13,0,13,216,188,0,13,216,188,424,485,325,462,13,19,0,13,0,13,0,13,14,21,72,84,72,84,0,13
1400000US13059030200,13059030200,"Census Tract 302, Clarke County, Georgia",4080,503,4064,504,847,274,2984,413,0,13,147,160,0,13,0,13,86,69,0,13,86,69,16,20,11,18,0,13,0,13,0,13,0,13,0,13,5,8,0,13,5,8
1400000US13059130300,13059130300,"Census Tract 1303, Clarke County, Georgia",6143,717,3873,438,1284,226,2302,429,0,19,239,287,0,19,0,19,48,63,0,19,48,63,2270,553,2093,562,0,19,37,58,0,19,0,19,140,140,0,19,0,19,0,19
1400000US13059130400,13059130400,"Census Tract 1304, Clarke County, Georgia",5697,619,4970,611,2733,399,2149,510,6,10,7,11,0,19,0,19,75,84,0,19,75,84,727,280,621,259,13,22,0,19,0,19,0,19,93,143,0,19,0,19,0,19
1400000US13059130500,13059130500,"Census Tract 1305, Clarke County, Georgia",2730,345,2532,384,1461,239,1000,350,0,13,62,79,0,13,0,13,9,15,0,13,9,15,198,198,25,30,0,13,19,31,0,13,0,13,154,192,0,13,0,13,0,13
1400000US13059130600,13059130600,"Census Tract 1306, Clarke County, Georgia",6296,792,5107,652,3618,620,1387,354,12,19,85,135,0,19,0,19,5,9,0,19,5,9,1189,648,588,451,0,19,0,19,0,19,0,19,587,563,14,24,14,24,0,19
1400000US13059130700,13059130700,"Census Tract 1307, Clarke County, Georgia",4849,607,4687,587,3415,431,795,325,0,13,417,270,0,13,28,37,32,45,0,13,32,45,162,145,162,145,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13059140300,13059140300,"Census Tract 1403, Clarke County, Georgia",4809,577,4047,487,1454,322,2505,430,0,13,0,13,0,13,0,13,88,105,0,13,88,105,762,360,661,336,0,13,0,13,0,13,0,13,101,134,0,13,0,13,0,13
1400000US13059140400,13059140400,"Census Tract 1404, Clarke County, Georgia",3672,491,1857,277,923,250,805,205,0,13,71,66,0,13,0,13,58,59,0,13,58,59,1815,470,1507,455,0,13,0,13,0,13,0,13,308,319,0,13,0,13,0,13
1400000US13059140500,13059140500,"Census Tract 1405, Clarke County, Georgia",2227,333,1767,337,335,117,1393,286,1,2,15,17,0,13,7,10,16,18,0,13,16,18,460,202,448,201,0,13,0,13,0,13,0,13,12,19,0,13,0,13,0,13
1400000US13059140600,13059140600,"Census Tract 1406, Clarke County, Georgia",4977,532,4576,506,2666,287,1549,484,5,9,149,91,0,13,0,13,207,138,0,13,207,138,401,290,351,291,43,63,0,13,0,13,0,13,7,13,0,13,0,13,0,13
1400000US13059150300,13059150300,"Census Tract 1503, Clarke County, Georgia",3246,399,2982,415,2033,312,752,291,0,13,145,104,0,13,25,40,27,25,0,13,27,25,264,165,201,162,0,13,0,13,0,13,0,13,44,51,19,23,19,23,0,13
1400000US13059150400,13059150400,"Census Tract 1504, Clarke County, Georgia",5196,706,5024,728,3863,709,490,249,0,19,661,254,0,19,0,19,10,15,10,15,0,19,172,94,172,94,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US13059150500,13059150500,"Census Tract 1505, Clarke County, Georgia",4282,570,4054,583,3174,529,562,174,0,13,185,171,0,13,0,13,133,81,0,13,133,81,228,136,228,136,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13059150600,13059150600,"Census Tract 1506, Clarke County, Georgia",2951,429,2420,425,1344,254,638,310,0,13,377,204,0,13,0,13,61,72,7,13,54,70,531,323,429,300,0,13,0,13,0,13,0,13,102,110,0,13,0,13,0,13
1400000US13059150700,13059150700,"Census Tract 1507, Clarke County, Georgia",5885,759,5572,745,3995,567,1174,327,7,13,265,191,0,19,0,19,131,104,21,35,110,105,313,237,270,222,0,19,0,19,0,19,0,19,0,19,43,74,0,19,43,74
1400000US13059150800,13059150800,"Census Tract 1508, Clarke County, Georgia",6057,631,5676,621,3881,425,1290,443,0,19,213,202,0,19,0,19,292,248,0,19,292,248,381,274,314,273,0,19,0,19,0,19,0,19,67,67,0,19,0,19,0,19
1400000US13059150900,13059150900,"Census Tract 1509, Clarke County, Georgia",3930,447,3681,420,2793,326,768,276,0,13,82,59,0,13,0,13,38,34,0,13,38,34,249,192,179,183,0,13,0,13,0,13,0,13,23,24,47,64,25,41,22,35
1400000US13061960300,13061960300,"Census Tract 9603, Clay County, Georgia",3133,*****,2972,208,1099,145,1809,236,0,13,0,13,0,13,0,13,64,71,46,69,18,20,161,211,5,7,0,13,0,13,0,13,0,13,0,13,156,211,156,211,0,13
1400000US13063040202,13063040202,"Census Tract 402.02, Clayton County, Georgia",2609,409,2314,413,64,55,1946,366,13,22,253,197,0,13,0,13,38,36,0,13,38,36,295,253,1,2,0,13,0,13,0,13,0,13,294,253,0,13,0,13,0,13
1400000US13063040203,13063040203,"Census Tract 402.03, Clayton County, Georgia",3639,670,3443,657,32,45,3292,652,93,129,0,13,0,13,0,13,26,40,0,13,26,40,196,138,68,92,97,115,0,13,0,13,0,13,0,13,31,47,31,47,0,13
1400000US13063040204,13063040204,"Census Tract 402.04, Clayton County, Georgia",3677,597,3421,583,114,115,3220,570,0,13,0,13,0,13,46,67,41,64,0,13,41,64,256,202,0,13,176,157,0,13,0,13,0,13,80,125,0,13,0,13,0,13
1400000US13063040302,13063040302,"Census Tract 403.02, Clayton County, Georgia",4762,663,3807,617,757,224,2536,656,0,13,416,245,0,13,0,13,98,135,0,13,98,135,955,488,731,467,34,55,0,13,0,13,0,13,158,166,32,35,32,35,0,13
1400000US13063040303,13063040303,"Census Tract 403.03, Clayton County, Georgia",7271,1020,5754,817,1514,400,3998,886,0,19,242,139,0,19,0,19,0,19,0,19,0,19,1517,755,864,640,17,39,0,19,0,19,0,19,524,451,112,93,64,83,48,57
1400000US13063040306,13063040306,"Census Tract 403.06, Clayton County, Georgia",3852,777,1986,565,167,119,1360,368,0,13,38,64,0,13,0,13,421,391,0,13,421,391,1866,655,1580,649,64,64,0,13,0,13,0,13,222,269,0,13,0,13,0,13
1400000US13063040307,13063040307,"Census Tract 403.07, Clayton County, Georgia",4628,575,3590,464,1036,265,1306,342,0,13,1131,254,0,13,0,13,117,71,0,13,117,71,1038,406,669,369,0,13,0,13,0,13,0,13,369,394,0,13,0,13,0,13
1400000US13063040308,13063040308,"Census Tract 403.08, Clayton County, Georgia",5104,630,3033,390,860,150,1743,330,0,19,318,159,0,19,8,13,104,78,0,19,104,78,2071,576,1142,512,34,37,133,204,0,19,0,19,566,397,196,307,5,10,191,306
1400000US13063040407,13063040407,"Census Tract 404.07, Clayton County, Georgia",3756,516,2922,496,494,156,1803,468,0,13,588,268,14,23,6,10,17,29,0,13,17,29,834,376,295,200,73,76,0,13,0,13,0,13,375,289,91,109,91,109,0,13
1400000US13063040408,13063040408,"Census Tract 404.08, Clayton County, Georgia",7663,847,7382,811,1571,346,4277,725,88,150,1237,266,0,19,0,19,209,156,0,19,209,156,281,182,82,108,15,25,0,19,0,19,0,19,184,167,0,19,0,19,0,19
1400000US13063040409,13063040409,"Census Tract 404.09, Clayton County, Georgia",5548,628,4813,548,909,211,2635,478,38,48,1190,357,0,19,8,13,33,53,0,19,33,53,735,366,334,299,80,83,0,19,0,19,0,19,304,157,17,28,0,19,17,28
1400000US13063040410,13063040410,"Census Tract 404.10, Clayton County, Georgia",6816,922,5561,813,1451,336,3986,762,0,19,43,57,0,19,15,25,66,78,0,19,66,78,1255,623,771,451,39,59,0,19,0,19,0,19,445,432,0,19,0,19,0,19
1400000US13063040411,13063040411,"Census Tract 404.11, Clayton County, Georgia",12252,1324,11720,1204,1979,542,9152,1122,21,34,364,204,0,21,0,21,204,183,0,21,204,183,532,505,31,59,119,208,0,21,0,21,0,21,382,468,0,21,0,21,0,21
1400000US13063040412,13063040412,"Census Tract 404.12, Clayton County, Georgia",8540,886,7711,858,1672,528,4717,945,0,19,1084,404,0,19,0,19,238,202,0,19,238,202,829,448,578,510,29,35,0,19,0,19,0,19,222,347,0,19,0,19,0,19
1400000US13063040413,13063040413,"Census Tract 404.13, Clayton County, Georgia",7637,723,6487,800,1239,347,4690,679,0,19,310,145,0,19,0,19,248,291,0,19,248,291,1150,441,835,501,117,143,0,19,0,19,0,19,124,147,74,81,74,81,0,19
1400000US13063040414,13063040414,"Census Tract 404.14, Clayton County, Georgia",1704,331,1394,340,464,396,714,248,0,13,216,163,0,13,0,13,0,13,0,13,0,13,310,212,264,189,0,13,0,13,0,13,0,13,8,14,38,49,0,13,38,49
1400000US13063040415,13063040415,"Census Tract 404.15, Clayton County, Georgia",5177,898,3869,713,333,207,3351,773,0,19,120,118,0,19,48,79,17,24,0,19,17,24,1308,661,629,464,54,79,0,19,0,19,0,19,625,521,0,19,0,19,0,19
1400000US13063040416,13063040416,"Census Tract 404.16, Clayton County, Georgia",4207,661,3389,605,954,361,2001,623,0,13,213,212,0,13,0,13,221,220,0,13,221,220,818,447,338,297,44,69,0,13,0,13,0,13,436,318,0,13,0,13,0,13
1400000US13063040417,13063040417,"Census Tract 404.17, Clayton County, Georgia",4285,649,3840,643,226,117,3361,582,0,13,93,96,0,13,29,45,131,125,0,13,131,125,445,243,192,159,0,13,0,13,0,13,0,13,253,191,0,13,0,13,0,13
1400000US13063040509,13063040509,"Census Tract 405.09, Clayton County, Georgia",4439,543,4310,524,236,153,3959,563,18,30,78,92,0,13,0,13,19,28,0,13,19,28,129,154,119,152,0,13,0,13,0,13,3,8,0,13,7,20,0,13,7,20
1400000US13063040510,13063040510,"Census Tract 405.10, Clayton County, Georgia",3460,558,3274,544,278,184,2544,578,0,13,401,216,0,13,0,13,51,75,0,13,51,75,186,189,178,188,0,13,0,13,0,13,0,13,8,20,0,13,0,13,0,13
1400000US13063040512,13063040512,"Census Tract 405.12, Clayton County, Georgia",4912,568,4894,569,471,319,3999,555,124,179,155,107,0,13,0,13,145,165,0,13,145,165,18,19,9,13,9,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13063040513,13063040513,"Census Tract 405.13, Clayton County, Georgia",5168,822,5138,823,517,180,3801,829,52,73,378,376,0,19,11,20,379,425,0,19,379,425,30,204,0,19,0,19,0,19,0,19,0,19,30,204,0,19,0,19,0,19
1400000US13063040514,13063040514,"Census Tract 405.14, Clayton County, Georgia",7635,829,5739,665,307,168,5383,666,0,19,0,19,0,19,0,19,49,74,0,19,49,74,1896,552,1049,462,0,19,0,19,0,19,0,19,847,512,0,19,0,19,0,19
1400000US13063040515,13063040515,"Census Tract 405.15, Clayton County, Georgia",7571,892,6603,611,476,150,5397,625,0,19,350,221,0,19,0,19,380,280,0,19,380,280,968,691,966,691,0,19,0,19,0,19,0,19,2,4,0,19,0,19,0,19
1400000US13063040516,13063040516,"Census Tract 405.16, Clayton County, Georgia",6057,925,5215,891,415,199,4149,1027,73,117,135,112,0,19,0,19,443,497,0,19,443,497,842,392,672,373,170,185,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US13063040518,13063040518,"Census Tract 405.18, Clayton County, Georgia",5277,574,4595,558,692,268,3688,532,0,19,64,53,0,19,0,19,151,223,0,19,151,223,682,469,184,174,0,19,0,19,0,19,0,19,498,447,0,19,0,19,0,19
1400000US13063040519,13063040519,"Census Tract 405.19, Clayton County, Georgia",3853,520,3680,513,137,90,3450,503,0,13,39,37,0,13,0,13,54,47,11,16,43,44,173,113,0,13,91,67,0,13,0,13,0,13,55,75,27,44,0,13,27,44
1400000US13063040520,13063040520,"Census Tract 405.20, Clayton County, Georgia",3101,418,2941,423,0,13,2895,429,0,13,24,37,0,13,0,13,22,26,0,13,22,26,160,184,160,184,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13063040521,13063040521,"Census Tract 405.21, Clayton County, Georgia",3360,405,3151,404,557,260,2346,407,0,13,58,43,0,13,29,44,161,159,0,13,161,159,209,164,169,155,10,19,0,13,0,13,0,13,16,23,14,24,0,13,14,24
1400000US13063040522,13063040522,"Census Tract 405.22, Clayton County, Georgia",4558,527,4226,554,595,261,2875,529,0,13,541,182,26,42,0,13,189,277,0,13,189,277,332,299,270,285,7,11,0,13,0,13,0,13,55,76,0,13,0,13,0,13
1400000US13063040523,13063040523,"Census Tract 405.23, Clayton County, Georgia",3542,592,2880,539,160,142,2358,554,0,13,362,130,0,13,0,13,0,13,0,13,0,13,662,601,120,133,0,13,0,13,0,13,0,13,542,617,0,13,0,13,0,13
1400000US13063040524,13063040524,"Census Tract 405.24, Clayton County, Georgia",7447,805,6177,736,446,153,5184,766,56,61,262,202,0,19,0,19,229,219,0,19,229,219,1270,660,880,684,188,374,0,19,0,19,0,19,202,196,0,19,0,19,0,19
1400000US13063040525,13063040525,"Census Tract 405.25, Clayton County, Georgia",3180,458,3046,482,208,134,2709,457,0,13,98,102,0,13,0,13,31,36,0,13,31,36,134,150,134,150,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13063040526,13063040526,"Census Tract 405.26, Clayton County, Georgia",5349,780,5106,812,417,267,4198,819,0,19,134,143,185,240,0,19,172,169,0,19,172,169,243,207,60,77,110,169,0,19,0,19,0,19,73,109,0,19,0,19,0,19
1400000US13063040606,13063040606,"Census Tract 406.06, Clayton County, Georgia",4141,494,3345,433,1052,213,2169,337,0,13,24,24,0,13,0,13,100,109,0,13,100,109,796,339,529,295,26,28,0,13,0,13,0,13,241,184,0,13,0,13,0,13
1400000US13063040608,13063040608,"Census Tract 406.08, Clayton County, Georgia",10342,834,9918,737,1760,315,7962,718,10,19,38,59,0,21,0,21,148,125,0,21,148,125,424,320,237,243,52,69,0,21,0,21,0,21,88,145,47,60,19,36,28,47
1400000US13063040609,13063040609,"Census Tract 406.09, Clayton County, Georgia",5881,638,5454,556,1400,300,3600,534,0,19,404,224,0,19,23,39,27,30,0,19,27,30,427,271,360,247,67,97,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US13063040611,13063040611,"Census Tract 406.11, Clayton County, Georgia",6534,1068,4402,746,906,364,3369,655,0,19,127,115,0,19,0,19,0,19,0,19,0,19,2132,780,1102,547,108,143,0,19,0,19,0,19,780,548,142,247,142,247,0,19
1400000US13063040612,13063040612,"Census Tract 406.12, Clayton County, Georgia",6856,639,6038,723,1618,295,3846,632,0,19,201,154,0,19,15,18,358,283,13,20,345,279,818,501,53,35,60,61,0,19,46,75,0,19,659,491,0,19,0,19,0,19
1400000US13063040613,13063040613,"Census Tract 406.13, Clayton County, Georgia",7551,577,7230,599,1992,417,4933,640,0,19,291,224,0,19,0,19,14,23,14,23,0,19,321,216,304,212,17,37,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US13063040614,13063040614,"Census Tract 406.14, Clayton County, Georgia",4745,407,4499,404,2352,308,1433,315,0,13,663,196,0,13,30,36,21,22,6,10,15,20,246,178,25,35,0,13,0,13,0,13,0,13,196,178,25,33,25,33,0,13
1400000US13063040615,13063040615,"Census Tract 406.15, Clayton County, Georgia",2010,260,1927,254,260,106,1577,227,0,13,90,96,0,13,0,13,0,13,0,13,0,13,83,115,35,57,0,13,0,13,0,13,0,13,48,94,0,13,0,13,0,13
1400000US13063040616,13063040616,"Census Tract 406.16, Clayton County, Georgia",7299,763,6367,764,425,176,5618,751,0,19,179,124,0,19,0,19,145,127,38,64,107,87,932,546,640,500,115,248,0,19,18,30,0,19,84,88,75,111,75,111,0,19
1400000US13063040617,13063040617,"Census Tract 406.17, Clayton County, Georgia",1593,399,467,188,435,166,20,79,0,13,12,16,0,13,0,13,0,13,0,13,0,13,1126,391,558,282,0,13,0,13,0,13,0,13,568,299,0,13,0,13,0,13
1400000US13063040619,13063040619,"Census Tract 406.19, Clayton County, Georgia",3416,479,3309,485,358,252,2713,421,0,13,76,83,0,13,0,13,162,120,12,18,150,117,107,147,0,13,12,51,0,13,0,13,0,13,7,35,88,123,77,120,11,19
1400000US13063040620,13063040620,"Census Tract 406.20, Clayton County, Georgia",3237,466,2842,437,628,215,2195,405,0,13,0,13,0,13,0,13,19,33,0,13,19,33,395,338,108,110,238,308,0,13,0,13,0,13,49,82,0,13,0,13,0,13
1400000US13063040621,13063040621,"Census Tract 406.21, Clayton County, Georgia",8633,946,7775,738,1288,374,6443,681,0,19,18,31,0,19,0,19,26,56,0,19,26,56,858,611,492,540,45,76,0,19,0,19,0,19,321,313,0,19,0,19,0,19
1400000US13063040622,13063040622,"Census Tract 406.22, Clayton County, Georgia",8181,1031,6387,746,1266,342,4931,762,0,19,59,65,0,19,16,28,115,114,0,19,115,114,1794,602,499,374,79,118,70,120,0,19,0,19,1146,730,0,19,0,19,0,19
1400000US13063980000,13063980000,"Census Tract 9800, Clayton County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13065970100,13065970100,"Census Tract 9701, Clinch County, Georgia",5125,230,5066,229,3715,211,1272,118,0,19,10,13,0,19,0,19,69,57,0,19,69,57,59,92,59,92,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US13065970200,13065970200,"Census Tract 9702, Clinch County, Georgia",1641,230,1453,228,812,211,572,110,52,50,0,13,0,13,0,13,17,25,0,13,17,25,188,92,141,123,31,68,3,7,0,13,0,13,0,13,13,23,13,23,0,13
1400000US13067030101,13067030101,"Census Tract 301.01, Cobb County, Georgia",7582,517,6741,502,5791,546,719,263,9,16,119,141,6,12,43,69,54,68,0,19,54,68,841,433,405,298,0,19,44,53,0,19,0,19,290,348,102,137,0,19,102,137
1400000US13067030103,13067030103,"Census Tract 301.03, Cobb County, Georgia",8690,855,8235,859,5479,608,1952,848,41,68,466,246,0,19,36,66,261,139,43,74,218,153,455,162,455,162,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US13067030104,13067030104,"Census Tract 301.04, Cobb County, Georgia",3612,447,3080,413,2111,373,645,270,14,24,106,97,0,13,0,13,204,174,0,13,204,174,532,335,351,289,13,22,0,13,0,13,0,13,168,167,0,13,0,13,0,13
1400000US13067030106,13067030106,"Census Tract 301.06, Cobb County, Georgia",6767,647,5919,700,3160,550,2251,563,226,259,233,178,0,19,13,20,36,61,0,19,36,61,848,475,606,474,18,28,0,19,0,19,0,19,211,189,13,22,0,19,13,22
1400000US13067030107,13067030107,"Census Tract 301.07, Cobb County, Georgia",4685,431,4411,428,2333,447,1702,568,0,13,229,192,0,13,0,13,147,140,0,13,147,140,274,282,175,197,99,155,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13067030209,13067030209,"Census Tract 302.09, Cobb County, Georgia",6684,392,6476,400,4973,328,1303,305,13,20,131,101,0,19,0,19,56,73,0,19,56,73,208,153,208,153,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US13067030214,13067030214,"Census Tract 302.14, Cobb County, Georgia",8417,479,7703,495,6217,417,866,343,130,137,281,191,0,19,37,57,172,153,0,19,172,153,714,178,472,151,129,136,0,19,83,134,0,19,18,28,12,23,0,19,12,23
1400000US13067030215,13067030215,"Census Tract 302.15, Cobb County, Georgia",8897,856,7617,541,5874,489,889,208,41,60,491,184,0,19,151,241,171,112,0,19,171,112,1280,652,718,499,0,19,0,19,0,19,0,19,486,499,76,119,76,119,0,19
1400000US13067030218,13067030218,"Census Tract 302.18, Cobb County, Georgia",5303,396,4817,382,3867,458,575,222,0,19,145,135,0,19,181,280,49,64,0,19,49,64,486,273,249,181,133,158,0,19,0,19,0,19,64,93,40,58,40,58,0,19
1400000US13067030219,13067030219,"Census Tract 302.19, Cobb County, Georgia",9393,687,8961,704,7817,626,618,193,53,71,318,164,0,19,62,69,93,61,0,19,93,61,432,211,420,208,12,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US13067030220,13067030220,"Census Tract 302.20, Cobb County, Georgia",1712,194,1632,232,1043,369,545,501,5,9,34,47,0,13,0,13,5,9,0,13,5,9,80,97,80,97,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13067030222,13067030222,"Census Tract 302.22, Cobb County, Georgia",5926,519,5729,508,4776,582,831,272,17,28,105,107,0,19,0,19,0,19,0,19,0,19,197,148,120,108,9,17,0,19,0,19,0,19,68,84,0,19,0,19,0,19
1400000US13067030223,13067030223,"Census Tract 302.23, Cobb County, Georgia",5639,531,5225,512,3543,383,1350,565,0,19,160,107,0,19,0,19,172,124,0,19,172,124,414,144,195,120,142,78,65,36,0,19,0,19,0,19,12,20,0,19,12,20
1400000US13067030224,13067030224,"Census Tract 302.24, Cobb County, Georgia",6780,732,6295,718,3858,626,1623,624,0,19,605,426,0,19,0,19,209,135,27,31,182,121,485,294,233,224,0,19,77,123,0,19,0,19,158,179,17,28,17,28,0,19
1400000US13067030226,13067030226,"Census Tract 302.26, Cobb County, Georgia",8488,800,7774,828,5693,628,1272,704,17,27,458,222,0,19,15,27,319,190,48,72,271,186,714,183,464,203,155,152,0,19,0,19,0,19,60,81,35,59,19,47,16,29
1400000US13067030227,13067030227,"Census Tract 302.27, Cobb County, Georgia",7637,602,6405,618,3925,582,1810,505,0,19,398,324,0,19,0,19,272,309,0,19,272,309,1232,365,314,235,90,102,20,42,0,19,0,19,775,475,33,83,33,83,0,19
1400000US13067030228,13067030228,"Census Tract 302.28, Cobb County, Georgia",7004,703,6065,659,4469,587,1355,520,0,19,125,151,0,19,0,19,116,87,0,19,116,87,939,499,763,521,128,118,0,19,0,19,0,19,16,24,32,37,32,37,0,19
1400000US13067030229,13067030229,"Census Tract 302.29, Cobb County, Georgia",4960,647,4734,645,3656,480,683,246,0,13,78,68,0,13,0,13,317,304,16,25,301,302,226,105,108,105,13,25,0,13,0,13,0,13,92,52,13,24,0,13,13,24
1400000US13067030230,13067030230,"Census Tract 302.30, Cobb County, Georgia",13177,913,11367,935,7298,649,3275,798,41,52,521,287,0,21,0,21,232,194,0,21,232,194,1810,576,1339,621,128,117,0,21,0,21,0,21,343,369,0,21,0,21,0,21
1400000US13067030231,13067030231,"Census Tract 302.31, Cobb County, Georgia",7314,464,7117,466,6400,441,393,306,0,19,234,161,0,19,0,19,90,94,0,19,90,94,197,163,57,57,0,19,0,19,0,19,0,19,140,153,0,19,0,19,0,19
1400000US13067030232,13067030232,"Census Tract 302.32, Cobb County, Georgia",5599,439,5109,495,3083,468,1928,274,0,19,87,96,0,19,0,19,11,18,0,19,11,18,490,279,260,213,106,114,0,19,0,19,0,19,97,156,27,42,27,42,0,19
1400000US13067030233,13067030233,"Census Tract 302.33, Cobb County, Georgia",4098,292,3867,317,2437,313,1252,219,41,66,130,99,0,13,0,13,7,11,0,13,7,11,231,278,192,277,0,13,0,13,0,13,0,13,39,68,0,13,0,13,0,13
1400000US13067030234,13067030234,"Census Tract 302.34, Cobb County, Georgia",5456,455,5312,445,4258,404,859,195,0,19,135,119,0,19,18,21,42,45,0,19,42,45,144,155,41,68,0,19,0,19,0,19,0,19,103,141,0,19,0,19,0,19
1400000US13067030235,13067030235,"Census Tract 302.35, Cobb County, Georgia",4772,305,4566,358,3699,410,706,236,0,13,0,13,40,58,0,13,121,93,0,13,121,93,206,133,170,130,0,13,0,13,0,13,0,13,36,60,0,13,0,13,0,13
1400000US13067030236,13067030236,"Census Tract 302.36, Cobb County, Georgia",4313,295,4214,285,3827,268,260,98,0,13,60,61,0,13,0,13,67,72,0,13,67,72,99,88,99,88,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13067030238,13067030238,"Census Tract 302.38, Cobb County, Georgia",6704,482,6665,477,5575,539,513,274,0,19,274,270,60,87,0,19,243,202,0,19,243,202,39,44,39,44,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
