GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US13005970201,13005970201,"Census Tract 9702.01, Bacon County, Georgia",4010,359,3613,306,2559,261,942,177,0,13,26,38,0,13,0,13,86,80,43,66,43,35,397,220,61,74,0,13,0,13,0,13,0,13,336,211,0,13,0,13,0,13
1400000US13005970202,13005970202,"Census Tract 9702.02, Bacon County, Georgia",4124,311,3937,293,3152,290,619,173,0,13,96,129,27,39,0,13,43,44,0,13,43,44,187,126,179,125,0,13,0,13,0,13,0,13,0,13,8,13,0,13,8,13
1400000US13007960100,13007960100,"Census Tract 9601, Baker County, Georgia",2209,179,2167,177,897,186,1245,185,0,13,19,32,0,13,0,13,6,13,0,13,6,13,42,37,11,11,4,6,0,13,0,13,0,13,27,38,0,13,0,13,0,13
1400000US13007960200,13007960200,"Census Tract 9602, Baker County, Georgia",1083,179,1061,174,733,196,320,122,8,18,0,13,0,13,0,13,0,13,0,13,0,13,22,37,22,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13009970100,13009970100,"Census Tract 9701, Baldwin County, Georgia",5214,523,5091,559,3309,473,1745,435,0,18,0,18,0,18,0,18,37,41,0,18,37,41,123,168,0,18,0,18,0,18,0,18,0,18,123,168,0,18,0,18,0,18
1400000US13009970200,13009970200,"Census Tract 9702, Baldwin County, Georgia",6524,726,6286,676,3695,411,2434,603,9,17,97,113,39,64,0,18,12,18,0,18,12,18,238,193,43,54,10,20,0,18,0,18,0,18,185,199,0,18,0,18,0,18
1400000US13009970300,13009970300,"Census Tract 9703, Baldwin County, Georgia",6361,563,6148,555,3404,426,2373,368,79,48,227,151,0,18,0,18,65,61,0,18,65,61,213,161,88,74,0,18,0,18,0,18,0,18,125,149,0,18,0,18,0,18
1400000US13009970400,13009970400,"Census Tract 9704, Baldwin County, Georgia",4926,598,4813,601,2481,428,2034,331,2,4,200,144,0,13,0,13,96,99,96,99,0,13,113,78,103,75,0,13,0,13,0,13,0,13,0,13,10,20,10,20,0,13
1400000US13009970500,13009970500,"Census Tract 9705, Baldwin County, Georgia",6391,845,6214,854,3899,593,2065,575,0,18,157,141,0,18,0,18,93,117,0,18,93,117,177,97,158,107,0,18,0,18,0,18,0,18,19,30,0,18,0,18,0,18
1400000US13009970600,13009970600,"Census Tract 9706, Baldwin County, Georgia",3651,399,3651,399,1282,275,2271,363,7,12,0,13,0,13,0,13,91,107,0,13,91,107,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13009970701,13009970701,"Census Tract 9707.01, Baldwin County, Georgia",2985,364,2985,364,962,247,1977,324,6,11,7,13,0,13,7,11,26,24,0,13,26,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13009970702,13009970702,"Census Tract 9707.02, Baldwin County, Georgia",2325,425,2296,429,937,229,1325,370,0,13,12,15,0,13,0,13,22,34,22,34,0,13,29,31,23,30,0,13,0,13,0,13,0,13,3,5,3,6,3,6,0,13
1400000US13009970800,13009970800,"Census Tract 9708, Baldwin County, Georgia",7418,733,7339,735,4555,638,2764,467,13,18,0,18,0,18,0,18,7,10,0,18,7,10,79,48,59,38,0,18,0,18,0,18,0,18,20,22,0,18,0,18,0,18
1400000US13011970100,13011970100,"Census Tract 9701, Banks County, Georgia",5269,415,4696,360,4618,358,25,39,0,18,10,31,0,18,11,21,32,48,0,18,32,48,573,252,485,236,7,21,0,18,0,18,0,18,35,42,46,54,46,54,0,18
1400000US13011970200,13011970200,"Census Tract 9702, Banks County, Georgia",5013,370,4914,373,4458,344,226,163,17,25,203,72,0,18,0,18,10,15,0,18,10,15,99,77,57,65,0,18,4,8,0,18,0,18,24,30,14,20,14,20,0,18
1400000US13011970300,13011970300,"Census Tract 9703, Banks County, Georgia",4166,329,4144,324,3921,298,150,155,0,13,21,49,0,13,0,13,52,50,0,13,52,50,22,34,22,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13011970400,13011970400,"Census Tract 9704, Banks County, Georgia",3888,367,3424,361,3207,357,84,94,42,57,0,13,0,13,0,13,91,96,0,13,91,96,464,265,361,198,0,13,0,13,0,13,0,13,56,56,47,68,0,13,47,68
1400000US13013180103,13013180103,"Census Tract 1801.03, Barrow County, Georgia",4674,500,4428,496,3982,531,130,147,0,13,292,210,0,13,0,13,24,27,0,13,24,27,246,197,79,82,0,13,0,13,0,13,0,13,167,165,0,13,0,13,0,13
1400000US13013180104,13013180104,"Census Tract 1801.04, Barrow County, Georgia",1976,249,1791,252,1521,257,176,114,0,13,0,13,0,13,19,25,75,77,0,13,75,77,185,155,148,143,0,13,0,13,0,13,0,13,37,59,0,13,0,13,0,13
1400000US13013180105,13013180105,"Census Tract 1801.05, Barrow County, Georgia",2802,310,2570,243,1984,248,198,197,0,13,388,146,0,13,0,13,0,13,0,13,0,13,232,209,111,104,0,13,111,183,0,13,0,13,0,13,10,16,10,16,0,13
1400000US13013180106,13013180106,"Census Tract 1801.06, Barrow County, Georgia",2831,318,2573,336,2190,313,324,247,0,13,34,44,0,13,0,13,25,22,0,13,25,22,258,159,137,104,0,13,0,13,0,13,0,13,18,27,103,102,15,34,88,95
1400000US13013180107,13013180107,"Census Tract 1801.07, Barrow County, Georgia",3853,377,3330,455,2753,428,189,126,0,13,303,113,0,13,0,13,85,98,0,13,85,98,523,315,166,169,146,112,0,13,0,13,0,13,198,164,13,25,13,25,0,13
1400000US13013180108,13013180108,"Census Tract 1801.08, Barrow County, Georgia",3202,336,3025,329,2581,333,153,104,16,27,221,187,0,13,6,13,48,47,0,13,48,47,177,138,122,114,0,13,39,68,0,13,0,13,6,11,10,18,10,18,0,13
1400000US13013180203,13013180203,"Census Tract 1802.03, Barrow County, Georgia",3421,449,2728,424,1597,350,845,240,0,13,252,216,0,13,0,13,34,40,0,13,34,40,693,377,437,289,0,13,0,13,0,13,0,13,256,234,0,13,0,13,0,13
1400000US13013180204,13013180204,"Census Tract 1802.04, Barrow County, Georgia",2732,342,2405,368,1365,284,850,226,0,13,104,110,0,13,13,22,73,80,0,13,73,80,327,194,283,195,0,13,0,13,0,13,0,13,44,54,0,13,0,13,0,13
1400000US13013180205,13013180205,"Census Tract 1802.05, Barrow County, Georgia",4389,382,4120,406,2889,537,800,198,11,21,137,99,0,13,0,13,283,173,0,13,283,173,269,187,227,182,0,13,0,13,0,13,0,13,16,17,26,41,26,41,0,13
1400000US13013180206,13013180206,"Census Tract 1802.06, Barrow County, Georgia",2716,319,2576,318,2411,358,32,41,0,13,0,13,0,13,0,13,133,175,9,16,124,175,140,147,19,31,0,13,0,13,0,13,0,13,121,143,0,13,0,13,0,13
1400000US13013180301,13013180301,"Census Tract 1803.01, Barrow County, Georgia",2167,175,2049,170,1942,180,47,49,0,13,53,70,0,13,0,13,7,13,0,13,7,13,118,101,103,90,0,13,0,13,0,13,0,13,15,21,0,13,0,13,0,13
1400000US13013180302,13013180302,"Census Tract 1803.02, Barrow County, Georgia",5507,427,5183,404,4947,482,129,227,16,29,0,18,0,18,0,18,91,99,0,18,91,99,324,244,324,244,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13013180303,13013180303,"Census Tract 1803.03, Barrow County, Georgia",4323,438,3895,417,3311,451,321,279,0,13,151,152,0,13,6,10,106,102,0,13,106,102,428,332,428,332,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13013180401,13013180401,"Census Tract 1804.01, Barrow County, Georgia",5468,637,5267,685,4579,594,422,218,0,18,241,264,0,18,0,18,25,32,0,18,25,32,201,193,50,62,0,18,0,18,0,18,0,18,151,190,0,18,0,18,0,18
1400000US13013180402,13013180402,"Census Tract 1804.02, Barrow County, Georgia",6093,699,5344,712,3750,443,1541,554,0,18,19,29,0,18,0,18,34,34,0,18,34,34,749,160,749,160,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13013180501,13013180501,"Census Tract 1805.01, Barrow County, Georgia",5718,537,4986,440,3758,411,1069,342,0,18,84,75,0,18,0,18,75,57,0,18,75,57,732,381,585,336,0,18,0,18,0,18,0,18,127,174,20,36,20,36,0,18
1400000US13013180502,13013180502,"Census Tract 1805.02, Barrow County, Georgia",4548,454,4237,456,3797,427,252,138,0,13,61,80,0,13,0,13,127,79,0,13,127,79,311,231,212,198,0,13,0,13,0,13,0,13,72,110,27,33,27,33,0,13
1400000US13013180503,13013180503,"Census Tract 1805.03, Barrow County, Georgia",5592,856,4688,425,3756,366,642,156,0,18,181,186,0,18,0,18,109,141,50,68,59,75,904,769,681,752,72,108,0,18,0,18,0,18,151,217,0,18,0,18,0,18
1400000US13015960101,13015960101,"Census Tract 9601.01, Bartow County, Georgia",1474,221,1453,220,1453,220,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,37,21,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13015960102,13015960102,"Census Tract 9601.02, Bartow County, Georgia",9218,811,8781,790,8207,784,507,324,0,18,18,34,0,18,0,18,49,61,0,18,49,61,437,313,407,313,0,18,0,18,0,18,0,18,30,33,0,18,0,18,0,18
1400000US13015960200,13015960200,"Census Tract 9602, Bartow County, Georgia",11751,900,11077,844,9648,957,1349,592,0,20,47,73,0,20,0,20,33,45,0,20,33,45,674,400,265,238,106,159,57,85,0,20,0,20,63,98,183,181,43,62,140,173
1400000US13015960300,13015960300,"Census Tract 9603, Bartow County, Georgia",6640,569,6133,607,5505,564,434,141,0,18,161,152,6,10,0,18,27,26,2,4,25,26,507,379,292,168,0,18,2,5,0,18,0,18,213,304,0,18,0,18,0,18
1400000US13015960401,13015960401,"Census Tract 9604.01, Bartow County, Georgia",9387,1302,8334,1130,6416,995,1596,402,0,18,181,199,0,18,0,18,141,139,16,26,125,136,1053,577,650,467,61,67,0,18,0,18,0,18,342,405,0,18,0,18,0,18
1400000US13015960402,13015960402,"Census Tract 9604.02, Bartow County, Georgia",8852,816,8465,809,7151,822,1020,304,7,14,0,18,0,18,0,18,287,246,0,18,287,246,387,214,213,111,0,18,0,18,0,18,0,18,157,218,17,29,17,29,0,18
1400000US13015960500,13015960500,"Census Tract 9605, Bartow County, Georgia",8162,898,7306,876,5670,841,1338,301,195,170,0,18,0,18,0,18,103,149,0,18,103,149,856,474,649,429,12,18,13,22,0,18,0,18,182,272,0,18,0,18,0,18
1400000US13015960600,13015960600,"Census Tract 9606, Bartow County, Georgia",9323,747,8130,723,6190,625,1783,441,0,18,19,32,0,18,0,18,138,133,0,18,138,133,1193,493,900,631,26,48,0,18,0,18,0,18,267,382,0,18,0,18,0,18
1400000US13015960700,13015960700,"Census Tract 9607, Bartow County, Georgia",7272,651,6369,731,4703,569,1510,524,0,18,156,157,0,18,0,18,0,18,0,18,0,18,903,400,703,386,0,18,0,18,0,18,0,18,200,224,0,18,0,18,0,18
1400000US13015960801,13015960801,"Census Tract 9608.01, Bartow County, Georgia",3485,373,3203,376,2945,366,180,96,8,16,70,101,0,13,0,13,0,13,0,13,0,13,282,233,119,120,0,13,0,13,0,13,0,13,163,217,0,13,0,13,0,13
1400000US13015960802,13015960802,"Census Tract 9608.02, Bartow County, Georgia",2823,327,2333,355,2300,358,21,30,0,13,12,21,0,13,0,13,0,13,0,13,0,13,490,319,146,182,0,13,0,13,0,13,0,13,344,264,0,13,0,13,0,13
1400000US13015960803,13015960803,"Census Tract 9608.03, Bartow County, Georgia",5722,444,5472,462,5051,462,135,59,37,61,96,86,0,18,41,65,112,98,0,18,112,98,250,152,41,30,0,18,39,66,0,18,0,18,169,143,1,2,0,18,1,2
1400000US13015960901,13015960901,"Census Tract 9609.01, Bartow County, Georgia",3236,356,3019,330,2957,338,46,48,0,13,0,13,0,13,16,27,0,13,0,13,0,13,217,157,137,143,0,13,0,13,0,13,0,13,72,64,8,13,8,13,0,13
1400000US13015960902,13015960902,"Census Tract 9609.02, Bartow County, Georgia",6314,664,5846,622,4990,620,667,185,139,135,18,29,0,18,0,18,32,50,0,18,32,50,468,328,134,136,0,18,32,51,0,18,0,18,302,261,0,18,0,18,0,18
1400000US13015961000,13015961000,"Census Tract 9610, Bartow County, Georgia",7677,614,7369,665,6770,664,347,165,0,18,0,18,0,18,0,18,252,155,0,18,252,155,308,273,154,147,0,18,0,18,0,18,0,18,154,230,0,18,0,18,0,18
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2674,315,2674,315,2296,316,362,169,0,13,0,13,0,13,16,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1730,217,1676,201,1382,166,280,128,0,13,0,13,5,8,0,13,9,11,0,13,9,11,54,57,18,33,0,13,0,13,0,13,0,13,21,32,15,19,8,14,7,12
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",3294,434,3038,432,1864,335,1125,318,0,13,0,13,0,13,0,13,49,61,0,13,49,61,256,214,256,214,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",3976,474,3294,457,1336,330,1889,295,0,13,0,13,0,13,56,87,13,22,0,13,13,22,682,209,497,240,12,20,0,13,0,13,0,13,67,106,106,146,106,146,0,13
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",5803,517,5714,516,2993,360,2581,417,0,18,0,18,0,18,29,43,111,98,0,18,111,98,89,64,27,35,0,18,0,18,0,18,0,18,48,62,14,24,14,24,0,18
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1844,220,1817,218,1310,214,488,136,13,16,0,13,0,13,0,13,6,8,0,13,6,8,27,38,0,13,0,13,0,13,0,13,0,13,0,13,27,38,27,38,0,13
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",3856,428,3387,402,3021,463,336,241,0,13,0,13,0,13,0,13,30,40,0,13,30,40,469,156,258,166,94,138,8,13,0,13,0,13,71,57,38,41,38,41,0,13
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",3223,296,3022,296,2885,328,118,78,0,13,6,10,0,13,0,13,13,20,6,12,7,16,201,150,34,38,0,13,0,13,0,13,0,13,47,53,120,99,120,99,0,13
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2863,360,2807,366,2205,354,591,179,0,13,0,13,0,13,0,13,11,18,11,18,0,13,56,72,0,13,0,13,56,72,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",3486,356,3360,358,2931,355,294,102,5,9,7,15,0,13,0,13,123,95,0,13,123,95,126,94,53,56,0,13,0,13,0,13,0,13,51,74,22,39,0,13,22,39
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3747,342,3696,350,3256,351,253,123,0,13,128,55,0,13,34,54,25,33,0,13,25,33,51,43,49,42,0,13,0,13,0,13,0,13,2,4,0,13,0,13,0,13
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1495,299,1485,298,69,40,1382,297,0,13,18,29,0,13,0,13,16,20,3,6,13,19,10,16,0,13,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",1941,257,1884,252,1329,223,526,229,0,13,9,14,0,13,0,13,20,38,0,13,20,38,57,50,36,41,21,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",767,157,767,157,138,84,629,165,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2250,397,2228,395,78,54,2066,363,16,26,0,13,0,13,0,13,68,101,0,13,68,101,22,37,22,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",3806,283,3770,280,1392,155,2228,232,0,13,110,56,0,13,0,13,40,29,0,13,40,29,36,32,30,31,4,8,0,13,0,13,0,13,0,13,2,6,0,13,2,6
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1464,210,1405,205,1140,214,213,108,0,13,43,55,0,13,0,13,9,16,0,13,9,16,59,60,52,57,0,13,0,13,0,13,0,13,0,13,7,11,7,11,0,13
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4619,487,4436,466,1522,249,2837,505,0,13,55,80,0,13,0,13,22,45,0,13,22,45,183,188,14,72,0,13,0,13,0,13,0,13,76,109,93,104,93,104,0,13
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",1933,241,1933,241,48,35,1878,239,7,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1198,247,1176,251,43,35,1081,257,0,13,0,13,0,13,0,13,52,68,0,13,52,68,22,25,11,19,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2518,273,2493,280,266,105,2194,268,0,13,0,13,0,13,0,13,33,34,0,13,33,34,25,36,0,13,25,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4569,559,4569,559,291,133,4191,582,0,13,0,13,0,13,0,13,87,95,0,13,87,95,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3573,342,3557,343,2425,317,1041,286,0,13,14,21,0,13,0,13,77,67,0,13,77,67,16,20,13,18,0,13,0,13,0,13,0,13,0,13,3,6,0,13,3,6
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1860,358,1843,354,950,257,865,385,0,13,28,39,0,13,0,13,0,13,0,13,0,13,17,27,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4395,495,4283,496,3110,396,1069,368,0,13,79,85,0,13,0,13,25,39,0,13,25,39,112,119,103,117,0,13,0,13,0,13,9,16,0,13,0,13,0,13,0,13
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",2065,329,2062,330,1318,172,557,329,0,13,101,67,0,13,0,13,86,92,0,13,86,92,3,7,3,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",5007,587,4746,556,2911,384,1273,304,0,18,323,237,0,18,0,18,239,199,0,18,239,199,261,240,261,240,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",2380,365,2342,364,639,187,1561,348,9,15,7,13,8,15,0,13,118,102,94,103,24,35,38,51,38,51,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",2537,385,2520,385,281,71,2233,392,0,13,0,13,0,13,0,13,6,11,0,13,6,11,17,22,0,13,17,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",4296,411,4296,411,233,131,4047,404,0,13,0,13,0,13,0,13,16,25,0,13,16,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3216,475,3151,464,211,101,2856,462,0,13,32,37,0,13,0,13,52,65,0,13,52,65,65,72,28,45,0,13,0,13,0,13,0,13,19,31,18,29,0,13,18,29
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",4870,527,4743,548,553,186,4085,547,0,13,68,90,0,13,0,13,37,81,0,13,37,81,127,163,105,159,22,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",2157,318,2137,320,140,81,1828,301,11,18,17,25,0,13,0,13,141,169,0,13,141,169,20,25,0,13,20,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3582,706,3516,706,455,184,3028,694,19,33,5,10,0,13,0,13,9,20,0,13,9,20,66,123,66,123,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",1830,258,1823,254,504,110,1314,249,0,13,0,13,0,13,0,13,5,7,0,13,5,7,7,12,5,11,0,13,0,13,0,13,0,13,0,13,2,3,2,3,0,13
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",5756,902,5360,882,975,287,4344,901,13,24,11,18,0,18,0,18,17,20,0,18,17,20,396,372,359,370,37,55,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",4340,674,4340,674,650,208,3690,677,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",6046,1012,5807,995,754,247,4933,935,0,18,18,32,0,18,0,18,102,107,0,18,102,107,239,171,213,183,26,43,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",2914,545,2582,476,360,216,2220,435,0,13,0,13,2,5,0,13,0,13,0,13,0,13,332,226,221,194,0,13,0,13,0,13,0,13,111,159,0,13,0,13,0,13
