GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US13057091006,13057091006,"Census Tract 910.06, Cherokee County, Georgia",4894,261
1400000US13057091007,13057091007,"Census Tract 910.07, Cherokee County, Georgia",6600,531
1400000US13057091008,13057091008,"Census Tract 910.08, Cherokee County, Georgia",8192,661
1400000US13057091101,13057091101,"Census Tract 911.01, Cherokee County, Georgia",5996,443
1400000US13057091102,13057091102,"Census Tract 911.02, Cherokee County, Georgia",8987,668
1400000US13057091103,13057091103,"Census Tract 911.03, Cherokee County, Georgia",8657,601
1400000US13059000100,13059000100,"Census Tract 1, Clarke County, Georgia",1796,321
1400000US13059000401,13059000401,"Census Tract 4.01, Clarke County, Georgia",1385,156
1400000US13059000402,13059000402,"Census Tract 4.02, Clarke County, Georgia",7761,503
1400000US13059000600,13059000600,"Census Tract 6, Clarke County, Georgia",2993,313
1400000US13059000900,13059000900,"Census Tract 9, Clarke County, Georgia",3290,469
1400000US13059001200,13059001200,"Census Tract 12, Clarke County, Georgia",3069,438
1400000US13059001700,13059001700,"Census Tract 17, Clarke County, Georgia",2120,156
1400000US13059001800,13059001800,"Census Tract 18, Clarke County, Georgia",2393,238
1400000US13059001900,13059001900,"Census Tract 19, Clarke County, Georgia",4177,453
1400000US13059002000,13059002000,"Census Tract 20, Clarke County, Georgia",2080,204
1400000US13059002100,13059002100,"Census Tract 21, Clarke County, Georgia",4060,418
1400000US13059002200,13059002200,"Census Tract 22, Clarke County, Georgia",2274,295
1400000US13059030100,13059030100,"Census Tract 301, Clarke County, Georgia",4908,609
1400000US13059030200,13059030200,"Census Tract 302, Clarke County, Georgia",4758,515
1400000US13059130300,13059130300,"Census Tract 1303, Clarke County, Georgia",6045,611
1400000US13059130400,13059130400,"Census Tract 1304, Clarke County, Georgia",5631,543
1400000US13059130500,13059130500,"Census Tract 1305, Clarke County, Georgia",2664,246
1400000US13059130600,13059130600,"Census Tract 1306, Clarke County, Georgia",6592,850
1400000US13059130700,13059130700,"Census Tract 1307, Clarke County, Georgia",5309,616
1400000US13059140300,13059140300,"Census Tract 1403, Clarke County, Georgia",5213,653
1400000US13059140400,13059140400,"Census Tract 1404, Clarke County, Georgia",3608,439
1400000US13059140500,13059140500,"Census Tract 1405, Clarke County, Georgia",2130,312
1400000US13059140600,13059140600,"Census Tract 1406, Clarke County, Georgia",4922,351
1400000US13059150300,13059150300,"Census Tract 1503, Clarke County, Georgia",3361,375
1400000US13059150400,13059150400,"Census Tract 1504, Clarke County, Georgia",4938,660
1400000US13059150500,13059150500,"Census Tract 1505, Clarke County, Georgia",4577,479
1400000US13059150600,13059150600,"Census Tract 1506, Clarke County, Georgia",2898,314
1400000US13059150700,13059150700,"Census Tract 1507, Clarke County, Georgia",5654,820
1400000US13059150800,13059150800,"Census Tract 1508, Clarke County, Georgia",6145,509
1400000US13059150900,13059150900,"Census Tract 1509, Clarke County, Georgia",4154,408
1400000US13061960300,13061960300,"Census Tract 9603, Clay County, Georgia",3104,*****
1400000US13063040202,13063040202,"Census Tract 402.02, Clayton County, Georgia",2494,249
1400000US13063040203,13063040203,"Census Tract 402.03, Clayton County, Georgia",3197,576
1400000US13063040204,13063040204,"Census Tract 402.04, Clayton County, Georgia",3580,595
