GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US13013180105,13013180105,"Census Tract 1801.05, Barrow County, Georgia",2480,261
1400000US13013180106,13013180106,"Census Tract 1801.06, Barrow County, Georgia",2531,285
1400000US13013180107,13013180107,"Census Tract 1801.07, Barrow County, Georgia",3767,411
1400000US13013180108,13013180108,"Census Tract 1801.08, Barrow County, Georgia",3566,357
1400000US13013180203,13013180203,"Census Tract 1802.03, Barrow County, Georgia",3167,460
1400000US13013180204,13013180204,"Census Tract 1802.04, Barrow County, Georgia",2603,408
1400000US13013180205,13013180205,"Census Tract 1802.05, Barrow County, Georgia",4588,473
1400000US13013180206,13013180206,"Census Tract 1802.06, Barrow County, Georgia",3141,437
1400000US13013180301,13013180301,"Census Tract 1803.01, Barrow County, Georgia",2290,294
1400000US13013180302,13013180302,"Census Tract 1803.02, Barrow County, Georgia",5585,455
1400000US13013180303,13013180303,"Census Tract 1803.03, Barrow County, Georgia",3729,317
1400000US13013180401,13013180401,"Census Tract 1804.01, Barrow County, Georgia",5190,574
1400000US13013180402,13013180402,"Census Tract 1804.02, Barrow County, Georgia",6273,617
1400000US13013180501,13013180501,"Census Tract 1805.01, Barrow County, Georgia",5313,574
1400000US13013180502,13013180502,"Census Tract 1805.02, Barrow County, Georgia",4579,460
1400000US13013180503,13013180503,"Census Tract 1805.03, Barrow County, Georgia",5008,696
1400000US13015960101,13015960101,"Census Tract 9601.01, Bartow County, Georgia",1657,236
1400000US13015960102,13015960102,"Census Tract 9601.02, Bartow County, Georgia",9628,856
1400000US13015960200,13015960200,"Census Tract 9602, Bartow County, Georgia",12155,935
1400000US13015960300,13015960300,"Census Tract 9603, Bartow County, Georgia",7310,684
1400000US13015960401,13015960401,"Census Tract 9604.01, Bartow County, Georgia",8869,1062
1400000US13015960402,13015960402,"Census Tract 9604.02, Bartow County, Georgia",8772,833
1400000US13015960500,13015960500,"Census Tract 9605, Bartow County, Georgia",7965,809
1400000US13015960600,13015960600,"Census Tract 9606, Bartow County, Georgia",8693,809
1400000US13015960700,13015960700,"Census Tract 9607, Bartow County, Georgia",6116,750
1400000US13015960801,13015960801,"Census Tract 9608.01, Bartow County, Georgia",3487,408
1400000US13015960802,13015960802,"Census Tract 9608.02, Bartow County, Georgia",2718,315
1400000US13015960803,13015960803,"Census Tract 9608.03, Bartow County, Georgia",5676,554
1400000US13015960901,13015960901,"Census Tract 9609.01, Bartow County, Georgia",2939,394
1400000US13015960902,13015960902,"Census Tract 9609.02, Bartow County, Georgia",6428,560
1400000US13015961000,13015961000,"Census Tract 9610, Bartow County, Georgia",7969,656
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2463,355
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1667,240
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",3888,579
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",3426,511
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",6132,584
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1496,267
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",3834,401
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",3357,428
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2816,360
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",3691,409
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3980,467
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1666,303
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",2224,233
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",648,133
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2053,348
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",3734,370
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1433,212
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4075,605
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",1972,254
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1489,278
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2489,402
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4613,590
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3777,428
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1857,301
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4736,407
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",2198,304
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",4637,521
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",2154,345
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",2854,486
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",3739,641
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3569,473
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",4934,573
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",1842,279
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3884,670
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",2321,465
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",6248,913
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",3796,406
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",5806,1016
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",2758,478
1400000US13021013302,13021013302,"Census Tract 133.02, Bibb County, Georgia",4147,399
1400000US13021013407,13021013407,"Census Tract 134.07, Bibb County, Georgia",3931,602
1400000US13021013408,13021013408,"Census Tract 134.08, Bibb County, Georgia",4585,396
1400000US13021013409,13021013409,"Census Tract 134.09, Bibb County, Georgia",4011,392
1400000US13021013410,13021013410,"Census Tract 134.10, Bibb County, Georgia",5491,559
1400000US13021013411,13021013411,"Census Tract 134.11, Bibb County, Georgia",4034,523
1400000US13021013502,13021013502,"Census Tract 135.02, Bibb County, Georgia",1885,242
1400000US13021013503,13021013503,"Census Tract 135.03, Bibb County, Georgia",2963,450
1400000US13021013504,13021013504,"Census Tract 135.04, Bibb County, Georgia",8600,689
1400000US13021013603,13021013603,"Census Tract 136.03, Bibb County, Georgia",4645,508
1400000US13021013604,13021013604,"Census Tract 136.04, Bibb County, Georgia",5027,432
1400000US13021013605,13021013605,"Census Tract 136.05, Bibb County, Georgia",5510,560
1400000US13021013606,13021013606,"Census Tract 136.06, Bibb County, Georgia",5708,496
1400000US13021013700,13021013700,"Census Tract 137, Bibb County, Georgia",3320,407
1400000US13021013800,13021013800,"Census Tract 138, Bibb County, Georgia",2153,381
1400000US13021013900,13021013900,"Census Tract 139, Bibb County, Georgia",2008,280
1400000US13023790100,13023790100,"Census Tract 7901, Bleckley County, Georgia",4848,353
1400000US13023790200,13023790200,"Census Tract 7902, Bleckley County, Georgia",3281,412
1400000US13023790300,13023790300,"Census Tract 7903, Bleckley County, Georgia",4832,403
1400000US13025960100,13025960100,"Census Tract 9601, Brantley County, Georgia",7279,731
1400000US13025960200,13025960200,"Census Tract 9602, Brantley County, Georgia",5910,675
1400000US13025960300,13025960300,"Census Tract 9603, Brantley County, Georgia",5220,505
1400000US13027960200,13027960200,"Census Tract 9602, Brooks County, Georgia",1469,249
1400000US13027960300,13027960300,"Census Tract 9603, Brooks County, Georgia",5570,484
1400000US13027960400,13027960400,"Census Tract 9604, Brooks County, Georgia",3760,348
1400000US13027960500,13027960500,"Census Tract 9605, Brooks County, Georgia",2519,303
1400000US13027960600,13027960600,"Census Tract 9606, Brooks County, Georgia",2567,331
1400000US13029920101,13029920101,"Census Tract 9201.01, Bryan County, Georgia",4658,526
1400000US13029920102,13029920102,"Census Tract 9201.02, Bryan County, Georgia",5324,512
1400000US13029920301,13029920301,"Census Tract 9203.01, Bryan County, Georgia",2154,257
1400000US13029920303,13029920303,"Census Tract 9203.03, Bryan County, Georgia",5508,421
1400000US13029920305,13029920305,"Census Tract 9203.05, Bryan County, Georgia",4024,367
1400000US13029920306,13029920306,"Census Tract 9203.06, Bryan County, Georgia",9742,623
1400000US13029980000,13029980000,"Census Tract 9800, Bryan County, Georgia",0,13
1400000US13031110100,13031110100,"Census Tract 1101, Bulloch County, Georgia",3493,375
1400000US13031110200,13031110200,"Census Tract 1102, Bulloch County, Georgia",6986,561
1400000US13031110300,13031110300,"Census Tract 1103, Bulloch County, Georgia",7858,685
1400000US13031110401,13031110401,"Census Tract 1104.01, Bulloch County, Georgia",3582,355
1400000US13031110403,13031110403,"Census Tract 1104.03, Bulloch County, Georgia",6515,752
1400000US13031110404,13031110404,"Census Tract 1104.04, Bulloch County, Georgia",7182,835
1400000US13031110500,13031110500,"Census Tract 1105, Bulloch County, Georgia",4732,392
1400000US13031110601,13031110601,"Census Tract 1106.01, Bulloch County, Georgia",6623,780
1400000US13031110602,13031110602,"Census Tract 1106.02, Bulloch County, Georgia",3959,334
1400000US13031110700,13031110700,"Census Tract 1107, Bulloch County, Georgia",10399,758
1400000US13031110800,13031110800,"Census Tract 1108, Bulloch County, Georgia",2697,381
1400000US13031110900,13031110900,"Census Tract 1109, Bulloch County, Georgia",7164,795
1400000US13033950100,13033950100,"Census Tract 9501, Burke County, Georgia",5762,624
1400000US13033950200,13033950200,"Census Tract 9502, Burke County, Georgia",2801,451
1400000US13033950400,13033950400,"Census Tract 9504, Burke County, Georgia",4869,406
1400000US13033950500,13033950500,"Census Tract 9505, Burke County, Georgia",5062,546
1400000US13033950700,13033950700,"Census Tract 9507, Burke County, Georgia",3022,410
1400000US13033950900,13033950900,"Census Tract 9509, Burke County, Georgia",1707,216
1400000US13035150100,13035150100,"Census Tract 1501, Butts County, Georgia",8188,480
1400000US13035150200,13035150200,"Census Tract 1502, Butts County, Georgia",7611,450
1400000US13035150300,13035150300,"Census Tract 1503, Butts County, Georgia",7764,420
1400000US13037950100,13037950100,"Census Tract 9501, Calhoun County, Georgia",3994,889
1400000US13037950200,13037950200,"Census Tract 9502, Calhoun County, Georgia",2598,889
1400000US13039010100,13039010100,"Census Tract 101, Camden County, Georgia",2471,350
1400000US13039010200,13039010200,"Census Tract 102, Camden County, Georgia",5084,423
1400000US13039010301,13039010301,"Census Tract 103.01, Camden County, Georgia",8390,617
1400000US13039010302,13039010302,"Census Tract 103.02, Camden County, Georgia",4453,479
1400000US13039010401,13039010401,"Census Tract 104.01, Camden County, Georgia",10791,704
1400000US13039010402,13039010402,"Census Tract 104.02, Camden County, Georgia",5021,486
1400000US13039010403,13039010403,"Census Tract 104.03, Camden County, Georgia",3969,350
1400000US13039010500,13039010500,"Census Tract 105, Camden County, Georgia",2643,354
1400000US13039010601,13039010601,"Census Tract 106.01, Camden County, Georgia",7148,757
1400000US13039010602,13039010602,"Census Tract 106.02, Camden County, Georgia",829,195
1400000US13039990000,13039990000,"Census Tract 9900, Camden County, Georgia",0,13
1400000US13043950100,13043950100,"Census Tract 9501, Candler County, Georgia",5577,416
1400000US13043950200,13043950200,"Census Tract 9502, Candler County, Georgia",3188,374
1400000US13043950300,13043950300,"Census Tract 9503, Candler County, Georgia",2280,304
1400000US13045910101,13045910101,"Census Tract 9101.01, Carroll County, Georgia",6179,328
1400000US13045910103,13045910103,"Census Tract 9101.03, Carroll County, Georgia",5156,409
1400000US13045910104,13045910104,"Census Tract 9101.04, Carroll County, Georgia",8984,781
1400000US13045910200,13045910200,"Census Tract 9102, Carroll County, Georgia",11496,815
1400000US13045910300,13045910300,"Census Tract 9103, Carroll County, Georgia",6559,646
1400000US13045910400,13045910400,"Census Tract 9104, Carroll County, Georgia",3304,246
1400000US13045910501,13045910501,"Census Tract 9105.01, Carroll County, Georgia",8572,726
1400000US13045910502,13045910502,"Census Tract 9105.02, Carroll County, Georgia",2424,311
1400000US13045910600,13045910600,"Census Tract 9106, Carroll County, Georgia",6177,611
1400000US13045910701,13045910701,"Census Tract 9107.01, Carroll County, Georgia",9194,700
1400000US13045910702,13045910702,"Census Tract 9107.02, Carroll County, Georgia",7250,717
1400000US13045910703,13045910703,"Census Tract 9107.03, Carroll County, Georgia",8081,836
1400000US13045910800,13045910800,"Census Tract 9108, Carroll County, Georgia",4130,383
1400000US13045910900,13045910900,"Census Tract 9109, Carroll County, Georgia",3825,424
1400000US13045911000,13045911000,"Census Tract 9110, Carroll County, Georgia",6178,544
1400000US13045911100,13045911100,"Census Tract 9111, Carroll County, Georgia",7756,637
1400000US13045911200,13045911200,"Census Tract 9112, Carroll County, Georgia",5895,691
1400000US13047030100,13047030100,"Census Tract 301, Catoosa County, Georgia",6682,589
1400000US13047030201,13047030201,"Census Tract 302.01, Catoosa County, Georgia",4484,448
1400000US13047030202,13047030202,"Census Tract 302.02, Catoosa County, Georgia",6211,572
1400000US13047030301,13047030301,"Census Tract 303.01, Catoosa County, Georgia",7274,514
1400000US13047030303,13047030303,"Census Tract 303.03, Catoosa County, Georgia",3694,311
1400000US13047030304,13047030304,"Census Tract 303.04, Catoosa County, Georgia",3698,335
1400000US13047030401,13047030401,"Census Tract 304.01, Catoosa County, Georgia",7305,526
1400000US13047030402,13047030402,"Census Tract 304.02, Catoosa County, Georgia",5735,395
1400000US13047030500,13047030500,"Census Tract 305, Catoosa County, Georgia",5798,603
1400000US13047030600,13047030600,"Census Tract 306, Catoosa County, Georgia",5391,442
1400000US13047030700,13047030700,"Census Tract 307, Catoosa County, Georgia",8334,565
1400000US13049010100,13049010100,"Census Tract 101, Charlton County, Georgia",10078,400
1400000US13049010200,13049010200,"Census Tract 102, Charlton County, Georgia",3002,400
1400000US13051000100,13051000100,"Census Tract 1, Chatham County, Georgia",1856,264
1400000US13051000300,13051000300,"Census Tract 3, Chatham County, Georgia",1805,250
1400000US13051000601,13051000601,"Census Tract 6.01, Chatham County, Georgia",3800,683
1400000US13051000900,13051000900,"Census Tract 9, Chatham County, Georgia",1153,167
1400000US13051001100,13051001100,"Census Tract 11, Chatham County, Georgia",2101,237
1400000US13051001200,13051001200,"Census Tract 12, Chatham County, Georgia",1811,312
1400000US13051001500,13051001500,"Census Tract 15, Chatham County, Georgia",1167,290
1400000US13051002000,13051002000,"Census Tract 20, Chatham County, Georgia",1622,302
1400000US13051002100,13051002100,"Census Tract 21, Chatham County, Georgia",2454,370
1400000US13051002200,13051002200,"Census Tract 22, Chatham County, Georgia",4381,471
1400000US13051002300,13051002300,"Census Tract 23, Chatham County, Georgia",2222,380
1400000US13051002600,13051002600,"Census Tract 26, Chatham County, Georgia",1306,244
1400000US13051002700,13051002700,"Census Tract 27, Chatham County, Georgia",3129,513
1400000US13051002800,13051002800,"Census Tract 28, Chatham County, Georgia",2856,328
1400000US13051002900,13051002900,"Census Tract 29, Chatham County, Georgia",3026,352
1400000US13051003000,13051003000,"Census Tract 30, Chatham County, Georgia",2068,204
1400000US13051003301,13051003301,"Census Tract 33.01, Chatham County, Georgia",2091,309
1400000US13051003302,13051003302,"Census Tract 33.02, Chatham County, Georgia",1854,200
1400000US13051003400,13051003400,"Census Tract 34, Chatham County, Georgia",4531,394
1400000US13051003501,13051003501,"Census Tract 35.01, Chatham County, Georgia",2700,407
1400000US13051003502,13051003502,"Census Tract 35.02, Chatham County, Georgia",3851,423
1400000US13051003601,13051003601,"Census Tract 36.01, Chatham County, Georgia",2706,358
1400000US13051003602,13051003602,"Census Tract 36.02, Chatham County, Georgia",4850,630
1400000US13051003700,13051003700,"Census Tract 37, Chatham County, Georgia",1588,223
1400000US13051003800,13051003800,"Census Tract 38, Chatham County, Georgia",2515,260
1400000US13051003900,13051003900,"Census Tract 39, Chatham County, Georgia",3756,490
1400000US13051004001,13051004001,"Census Tract 40.01, Chatham County, Georgia",4324,474
1400000US13051004002,13051004002,"Census Tract 40.02, Chatham County, Georgia",3815,356
1400000US13051004100,13051004100,"Census Tract 41, Chatham County, Georgia",1829,207
1400000US13051004207,13051004207,"Census Tract 42.07, Chatham County, Georgia",3984,432
1400000US13051004208,13051004208,"Census Tract 42.08, Chatham County, Georgia",5072,498
1400000US13051004209,13051004209,"Census Tract 42.09, Chatham County, Georgia",3574,475
1400000US13051004210,13051004210,"Census Tract 42.10, Chatham County, Georgia",4730,590
1400000US13051004211,13051004211,"Census Tract 42.11, Chatham County, Georgia",5144,617
1400000US13051004212,13051004212,"Census Tract 42.12, Chatham County, Georgia",5932,548
1400000US13051004300,13051004300,"Census Tract 43, Chatham County, Georgia",2395,347
1400000US13051004400,13051004400,"Census Tract 44, Chatham County, Georgia",2488,292
1400000US13051004500,13051004500,"Census Tract 45, Chatham County, Georgia",4330,525
1400000US13051010101,13051010101,"Census Tract 101.01, Chatham County, Georgia",851,213
1400000US13051010102,13051010102,"Census Tract 101.02, Chatham County, Georgia",4643,377
1400000US13051010200,13051010200,"Census Tract 102, Chatham County, Georgia",4525,446
1400000US13051010501,13051010501,"Census Tract 105.01, Chatham County, Georgia",5502,655
1400000US13051010502,13051010502,"Census Tract 105.02, Chatham County, Georgia",3756,398
1400000US13051010601,13051010601,"Census Tract 106.01, Chatham County, Georgia",4612,451
1400000US13051010603,13051010603,"Census Tract 106.03, Chatham County, Georgia",1649,271
1400000US13051010605,13051010605,"Census Tract 106.05, Chatham County, Georgia",10,14
1400000US13051010700,13051010700,"Census Tract 107, Chatham County, Georgia",18168,1514
1400000US13051010801,13051010801,"Census Tract 108.01, Chatham County, Georgia",2714,70
1400000US13051010802,13051010802,"Census Tract 108.02, Chatham County, Georgia",8535,914
1400000US13051010803,13051010803,"Census Tract 108.03, Chatham County, Georgia",10135,791
1400000US13051010806,13051010806,"Census Tract 108.06, Chatham County, Georgia",6190,488
1400000US13051010807,13051010807,"Census Tract 108.07, Chatham County, Georgia",4473,589
1400000US13051010808,13051010808,"Census Tract 108.08, Chatham County, Georgia",9872,898
1400000US13051010809,13051010809,"Census Tract 108.09, Chatham County, Georgia",10657,1071
1400000US13051010901,13051010901,"Census Tract 109.01, Chatham County, Georgia",4431,454
1400000US13051011003,13051011003,"Census Tract 110.03, Chatham County, Georgia",5954,588
1400000US13051011004,13051011004,"Census Tract 110.04, Chatham County, Georgia",3350,296
1400000US13051011005,13051011005,"Census Tract 110.05, Chatham County, Georgia",4376,348
1400000US13051011006,13051011006,"Census Tract 110.06, Chatham County, Georgia",3658,277
1400000US13051011103,13051011103,"Census Tract 111.03, Chatham County, Georgia",3329,126
1400000US13051011104,13051011104,"Census Tract 111.04, Chatham County, Georgia",4906,349
1400000US13051011106,13051011106,"Census Tract 111.06, Chatham County, Georgia",5751,423
1400000US13051011107,13051011107,"Census Tract 111.07, Chatham County, Georgia",3063,285
1400000US13051011108,13051011108,"Census Tract 111.08, Chatham County, Georgia",3110,243
1400000US13051011109,13051011109,"Census Tract 111.09, Chatham County, Georgia",6784,485
1400000US13051011200,13051011200,"Census Tract 112, Chatham County, Georgia",1843,252
1400000US13051011300,13051011300,"Census Tract 113, Chatham County, Georgia",2248,336
1400000US13051011400,13051011400,"Census Tract 114, Chatham County, Georgia",1999,284
1400000US13051011500,13051011500,"Census Tract 115, Chatham County, Georgia",2768,215
1400000US13051011600,13051011600,"Census Tract 116, Chatham County, Georgia",2424,349
1400000US13051980000,13051980000,"Census Tract 9800, Chatham County, Georgia",0,13
1400000US13051990000,13051990000,"Census Tract 9900, Chatham County, Georgia",0,13
1400000US13053020100,13053020100,"Census Tract 201, Chattahoochee County, Georgia",3025,455
1400000US13053020201,13053020201,"Census Tract 202.01, Chattahoochee County, Georgia",3330,447
1400000US13053020203,13053020203,"Census Tract 202.03, Chattahoochee County, Georgia",2033,352
1400000US13053020205,13053020205,"Census Tract 202.05, Chattahoochee County, Georgia",3288,354
1400000US13053020206,13053020206,"Census Tract 202.06, Chattahoochee County, Georgia",517,256
1400000US13055010100,13055010100,"Census Tract 101, Chattooga County, Georgia",2077,186
1400000US13055010200,13055010200,"Census Tract 102, Chattooga County, Georgia",6680,484
1400000US13055010300,13055010300,"Census Tract 103, Chattooga County, Georgia",2796,320
1400000US13055010400,13055010400,"Census Tract 104, Chattooga County, Georgia",5198,515
1400000US13055010500,13055010500,"Census Tract 105, Chattooga County, Georgia",6438,493
1400000US13055010600,13055010600,"Census Tract 106, Chattooga County, Georgia",2481,335
1400000US13057090100,13057090100,"Census Tract 901, Cherokee County, Georgia",8113,558
1400000US13057090200,13057090200,"Census Tract 902, Cherokee County, Georgia",7438,610
1400000US13057090300,13057090300,"Census Tract 903, Cherokee County, Georgia",11795,687
1400000US13057090400,13057090400,"Census Tract 904, Cherokee County, Georgia",9333,1037
1400000US13057090501,13057090501,"Census Tract 905.01, Cherokee County, Georgia",5911,492
1400000US13057090502,13057090502,"Census Tract 905.02, Cherokee County, Georgia",13589,1344
1400000US13057090601,13057090601,"Census Tract 906.01, Cherokee County, Georgia",6794,720
1400000US13057090602,13057090602,"Census Tract 906.02, Cherokee County, Georgia",8379,680
1400000US13057090701,13057090701,"Census Tract 907.01, Cherokee County, Georgia",19134,1372
1400000US13057090702,13057090702,"Census Tract 907.02, Cherokee County, Georgia",7764,590
1400000US13057090802,13057090802,"Census Tract 908.02, Cherokee County, Georgia",6988,484
1400000US13057090803,13057090803,"Census Tract 908.03, Cherokee County, Georgia",10069,662
1400000US13057090804,13057090804,"Census Tract 908.04, Cherokee County, Georgia",8940,633
1400000US13057090901,13057090901,"Census Tract 909.01, Cherokee County, Georgia",7582,524
1400000US13057090902,13057090902,"Census Tract 909.02, Cherokee County, Georgia",14486,757
1400000US13057090904,13057090904,"Census Tract 909.04, Cherokee County, Georgia",8310,754
1400000US13057090905,13057090905,"Census Tract 909.05, Cherokee County, Georgia",3255,396
1400000US13057091001,13057091001,"Census Tract 910.01, Cherokee County, Georgia",4250,524
1400000US13057091003,13057091003,"Census Tract 910.03, Cherokee County, Georgia",7004,753
1400000US13057091005,13057091005,"Census Tract 910.05, Cherokee County, Georgia",7898,633
1400000US13057091006,13057091006,"Census Tract 910.06, Cherokee County, Georgia",4849,278
1400000US13057091007,13057091007,"Census Tract 910.07, Cherokee County, Georgia",6249,705
1400000US13057091008,13057091008,"Census Tract 910.08, Cherokee County, Georgia",8370,570
1400000US13057091101,13057091101,"Census Tract 911.01, Cherokee County, Georgia",5378,418
1400000US13057091102,13057091102,"Census Tract 911.02, Cherokee County, Georgia",8651,676
1400000US13057091103,13057091103,"Census Tract 911.03, Cherokee County, Georgia",7748,569
1400000US13059000100,13059000100,"Census Tract 1, Clarke County, Georgia",1814,356
1400000US13059000401,13059000401,"Census Tract 4.01, Clarke County, Georgia",1320,221
1400000US13059000402,13059000402,"Census Tract 4.02, Clarke County, Georgia",8151,916
1400000US13059000600,13059000600,"Census Tract 6, Clarke County, Georgia",2702,337
1400000US13059000900,13059000900,"Census Tract 9, Clarke County, Georgia",3523,428
1400000US13059001200,13059001200,"Census Tract 12, Clarke County, Georgia",2577,292
1400000US13059001700,13059001700,"Census Tract 17, Clarke County, Georgia",1968,248
1400000US13059001800,13059001800,"Census Tract 18, Clarke County, Georgia",2343,385
1400000US13059001900,13059001900,"Census Tract 19, Clarke County, Georgia",3746,494
1400000US13059002000,13059002000,"Census Tract 20, Clarke County, Georgia",2066,226
1400000US13059002100,13059002100,"Census Tract 21, Clarke County, Georgia",4395,534
1400000US13059002200,13059002200,"Census Tract 22, Clarke County, Georgia",2487,369
1400000US13059030100,13059030100,"Census Tract 301, Clarke County, Georgia",4745,824
1400000US13059030200,13059030200,"Census Tract 302, Clarke County, Georgia",4080,503
1400000US13059130300,13059130300,"Census Tract 1303, Clarke County, Georgia",6143,717
1400000US13059130400,13059130400,"Census Tract 1304, Clarke County, Georgia",5697,619
1400000US13059130500,13059130500,"Census Tract 1305, Clarke County, Georgia",2730,345
1400000US13059130600,13059130600,"Census Tract 1306, Clarke County, Georgia",6296,792
1400000US13059130700,13059130700,"Census Tract 1307, Clarke County, Georgia",4849,607
1400000US13059140300,13059140300,"Census Tract 1403, Clarke County, Georgia",4809,577
1400000US13059140400,13059140400,"Census Tract 1404, Clarke County, Georgia",3672,491
1400000US13059140500,13059140500,"Census Tract 1405, Clarke County, Georgia",2227,333
1400000US13059140600,13059140600,"Census Tract 1406, Clarke County, Georgia",4977,532
1400000US13059150300,13059150300,"Census Tract 1503, Clarke County, Georgia",3246,399
1400000US13059150400,13059150400,"Census Tract 1504, Clarke County, Georgia",5196,706
1400000US13059150500,13059150500,"Census Tract 1505, Clarke County, Georgia",4282,570
1400000US13059150600,13059150600,"Census Tract 1506, Clarke County, Georgia",2951,429
1400000US13059150700,13059150700,"Census Tract 1507, Clarke County, Georgia",5885,759
1400000US13059150800,13059150800,"Census Tract 1508, Clarke County, Georgia",6057,631
1400000US13059150900,13059150900,"Census Tract 1509, Clarke County, Georgia",3930,447
1400000US13061960300,13061960300,"Census Tract 9603, Clay County, Georgia",3133,*****
1400000US13063040202,13063040202,"Census Tract 402.02, Clayton County, Georgia",2609,409
1400000US13063040203,13063040203,"Census Tract 402.03, Clayton County, Georgia",3639,670
1400000US13063040204,13063040204,"Census Tract 402.04, Clayton County, Georgia",3677,597
