GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US13015960901,13015960901,"Census Tract 9609.01, Bartow County, Georgia",2939,394,2779,417,107,96,7,16,0,13,0,13,19,33,27,33,11,17,16,28
1400000US13015960902,13015960902,"Census Tract 9609.02, Bartow County, Georgia",6428,560,5235,457,736,318,134,120,0,19,0,19,229,212,94,113,0,19,94,113
1400000US13015961000,13015961000,"Census Tract 9610, Bartow County, Georgia",7969,656,7063,672,582,334,0,19,9,15,0,19,38,45,277,171,0,19,277,171
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2463,355,2078,334,367,195,0,13,0,13,0,13,18,27,0,13,0,13,0,13
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1667,240,1184,238,417,177,0,13,0,13,0,13,27,52,39,49,0,13,39,49
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",3888,579,2687,400,1181,456,0,13,0,13,0,13,0,13,20,33,0,13,20,33
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",3426,511,1654,418,1375,301,0,13,7,15,0,13,148,166,242,270,234,274,8,16
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",6132,584,3005,350,2807,538,0,19,0,19,0,19,157,196,163,124,26,48,137,117
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1496,267,1108,258,340,132,6,11,0,13,0,13,0,13,42,61,42,61,0,13
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",3834,401,3195,452,444,240,0,13,0,13,0,13,140,95,55,58,21,35,34,46
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",3357,428,2976,437,135,84,0,13,6,14,0,13,75,67,165,102,140,100,25,33
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2816,360,2277,444,532,234,0,13,0,13,0,13,0,13,7,11,7,11,0,13
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",3691,409,3068,398,384,184,4,8,6,13,0,13,76,112,153,126,0,13,153,126
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3980,467,3496,479,258,139,0,13,102,48,0,13,108,96,16,21,0,13,16,21
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1666,303,186,143,1450,295,0,13,13,21,0,13,0,13,17,22,0,13,17,22
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",2224,233,1630,204,571,191,0,13,13,16,0,13,0,13,10,18,0,13,10,18
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",648,133,102,70,546,109,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2053,348,52,41,1903,349,10,18,0,13,0,13,79,126,9,44,0,13,9,44
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",3734,370,1553,296,2000,333,0,13,91,60,0,13,0,13,90,81,0,13,90,81
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1433,212,1133,199,263,134,0,13,23,28,0,13,0,13,14,19,8,14,6,16
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4075,605,1572,440,2282,494,0,13,35,52,0,13,101,153,85,96,85,96,0,13
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",1972,254,102,66,1870,258,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1489,278,81,62,1391,272,0,13,0,13,0,13,10,17,7,11,0,13,7,11
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2489,402,230,88,2240,394,0,13,0,13,0,13,0,13,19,28,0,13,19,28
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4613,590,348,178,4220,579,0,13,0,13,0,13,0,13,45,52,0,13,45,52
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3777,428,2468,350,1037,343,0,13,0,13,0,13,136,191,136,108,0,13,136,108
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1857,301,986,193,871,253,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4736,407,3838,394,797,323,0,13,48,46,0,13,0,13,53,61,0,13,53,61
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",2198,304,1479,183,510,241,0,13,49,48,0,13,0,13,160,172,0,13,160,172
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",4637,521,3188,474,1055,277,0,13,137,81,0,13,0,13,257,193,0,13,257,193
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",2154,345,722,153,1351,326,0,13,22,34,5,11,0,13,54,60,0,13,54,60
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",2854,486,430,196,2401,450,0,13,0,13,0,13,0,13,23,25,0,13,23,25
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",3739,641,367,183,3357,626,0,13,0,13,0,13,0,13,15,23,0,13,15,23
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3569,473,290,142,3184,427,0,13,0,13,0,13,0,13,95,103,0,13,95,103
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",4934,573,678,304,4235,520,21,32,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",1842,279,142,72,1627,248,6,11,11,18,0,13,0,13,56,97,0,13,56,97
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3884,670,565,223,3261,660,58,57,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",2321,465,494,151,1601,397,0,13,0,13,0,13,125,149,101,124,0,13,101,124
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",6248,913,973,278,5034,936,37,59,115,133,0,19,19,28,70,72,0,19,70,72
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",3796,406,528,179,3176,441,0,13,0,13,0,13,0,13,92,131,0,13,92,131
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",5806,1016,696,278,4567,925,0,19,228,301,0,19,22,37,293,325,0,19,293,325
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",2758,478,522,309,2141,441,0,13,0,13,3,6,92,193,0,13,0,13,0,13
1400000US13021013302,13021013302,"Census Tract 133.02, Bibb County, Georgia",4147,399,1097,277,2932,336,0,13,38,45,0,13,0,13,80,85,0,13,80,85
1400000US13021013407,13021013407,"Census Tract 134.07, Bibb County, Georgia",3931,602,2702,513,918,259,26,54,184,246,8,22,0,13,93,77,0,13,93,77
1400000US13021013408,13021013408,"Census Tract 134.08, Bibb County, Georgia",4585,396,3517,398,708,328,0,13,310,158,0,13,50,85,0,13,0,13,0,13
1400000US13021013409,13021013409,"Census Tract 134.09, Bibb County, Georgia",4011,392,2508,376,1092,323,18,30,234,233,0,13,0,13,159,149,0,13,159,149
1400000US13021013410,13021013410,"Census Tract 134.10, Bibb County, Georgia",5491,559,4408,521,836,475,0,19,232,226,0,19,0,19,15,22,0,19,15,22
1400000US13021013411,13021013411,"Census Tract 134.11, Bibb County, Georgia",4034,523,2681,367,974,497,128,150,65,79,0,13,186,191,0,13,0,13,0,13
1400000US13021013502,13021013502,"Census Tract 135.02, Bibb County, Georgia",1885,242,1596,253,254,156,0,13,0,13,0,13,0,13,35,46,0,13,35,46
1400000US13021013503,13021013503,"Census Tract 135.03, Bibb County, Georgia",2963,450,1643,414,969,347,0,13,140,125,0,13,196,233,15,23,0,13,15,23
1400000US13021013504,13021013504,"Census Tract 135.04, Bibb County, Georgia",8600,689,6826,656,1558,376,23,37,0,19,0,19,17,28,176,128,32,50,144,115
1400000US13021013603,13021013603,"Census Tract 136.03, Bibb County, Georgia",4645,508,3126,403,1375,594,0,13,66,89,0,13,39,31,39,39,0,13,39,39
1400000US13021013604,13021013604,"Census Tract 136.04, Bibb County, Georgia",5027,432,3187,323,1680,346,0,19,0,19,13,15,97,127,50,46,0,19,50,46
1400000US13021013605,13021013605,"Census Tract 136.05, Bibb County, Georgia",5510,560,2569,458,2845,464,0,19,70,67,0,19,0,19,26,48,0,19,26,48
1400000US13021013606,13021013606,"Census Tract 136.06, Bibb County, Georgia",5708,496,4136,464,1173,385,0,19,351,250,0,19,0,19,48,86,0,19,48,86
1400000US13021013700,13021013700,"Census Tract 137, Bibb County, Georgia",3320,407,1239,225,2035,337,0,13,32,30,0,13,0,13,14,23,0,13,14,23
1400000US13021013800,13021013800,"Census Tract 138, Bibb County, Georgia",2153,381,43,33,1953,369,0,13,5,8,0,13,85,119,67,83,0,13,67,83
1400000US13021013900,13021013900,"Census Tract 139, Bibb County, Georgia",2008,280,1044,167,907,322,0,13,0,13,0,13,10,21,47,54,0,13,47,54
1400000US13023790100,13023790100,"Census Tract 7901, Bleckley County, Georgia",4848,353,4600,377,178,147,12,22,39,51,0,13,19,35,0,13,0,13,0,13
1400000US13023790200,13023790200,"Census Tract 7902, Bleckley County, Georgia",3281,412,1160,282,1921,350,0,13,9,16,0,13,16,37,175,147,175,147,0,13
1400000US13023790300,13023790300,"Census Tract 7903, Bleckley County, Georgia",4832,403,3294,336,1379,305,0,13,14,20,0,13,14,20,131,132,0,13,131,132
1400000US13025960100,13025960100,"Census Tract 9601, Brantley County, Georgia",7279,731,6701,677,385,251,0,19,152,200,41,84,0,19,0,19,0,19,0,19
1400000US13025960200,13025960200,"Census Tract 9602, Brantley County, Georgia",5910,675,5652,637,215,148,0,19,0,19,0,19,0,19,43,59,0,19,43,59
1400000US13025960300,13025960300,"Census Tract 9603, Brantley County, Georgia",5220,505,5151,489,38,49,31,54,0,19,0,19,0,19,0,19,0,19,0,19
1400000US13027960200,13027960200,"Census Tract 9602, Brooks County, Georgia",1469,249,896,179,338,144,9,14,4,8,0,13,203,134,19,25,0,13,19,25
1400000US13027960300,13027960300,"Census Tract 9603, Brooks County, Georgia",5570,484,4007,492,1132,254,6,9,12,24,0,19,368,248,45,53,33,51,12,14
1400000US13027960400,13027960400,"Census Tract 9604, Brooks County, Georgia",3760,348,1782,349,1900,355,0,13,0,13,0,13,19,27,59,52,0,13,59,52
1400000US13027960500,13027960500,"Census Tract 9605, Brooks County, Georgia",2519,303,849,158,1608,262,2,4,45,41,0,13,13,21,2,4,0,13,2,4
1400000US13027960600,13027960600,"Census Tract 9606, Brooks County, Georgia",2567,331,1899,381,636,242,0,13,0,13,0,13,0,13,32,50,0,13,32,50
1400000US13029920101,13029920101,"Census Tract 9201.01, Bryan County, Georgia",4658,526,4094,482,392,160,60,57,36,57,0,13,0,13,76,62,0,13,76,62
1400000US13029920102,13029920102,"Census Tract 9201.02, Bryan County, Georgia",5324,512,3522,449,1661,356,0,19,0,19,0,19,75,131,66,56,14,26,52,46
1400000US13029920301,13029920301,"Census Tract 9203.01, Bryan County, Georgia",2154,257,1941,252,150,100,0,13,39,36,0,13,0,13,24,30,0,13,24,30
1400000US13029920303,13029920303,"Census Tract 9203.03, Bryan County, Georgia",5508,421,3858,527,1116,300,0,19,105,84,0,19,0,19,429,228,0,19,429,228
1400000US13029920305,13029920305,"Census Tract 9203.05, Bryan County, Georgia",4024,367,3409,381,261,97,0,13,158,108,0,13,0,13,196,159,0,13,196,159
1400000US13029920306,13029920306,"Census Tract 9203.06, Bryan County, Georgia",9742,623,8306,679,771,251,0,19,184,244,0,19,248,266,233,218,0,19,233,218
1400000US13029980000,13029980000,"Census Tract 9800, Bryan County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13031110100,13031110100,"Census Tract 1101, Bulloch County, Georgia",3493,375,2496,351,823,203,37,37,2,3,0,13,104,144,31,31,0,13,31,31
1400000US13031110200,13031110200,"Census Tract 1102, Bulloch County, Georgia",6986,561,3964,437,2592,411,0,19,159,189,0,19,58,48,213,145,37,49,176,154
1400000US13031110300,13031110300,"Census Tract 1103, Bulloch County, Georgia",7858,685,6016,696,1333,308,0,19,164,160,0,19,255,212,90,98,10,18,80,96
1400000US13031110401,13031110401,"Census Tract 1104.01, Bulloch County, Georgia",3582,355,1303,280,2077,338,25,39,32,39,0,13,67,82,78,78,0,13,78,78
1400000US13031110403,13031110403,"Census Tract 1104.03, Bulloch County, Georgia",6515,752,3889,631,2252,541,23,29,126,76,0,19,121,118,104,75,0,19,104,75
1400000US13031110404,13031110404,"Census Tract 1104.04, Bulloch County, Georgia",7182,835,4229,638,2448,452,63,85,148,93,0,19,104,70,190,100,41,48,149,80
1400000US13031110500,13031110500,"Census Tract 1105, Bulloch County, Georgia",4732,392,3112,341,1210,288,0,13,139,110,0,13,22,27,249,205,73,88,176,175
1400000US13031110601,13031110601,"Census Tract 1106.01, Bulloch County, Georgia",6623,780,3923,515,2306,692,0,19,184,211,0,19,117,126,93,76,6,10,87,77
1400000US13031110602,13031110602,"Census Tract 1106.02, Bulloch County, Georgia",3959,334,2216,460,1437,409,0,13,154,157,0,13,65,62,87,106,22,34,65,102
1400000US13031110700,13031110700,"Census Tract 1107, Bulloch County, Georgia",10399,758,7535,654,2065,641,99,105,18,22,0,21,614,315,68,83,2,3,66,82
1400000US13031110800,13031110800,"Census Tract 1108, Bulloch County, Georgia",2697,381,2035,332,627,281,7,12,23,20,0,13,0,13,5,10,0,13,5,10
1400000US13031110900,13031110900,"Census Tract 1109, Bulloch County, Georgia",7164,795,6352,644,735,494,14,26,0,19,0,19,63,99,0,19,0,19,0,19
1400000US13033950100,13033950100,"Census Tract 9501, Burke County, Georgia",5762,624,3260,467,2334,567,0,19,0,19,0,19,147,204,21,33,0,19,21,33
1400000US13033950200,13033950200,"Census Tract 9502, Burke County, Georgia",2801,451,2062,360,684,240,10,15,0,13,0,13,11,15,34,38,15,25,19,29
1400000US13033950400,13033950400,"Census Tract 9504, Burke County, Georgia",4869,406,1114,254,3655,386,0,13,11,19,0,13,0,13,89,72,0,13,89,72
1400000US13033950500,13033950500,"Census Tract 9505, Burke County, Georgia",5062,546,2331,339,2670,442,0,19,7,12,0,19,39,52,15,24,15,24,0,19
1400000US13033950700,13033950700,"Census Tract 9507, Burke County, Georgia",3022,410,1624,301,1358,358,0,13,20,30,0,13,0,13,20,19,0,13,20,19
1400000US13033950900,13033950900,"Census Tract 9509, Burke County, Georgia",1707,216,806,155,871,215,0,13,0,13,0,13,19,32,11,14,7,11,4,8
1400000US13035150100,13035150100,"Census Tract 1501, Butts County, Georgia",8188,480,6794,520,1354,401,7,10,0,19,0,19,12,18,21,27,0,19,21,27
1400000US13035150200,13035150200,"Census Tract 1502, Butts County, Georgia",7611,450,4641,506,2715,423,0,19,102,36,0,19,104,145,49,70,0,19,49,70
1400000US13035150300,13035150300,"Census Tract 1503, Butts County, Georgia",7764,420,5069,385,2528,407,0,19,1,4,0,19,33,33,133,123,0,19,133,123
1400000US13037950100,13037950100,"Census Tract 9501, Calhoun County, Georgia",3994,889,1320,323,2353,489,37,31,33,48,0,13,205,86,46,31,0,13,46,31
1400000US13037950200,13037950200,"Census Tract 9502, Calhoun County, Georgia",2598,889,934,270,1577,647,0,13,17,47,0,13,70,82,0,13,0,13,0,13
1400000US13039010100,13039010100,"Census Tract 101, Camden County, Georgia",2471,350,2063,358,328,108,0,13,0,13,26,41,36,44,18,23,8,15,10,17
1400000US13039010200,13039010200,"Census Tract 102, Camden County, Georgia",5084,423,3472,322,1362,371,20,31,52,75,0,19,39,45,139,109,51,71,88,80
1400000US13039010301,13039010301,"Census Tract 103.01, Camden County, Georgia",8390,617,6722,650,1191,322,17,27,144,91,0,19,13,22,303,148,10,18,293,147
1400000US13039010302,13039010302,"Census Tract 103.02, Camden County, Georgia",4453,479,2871,350,1249,249,7,12,75,97,0,13,19,34,232,186,0,13,232,186
1400000US13039010401,13039010401,"Census Tract 104.01, Camden County, Georgia",10791,704,7486,843,2796,886,63,63,65,67,23,28,26,42,332,156,29,35,303,152
1400000US13039010402,13039010402,"Census Tract 104.02, Camden County, Georgia",5021,486,4443,429,302,134,43,74,92,59,0,19,11,20,130,110,0,19,130,110
1400000US13039010403,13039010403,"Census Tract 104.03, Camden County, Georgia",3969,350,3485,371,358,172,0,13,33,37,0,13,0,13,93,71,0,13,93,71
1400000US13039010500,13039010500,"Census Tract 105, Camden County, Georgia",2643,354,2056,342,309,101,7,11,8,14,94,81,29,30,140,102,0,13,140,102
1400000US13039010601,13039010601,"Census Tract 106.01, Camden County, Georgia",7148,757,4799,606,1970,569,24,42,145,95,0,19,41,64,169,135,54,88,115,102
1400000US13039010602,13039010602,"Census Tract 106.02, Camden County, Georgia",829,195,704,165,58,51,48,63,9,15,0,13,0,13,10,18,0,13,10,18
1400000US13039990000,13039990000,"Census Tract 9900, Camden County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13043950100,13043950100,"Census Tract 9501, Candler County, Georgia",5577,416,3343,391,1865,248,0,19,91,108,0,19,192,199,86,75,0,19,86,75
1400000US13043950200,13043950200,"Census Tract 9502, Candler County, Georgia",3188,374,2588,338,499,206,7,11,0,13,0,13,86,75,8,15,0,13,8,15
1400000US13043950300,13043950300,"Census Tract 9503, Candler County, Georgia",2280,304,1511,282,308,104,5,8,131,167,0,13,320,227,5,8,0,13,5,8
