GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US13009970100,13009970100,"Census Tract 9701, Baldwin County, Georgia",5214,523,3309,473,1745,435,0,18,0,18,0,18,123,168,37,41,0,18,37,41
1400000US13009970200,13009970200,"Census Tract 9702, Baldwin County, Georgia",6524,726,3738,410,2444,610,9,17,97,113,39,64,185,199,12,18,0,18,12,18
1400000US13009970300,13009970300,"Census Tract 9703, Baldwin County, Georgia",6361,563,3492,430,2373,368,79,48,227,151,0,18,125,149,65,61,0,18,65,61
1400000US13009970400,13009970400,"Census Tract 9704, Baldwin County, Georgia",4926,598,2584,425,2034,331,2,4,200,144,0,13,0,13,106,99,106,99,0,13
1400000US13009970500,13009970500,"Census Tract 9705, Baldwin County, Georgia",6391,845,4057,575,2065,575,0,18,157,141,0,18,19,30,93,117,0,18,93,117
1400000US13009970600,13009970600,"Census Tract 9706, Baldwin County, Georgia",3651,399,1282,275,2271,363,7,12,0,13,0,13,0,13,91,107,0,13,91,107
1400000US13009970701,13009970701,"Census Tract 9707.01, Baldwin County, Georgia",2985,364,962,247,1977,324,6,11,7,13,0,13,7,11,26,24,0,13,26,24
1400000US13009970702,13009970702,"Census Tract 9707.02, Baldwin County, Georgia",2325,425,960,227,1325,370,0,13,12,15,0,13,3,5,25,34,25,34,0,13
1400000US13009970800,13009970800,"Census Tract 9708, Baldwin County, Georgia",7418,733,4614,639,2764,467,13,18,0,18,0,18,20,22,7,10,0,18,7,10
1400000US13011970100,13011970100,"Census Tract 9701, Banks County, Georgia",5269,415,5103,407,32,43,0,18,10,31,0,18,46,53,78,96,46,54,32,48
1400000US13011970200,13011970200,"Census Tract 9702, Banks County, Georgia",5013,370,4515,341,226,163,21,28,203,72,0,18,24,30,24,24,14,20,10,15
1400000US13011970300,13011970300,"Census Tract 9703, Banks County, Georgia",4166,329,3943,302,150,155,0,13,21,49,0,13,0,13,52,50,0,13,52,50
1400000US13011970400,13011970400,"Census Tract 9704, Banks County, Georgia",3888,367,3568,344,84,94,42,57,0,13,0,13,56,56,138,123,0,13,138,123
1400000US13013180103,13013180103,"Census Tract 1801.03, Barrow County, Georgia",4674,500,4061,521,130,147,0,13,292,210,0,13,167,165,24,27,0,13,24,27
1400000US13013180104,13013180104,"Census Tract 1801.04, Barrow County, Georgia",1976,249,1669,240,176,114,0,13,0,13,0,13,56,66,75,77,0,13,75,77
1400000US13013180105,13013180105,"Census Tract 1801.05, Barrow County, Georgia",2802,310,2095,251,198,197,111,183,388,146,0,13,0,13,10,16,10,16,0,13
1400000US13013180106,13013180106,"Census Tract 1801.06, Barrow County, Georgia",2831,318,2327,309,324,247,0,13,34,44,0,13,18,27,128,116,15,34,113,109
1400000US13013180107,13013180107,"Census Tract 1801.07, Barrow County, Georgia",3853,377,2919,395,335,213,0,13,303,113,0,13,198,164,98,103,13,25,85,98
1400000US13013180108,13013180108,"Census Tract 1801.08, Barrow County, Georgia",3202,336,2703,348,153,104,55,74,221,187,0,13,12,17,58,51,10,18,48,47
1400000US13013180203,13013180203,"Census Tract 1802.03, Barrow County, Georgia",3421,449,2034,384,845,240,0,13,252,216,0,13,256,234,34,40,0,13,34,40
1400000US13013180204,13013180204,"Census Tract 1802.04, Barrow County, Georgia",2732,342,1648,284,850,226,0,13,104,110,0,13,57,49,73,80,0,13,73,80
1400000US13013180205,13013180205,"Census Tract 1802.05, Barrow County, Georgia",4389,382,3116,520,800,198,11,21,137,99,0,13,16,17,309,176,26,41,283,173
1400000US13013180206,13013180206,"Census Tract 1802.06, Barrow County, Georgia",2716,319,2430,358,32,41,0,13,0,13,0,13,121,143,133,175,9,16,124,175
1400000US13013180301,13013180301,"Census Tract 1803.01, Barrow County, Georgia",2167,175,2045,179,47,49,0,13,53,70,0,13,15,21,7,13,0,13,7,13
1400000US13013180302,13013180302,"Census Tract 1803.02, Barrow County, Georgia",5507,427,5271,504,129,227,16,29,0,18,0,18,0,18,91,99,0,18,91,99
1400000US13013180303,13013180303,"Census Tract 1803.03, Barrow County, Georgia",4323,438,3739,482,321,279,0,13,151,152,0,13,6,10,106,102,0,13,106,102
1400000US13013180401,13013180401,"Census Tract 1804.01, Barrow County, Georgia",5468,637,4629,601,422,218,0,18,241,264,0,18,151,190,25,32,0,18,25,32
1400000US13013180402,13013180402,"Census Tract 1804.02, Barrow County, Georgia",6093,699,4499,439,1541,554,0,18,19,29,0,18,0,18,34,34,0,18,34,34
1400000US13013180501,13013180501,"Census Tract 1805.01, Barrow County, Georgia",5718,537,4343,540,1069,342,0,18,84,75,0,18,127,174,95,68,20,36,75,57
1400000US13013180502,13013180502,"Census Tract 1805.02, Barrow County, Georgia",4548,454,4009,433,252,138,0,13,61,80,0,13,72,110,154,85,27,33,127,79
1400000US13013180503,13013180503,"Census Tract 1805.03, Barrow County, Georgia",5592,856,4437,769,714,204,0,18,181,186,0,18,151,217,109,141,50,68,59,75
1400000US13015960101,13015960101,"Census Tract 9601.01, Bartow County, Georgia",1474,221,1474,221,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13015960102,13015960102,"Census Tract 9601.02, Bartow County, Georgia",9218,811,8614,825,507,324,0,18,18,34,0,18,30,33,49,61,0,18,49,61
1400000US13015960200,13015960200,"Census Tract 9602, Bartow County, Georgia",11751,900,9913,999,1455,617,57,85,47,73,0,20,63,98,216,184,43,62,173,176
1400000US13015960300,13015960300,"Census Tract 9603, Bartow County, Georgia",6640,569,5797,517,434,141,2,5,161,152,6,10,213,304,27,26,2,4,25,26
1400000US13015960401,13015960401,"Census Tract 9604.01, Bartow County, Georgia",9387,1302,7066,1109,1657,419,0,18,181,199,0,18,342,405,141,139,16,26,125,136
1400000US13015960402,13015960402,"Census Tract 9604.02, Bartow County, Georgia",8852,816,7364,823,1020,304,7,14,0,18,0,18,157,218,304,249,17,29,287,246
1400000US13015960500,13015960500,"Census Tract 9605, Bartow County, Georgia",8162,898,6319,840,1350,302,208,178,0,18,0,18,182,272,103,149,0,18,103,149
1400000US13015960600,13015960600,"Census Tract 9606, Bartow County, Georgia",9323,747,7090,788,1809,443,0,18,19,32,0,18,267,382,138,133,0,18,138,133
1400000US13015960700,13015960700,"Census Tract 9607, Bartow County, Georgia",7272,651,5406,685,1510,524,0,18,156,157,0,18,200,224,0,18,0,18,0,18
1400000US13015960801,13015960801,"Census Tract 9608.01, Bartow County, Georgia",3485,373,3064,375,180,96,8,16,70,101,0,13,163,217,0,13,0,13,0,13
1400000US13015960802,13015960802,"Census Tract 9608.02, Bartow County, Georgia",2823,327,2446,359,21,30,0,13,12,21,0,13,344,264,0,13,0,13,0,13
1400000US13015960803,13015960803,"Census Tract 9608.03, Bartow County, Georgia",5722,444,5092,463,135,59,76,89,96,86,0,18,210,188,113,98,0,18,113,98
1400000US13015960901,13015960901,"Census Tract 9609.01, Bartow County, Georgia",3236,356,3094,373,46,48,0,13,0,13,0,13,88,67,8,13,8,13,0,13
1400000US13015960902,13015960902,"Census Tract 9609.02, Bartow County, Georgia",6314,664,5124,624,667,185,171,122,18,29,0,18,302,261,32,50,0,18,32,50
1400000US13015961000,13015961000,"Census Tract 9610, Bartow County, Georgia",7677,614,6924,642,347,165,0,18,0,18,0,18,154,230,252,155,0,18,252,155
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2674,315,2296,316,362,169,0,13,0,13,0,13,16,25,0,13,0,13,0,13
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1730,217,1400,178,280,128,0,13,0,13,5,8,21,32,24,22,8,14,16,17
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",3294,434,2120,382,1125,318,0,13,0,13,0,13,0,13,49,61,0,13,49,61
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",3976,474,1833,366,1901,298,0,13,0,13,0,13,123,135,119,149,106,146,13,22
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",5803,517,3020,364,2581,417,0,18,0,18,0,18,77,80,125,98,14,24,111,98
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1844,220,1310,214,488,136,13,16,0,13,0,13,0,13,33,39,27,38,6,8
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",3856,428,3279,513,430,279,8,13,0,13,0,13,71,57,68,61,38,41,30,40
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",3223,296,2919,327,118,78,0,13,6,10,0,13,47,53,133,100,126,100,7,16
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2863,360,2205,354,591,179,56,72,0,13,0,13,0,13,11,18,11,18,0,13
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",3486,356,2984,356,294,102,5,9,7,15,0,13,51,74,145,107,0,13,145,107
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3747,342,3305,344,253,123,0,13,128,55,0,13,36,54,25,33,0,13,25,33
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1495,299,69,40,1392,298,0,13,18,29,0,13,0,13,16,20,3,6,13,19
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",1941,257,1365,237,547,232,0,13,9,14,0,13,0,13,20,38,0,13,20,38
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",767,157,138,84,629,165,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2250,397,100,67,2066,363,16,26,0,13,0,13,0,13,68,101,0,13,68,101
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",3806,283,1422,155,2232,231,0,13,110,56,0,13,0,13,42,29,0,13,42,29
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1464,210,1192,220,213,108,0,13,43,55,0,13,0,13,16,19,7,11,9,16
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4619,487,1536,267,2837,505,0,13,55,80,0,13,76,109,115,112,93,104,22,45
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",1933,241,48,35,1878,239,7,12,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1198,247,54,42,1092,258,0,13,0,13,0,13,0,13,52,68,0,13,52,68
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2518,273,266,105,2219,269,0,13,0,13,0,13,0,13,33,34,0,13,33,34
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4569,559,291,133,4191,582,0,13,0,13,0,13,0,13,87,95,0,13,87,95
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3573,342,2438,315,1041,286,0,13,14,21,0,13,0,13,80,67,0,13,80,67
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1860,358,967,255,865,385,0,13,28,39,0,13,0,13,0,13,0,13,0,13
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4395,495,3213,420,1069,368,0,13,79,85,9,16,0,13,25,39,0,13,25,39
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",2065,329,1321,174,557,329,0,13,101,67,0,13,0,13,86,92,0,13,86,92
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",5007,587,3172,402,1273,304,0,18,323,237,0,18,0,18,239,199,0,18,239,199
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",2380,365,677,194,1561,348,9,15,7,13,8,15,0,13,118,102,94,103,24,35
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",2537,385,281,71,2250,391,0,13,0,13,0,13,0,13,6,11,0,13,6,11
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",4296,411,233,131,4047,404,0,13,0,13,0,13,0,13,16,25,0,13,16,25
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3216,475,239,115,2856,462,0,13,32,37,0,13,19,31,70,78,0,13,70,78
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",4870,527,658,228,4107,546,0,13,68,90,0,13,0,13,37,81,0,13,37,81
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",2157,318,140,81,1848,299,11,18,17,25,0,13,0,13,141,169,0,13,141,169
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3582,706,521,183,3028,694,19,33,5,10,0,13,0,13,9,20,0,13,9,20
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",1830,258,509,117,1314,249,0,13,0,13,0,13,0,13,7,8,2,3,5,7
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",5756,902,1334,416,4381,900,13,24,11,18,0,18,0,18,17,20,0,18,17,20
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",4340,674,650,208,3690,677,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",6046,1012,967,311,4959,941,0,18,18,32,0,18,0,18,102,107,0,18,102,107
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",2914,545,581,279,2220,435,0,13,0,13,2,5,111,159,0,13,0,13,0,13
1400000US13021013302,13021013302,"Census Tract 133.02, Bibb County, Georgia",3953,499,993,205,2879,475,0,13,15,19,0,13,0,13,66,60,0,13,66,60
1400000US13021013407,13021013407,"Census Tract 134.07, Bibb County, Georgia",4713,671,2761,509,1500,588,0,13,354,364,11,24,0,13,87,65,12,17,75,64
1400000US13021013408,13021013408,"Census Tract 134.08, Bibb County, Georgia",4535,289,3452,344,756,294,0,13,220,148,0,13,0,13,107,113,0,13,107,113
1400000US13021013409,13021013409,"Census Tract 134.09, Bibb County, Georgia",3977,429,2328,311,997,269,17,27,403,282,0,13,172,254,60,81,0,13,60,81
1400000US13021013410,13021013410,"Census Tract 134.10, Bibb County, Georgia",5205,354,4487,371,637,182,24,41,55,71,0,18,0,18,2,16,0,18,2,16
1400000US13021013411,13021013411,"Census Tract 134.11, Bibb County, Georgia",3768,490,2700,375,976,297,0,13,78,48,0,13,0,13,14,24,0,13,14,24
1400000US13021013502,13021013502,"Census Tract 135.02, Bibb County, Georgia",1755,292,1511,292,184,120,0,13,0,13,0,13,0,13,60,82,0,13,60,82
1400000US13021013503,13021013503,"Census Tract 135.03, Bibb County, Georgia",2754,365,1667,351,711,215,0,13,135,126,0,13,213,174,28,44,0,13,28,44
1400000US13021013504,13021013504,"Census Tract 135.04, Bibb County, Georgia",8493,619,6363,535,1748,359,20,33,43,45,0,18,53,65,266,177,33,55,233,169
1400000US13021013603,13021013603,"Census Tract 136.03, Bibb County, Georgia",4983,906,3663,617,1051,454,0,13,225,272,0,13,24,28,20,24,0,13,20,24
1400000US13021013604,13021013604,"Census Tract 136.04, Bibb County, Georgia",5301,533,3163,432,1913,288,0,18,0,18,12,15,50,81,163,114,0,18,163,114
1400000US13021013605,13021013605,"Census Tract 136.05, Bibb County, Georgia",4727,641,2835,400,1787,456,0,13,79,99,0,13,0,13,26,43,0,13,26,43
1400000US13021013606,13021013606,"Census Tract 136.06, Bibb County, Georgia",6109,548,4338,408,1703,395,0,18,68,57,0,18,0,18,0,18,0,18,0,18
1400000US13021013700,13021013700,"Census Tract 137, Bibb County, Georgia",2893,323,993,203,1840,260,0,13,45,38,0,13,0,13,15,24,0,13,15,24
1400000US13021013800,13021013800,"Census Tract 138, Bibb County, Georgia",2235,317,38,24,2029,299,0,13,4,6,0,13,12,21,152,118,30,46,122,121
1400000US13021013900,13021013900,"Census Tract 139, Bibb County, Georgia",2031,276,816,185,1120,240,17,24,0,13,0,13,14,22,64,63,0,13,64,63
1400000US13023790100,13023790100,"Census Tract 7901, Bleckley County, Georgia",4687,382,4175,336,446,161,8,19,47,69,0,13,11,31,0,13,0,13,0,13
1400000US13023790200,13023790200,"Census Tract 7902, Bleckley County, Georgia",2538,327,1014,230,1267,238,0,13,0,13,0,13,187,163,70,118,70,118,0,13
1400000US13023790300,13023790300,"Census Tract 7903, Bleckley County, Georgia",5521,406,3730,348,1629,209,7,12,34,32,0,18,14,19,107,85,0,18,107,85
1400000US13025960100,13025960100,"Census Tract 9601, Brantley County, Georgia",7242,588,6671,594,243,261,6,12,137,194,24,34,0,18,161,175,0,18,161,175
1400000US13025960200,13025960200,"Census Tract 9602, Brantley County, Georgia",5991,590,5694,566,201,127,0,18,68,96,2,4,14,20,12,28,0,18,12,28
1400000US13025960300,13025960300,"Census Tract 9603, Brantley County, Georgia",5219,548,5075,543,144,143,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13027960200,13027960200,"Census Tract 9602, Brooks County, Georgia",1579,223,1015,154,282,109,14,19,10,19,0,13,222,149,36,35,0,13,36,35
1400000US13027960300,13027960300,"Census Tract 9603, Brooks County, Georgia",5590,384,3951,341,1245,261,7,10,10,23,9,13,318,277,50,59,36,56,14,21
1400000US13027960400,13027960400,"Census Tract 9604, Brooks County, Georgia",3380,254,1620,221,1681,243,0,13,0,13,0,13,17,24,62,38,0,13,62,38
1400000US13027960500,13027960500,"Census Tract 9605, Brooks County, Georgia",2768,271,994,266,1672,237,0,13,60,54,0,13,21,29,21,31,0,13,21,31
1400000US13027960600,13027960600,"Census Tract 9606, Brooks County, Georgia",2320,293,1670,266,618,138,0,13,0,13,0,13,0,13,32,49,0,13,32,49
1400000US13029920101,13029920101,"Census Tract 9201.01, Bryan County, Georgia",5085,612,4467,612,471,177,47,60,37,46,0,18,0,18,63,60,0,18,63,60
1400000US13029920102,13029920102,"Census Tract 9201.02, Bryan County, Georgia",5747,502,4298,407,1057,271,23,39,55,70,0,18,41,68,273,256,107,140,166,131
1400000US13029920301,13029920301,"Census Tract 9203.01, Bryan County, Georgia",2041,269,1619,244,254,136,0,13,41,42,0,13,52,59,75,68,18,25,57,62
1400000US13029920303,13029920303,"Census Tract 9203.03, Bryan County, Georgia",6046,428,3889,457,1765,408,83,98,99,74,0,18,30,47,180,143,0,18,180,143
1400000US13029920305,13029920305,"Census Tract 9203.05, Bryan County, Georgia",4509,439,3729,430,391,138,0,13,201,150,0,13,90,137,98,80,15,22,83,79
1400000US13029920306,13029920306,"Census Tract 9203.06, Bryan County, Georgia",9723,794,7957,748,1111,446,17,32,294,163,0,18,18,34,326,269,35,64,291,268
1400000US13029980000,13029980000,"Census Tract 9800, Bryan County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13031110100,13031110100,"Census Tract 1101, Bulloch County, Georgia",3776,370,2751,365,887,212,17,20,12,16,0,13,8,15,101,78,0,13,101,78
1400000US13031110200,13031110200,"Census Tract 1102, Bulloch County, Georgia",7300,603,4196,453,2645,463,0,18,76,104,0,18,87,76,296,253,75,112,221,226
1400000US13031110300,13031110300,"Census Tract 1103, Bulloch County, Georgia",8384,624,6214,657,1682,431,82,98,256,214,0,18,72,74,78,71,0,18,78,71
1400000US13031110401,13031110401,"Census Tract 1104.01, Bulloch County, Georgia",3408,385,1399,250,1892,316,0,13,53,54,0,13,39,50,25,30,0,13,25,30
1400000US13031110403,13031110403,"Census Tract 1104.03, Bulloch County, Georgia",7001,548,4029,579,2572,430,0,18,166,86,0,18,121,118,113,93,0,18,113,93
1400000US13031110404,13031110404,"Census Tract 1104.04, Bulloch County, Georgia",7259,774,3953,603,2781,470,54,75,137,90,0,18,95,70,239,117,45,53,194,104
1400000US13031110500,13031110500,"Census Tract 1105, Bulloch County, Georgia",4800,442,3237,402,1097,239,0,13,171,131,15,22,48,50,232,203,80,96,152,161
1400000US13031110601,13031110601,"Census Tract 1106.01, Bulloch County, Georgia",6808,592,4157,490,2244,525,14,24,223,209,0,18,96,110,74,79,0,18,74,79
1400000US13031110602,13031110602,"Census Tract 1106.02, Bulloch County, Georgia",3844,402,2255,409,1415,296,26,38,30,28,0,13,63,88,55,51,20,30,35,40
1400000US13031110700,13031110700,"Census Tract 1107, Bulloch County, Georgia",10358,782,7561,736,2004,596,19,33,130,116,0,20,456,278,188,161,3,5,185,161
1400000US13031110800,13031110800,"Census Tract 1108, Bulloch County, Georgia",2526,306,1870,284,631,197,4,6,20,18,0,13,0,13,1,3,0,13,1,3
1400000US13031110900,13031110900,"Census Tract 1109, Bulloch County, Georgia",6922,705,6095,614,733,459,0,18,0,18,0,18,74,96,20,28,0,18,20,28
1400000US13033950100,13033950100,"Census Tract 9501, Burke County, Georgia",5148,491,2976,416,2050,521,0,18,0,18,0,18,122,176,0,18,0,18,0,18
1400000US13033950200,13033950200,"Census Tract 9502, Burke County, Georgia",2759,352,2134,296,597,193,0,13,9,15,0,13,7,11,12,23,12,23,0,13
1400000US13033950400,13033950400,"Census Tract 9504, Burke County, Georgia",5128,433,1029,223,4065,413,0,18,0,18,0,18,0,18,34,40,0,18,34,40
1400000US13033950500,13033950500,"Census Tract 9505, Burke County, Georgia",5504,343,2673,313,2593,385,0,18,17,21,0,18,167,173,54,60,17,27,37,52
1400000US13033950700,13033950700,"Census Tract 9507, Burke County, Georgia",2740,341,1453,318,1263,260,0,13,21,29,0,13,0,13,3,5,0,13,3,5
1400000US13033950900,13033950900,"Census Tract 9509, Burke County, Georgia",1728,222,739,177,892,187,7,12,0,13,0,13,75,71,15,14,5,7,10,12
1400000US13035150100,13035150100,"Census Tract 1501, Butts County, Georgia",7919,470,7072,411,798,190,5,9,0,18,15,29,12,18,17,19,0,18,17,19
1400000US13035150200,13035150200,"Census Tract 1502, Butts County, Georgia",7956,610,4678,543,2996,389,0,18,111,36,0,18,90,122,81,102,0,18,81,102
1400000US13035150300,13035150300,"Census Tract 1503, Butts County, Georgia",7570,457,4580,389,2783,388,7,15,10,16,0,18,88,64,102,81,0,18,102,81
1400000US13037950100,13037950100,"Census Tract 9501, Calhoun County, Georgia",3765,789,1403,258,2114,476,14,23,27,46,0,13,161,61,46,35,0,13,46,35
1400000US13037950200,13037950200,"Census Tract 9502, Calhoun County, Georgia",2724,789,800,233,1863,542,0,13,11,24,0,13,50,87,0,13,0,13,0,13
1400000US13039010100,13039010100,"Census Tract 101, Camden County, Georgia",2545,341,1931,300,553,213,0,13,0,13,27,45,18,30,16,19,8,15,8,13
1400000US13039010200,13039010200,"Census Tract 102, Camden County, Georgia",5114,395,3492,322,1410,267,18,27,39,38,0,18,36,28,119,78,54,59,65,58
1400000US13039010301,13039010301,"Census Tract 103.01, Camden County, Georgia",8381,551,6494,503,1496,464,10,18,80,65,10,18,10,18,281,160,8,14,273,162
1400000US13039010302,13039010302,"Census Tract 103.02, Camden County, Georgia",4080,449,2687,381,1004,262,7,12,80,103,19,23,28,35,255,195,0,13,255,195
1400000US13039010401,13039010401,"Census Tract 104.01, Camden County, Georgia",11990,674,8852,623,2235,443,23,40,261,135,19,34,298,222,302,144,32,41,270,136
1400000US13039010402,13039010402,"Census Tract 104.02, Camden County, Georgia",5207,457,4728,390,184,140,10,16,87,58,0,18,9,16,189,130,0,18,189,130
1400000US13039010403,13039010403,"Census Tract 104.03, Camden County, Georgia",4094,399,3201,318,766,320,0,13,55,43,0,13,0,13,72,52,0,13,72,52
1400000US13039010500,13039010500,"Census Tract 105, Camden County, Georgia",2859,375,2273,386,418,214,6,10,16,19,10,16,15,22,121,62,10,17,111,58
1400000US13039010601,13039010601,"Census Tract 106.01, Camden County, Georgia",6287,561,4290,574,1539,496,116,143,59,57,0,18,0,18,283,208,0,18,283,208
1400000US13039010602,13039010602,"Census Tract 106.02, Camden County, Georgia",888,159,715,140,64,54,42,61,5,9,0,13,1,3,61,52,0,13,61,52
1400000US13039990000,13039990000,"Census Tract 9900, Camden County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13043950100,13043950100,"Census Tract 9501, Candler County, Georgia",5270,308,2952,335,1905,184,36,56,158,173,0,18,186,194,33,40,0,18,33,40
1400000US13043950200,13043950200,"Census Tract 9502, Candler County, Georgia",3583,340,3024,359,346,123,0,13,53,44,0,13,152,142,8,13,0,13,8,13
1400000US13043950300,13043950300,"Census Tract 9503, Candler County, Georgia",2178,264,1389,238,436,132,12,12,133,134,0,13,184,137,24,25,0,13,24,25
