GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US13009970300,13009970300,"Census Tract 9703, Baldwin County, Georgia",5645,598,3291,554,2111,519,0,19,164,140,0,19,64,106,15,23,15,23,0,19
1400000US13009970400,13009970400,"Census Tract 9704, Baldwin County, Georgia",5153,562,3326,523,1620,392,0,19,165,144,0,19,0,19,42,44,12,23,30,36
1400000US13009970500,13009970500,"Census Tract 9705, Baldwin County, Georgia",5402,675,3357,607,1800,360,0,19,77,56,0,19,4,9,164,135,11,17,153,134
1400000US13009970600,13009970600,"Census Tract 9706, Baldwin County, Georgia",4266,423,1293,245,2894,428,0,13,52,77,0,13,0,13,27,30,0,13,27,30
1400000US13009970701,13009970701,"Census Tract 9707.01, Baldwin County, Georgia",2972,447,764,217,2160,389,6,13,28,35,0,13,0,13,14,18,0,13,14,18
1400000US13009970702,13009970702,"Census Tract 9707.02, Baldwin County, Georgia",3512,499,1450,291,1958,424,0,13,49,36,0,13,33,39,22,29,14,26,8,14
1400000US13009970800,13009970800,"Census Tract 9708, Baldwin County, Georgia",6934,629,4492,587,2383,446,34,34,0,19,0,19,25,26,0,19,0,19,0,19
1400000US13011970100,13011970100,"Census Tract 9701, Banks County, Georgia",5235,380,5039,375,0,19,0,19,5,11,0,19,137,111,54,60,7,10,47,59
1400000US13011970200,13011970200,"Census Tract 9702, Banks County, Georgia",5336,374,4648,363,447,93,0,19,193,11,0,19,6,11,42,45,0,19,42,45
1400000US13011970300,13011970300,"Census Tract 9703, Banks County, Georgia",3870,310,3682,278,0,13,14,23,0,13,0,13,174,155,0,13,0,13,0,13
1400000US13011970400,13011970400,"Census Tract 9704, Banks County, Georgia",3809,288,3677,279,60,88,0,13,0,13,0,13,31,39,41,57,0,13,41,57
1400000US13013180103,13013180103,"Census Tract 1801.03, Barrow County, Georgia",3737,456,3271,452,90,110,0,13,226,206,0,13,82,134,68,79,0,13,68,79
1400000US13013180104,13013180104,"Census Tract 1801.04, Barrow County, Georgia",1881,294,1544,268,194,153,0,13,60,112,0,13,40,61,43,53,0,13,43,53
1400000US13013180105,13013180105,"Census Tract 1801.05, Barrow County, Georgia",2755,323,2407,383,148,144,0,13,200,201,0,13,0,13,0,13,0,13,0,13
1400000US13013180106,13013180106,"Census Tract 1801.06, Barrow County, Georgia",2471,330,2075,282,259,193,0,13,17,29,0,13,0,13,120,176,6,14,114,176
1400000US13013180107,13013180107,"Census Tract 1801.07, Barrow County, Georgia",4105,449,3226,456,365,354,0,13,215,198,0,13,242,161,57,61,44,54,13,23
1400000US13013180108,13013180108,"Census Tract 1801.08, Barrow County, Georgia",3505,272,2963,329,162,169,75,107,191,205,0,13,59,87,55,66,14,22,41,61
1400000US13013180203,13013180203,"Census Tract 1802.03, Barrow County, Georgia",3494,390,1750,441,1180,365,0,13,277,224,0,13,287,301,0,13,0,13,0,13
1400000US13013180204,13013180204,"Census Tract 1802.04, Barrow County, Georgia",2351,351,1611,332,578,247,0,13,121,154,0,13,41,68,0,13,0,13,0,13
1400000US13013180205,13013180205,"Census Tract 1802.05, Barrow County, Georgia",4307,512,2947,470,982,359,0,13,230,179,0,13,20,21,128,116,17,28,111,114
1400000US13013180206,13013180206,"Census Tract 1802.06, Barrow County, Georgia",3123,602,2437,534,185,201,0,13,9,19,0,13,363,486,129,173,0,13,129,173
1400000US13013180301,13013180301,"Census Tract 1803.01, Barrow County, Georgia",2160,235,1936,234,130,125,0,13,40,70,0,13,13,16,41,41,29,39,12,21
1400000US13013180302,13013180302,"Census Tract 1803.02, Barrow County, Georgia",5583,479,4896,551,302,208,53,77,0,19,0,19,0,19,332,279,0,19,332,279
1400000US13013180303,13013180303,"Census Tract 1803.03, Barrow County, Georgia",3894,420,3417,414,307,133,0,13,143,172,0,13,5,10,22,31,0,13,22,31
1400000US13013180401,13013180401,"Census Tract 1804.01, Barrow County, Georgia",4726,644,4146,594,475,285,0,13,73,121,0,13,0,13,32,59,0,13,32,59
1400000US13013180402,13013180402,"Census Tract 1804.02, Barrow County, Georgia",5924,538,4692,451,1013,345,0,19,23,43,0,19,0,19,196,248,0,19,196,248
1400000US13013180501,13013180501,"Census Tract 1805.01, Barrow County, Georgia",5530,505,4119,549,1038,516,0,19,139,116,0,19,231,216,3,15,0,19,3,15
1400000US13013180502,13013180502,"Census Tract 1805.02, Barrow County, Georgia",4583,579,4139,575,187,133,0,13,138,180,0,13,5,9,114,80,23,39,91,68
1400000US13013180503,13013180503,"Census Tract 1805.03, Barrow County, Georgia",5007,666,3941,685,801,276,0,19,143,190,0,19,63,64,59,98,0,19,59,98
1400000US13015960101,13015960101,"Census Tract 9601.01, Bartow County, Georgia",1627,198,1613,199,0,13,0,13,0,13,0,13,0,13,14,26,0,13,14,26
1400000US13015960102,13015960102,"Census Tract 9601.02, Bartow County, Georgia",9486,843,8695,866,624,376,0,19,36,47,0,19,94,115,37,47,0,19,37,47
1400000US13015960200,13015960200,"Census Tract 9602, Bartow County, Georgia",11957,840,10182,919,1083,412,68,81,215,167,0,21,277,248,132,145,0,21,132,145
1400000US13015960300,13015960300,"Census Tract 9603, Bartow County, Georgia",7803,768,7205,791,203,111,2,5,113,130,8,14,236,307,36,38,0,19,36,38
1400000US13015960401,13015960401,"Census Tract 9604.01, Bartow County, Georgia",8528,820,5937,736,1401,475,0,19,69,83,55,87,873,473,193,177,0,19,193,177
1400000US13015960402,13015960402,"Census Tract 9604.02, Bartow County, Georgia",9102,768,7048,890,1128,386,91,111,0,19,0,19,612,382,223,234,42,53,181,224
1400000US13015960500,13015960500,"Census Tract 9605, Bartow County, Georgia",7614,807,5420,742,1255,447,102,97,25,38,0,19,749,363,63,77,0,19,63,77
1400000US13015960600,13015960600,"Census Tract 9606, Bartow County, Georgia",8806,726,6618,762,1442,463,0,19,13,23,0,19,641,422,92,122,0,19,92,122
1400000US13015960700,13015960700,"Census Tract 9607, Bartow County, Georgia",6392,648,4643,524,1016,446,0,19,212,215,0,19,413,332,108,122,53,89,55,90
1400000US13015960801,13015960801,"Census Tract 9608.01, Bartow County, Georgia",3185,339,2900,328,243,161,0,13,14,28,0,13,9,14,19,31,0,13,19,31
1400000US13015960802,13015960802,"Census Tract 9608.02, Bartow County, Georgia",2780,362,2454,382,88,86,17,29,5,7,0,13,194,214,22,38,0,13,22,38
1400000US13015960803,13015960803,"Census Tract 9608.03, Bartow County, Georgia",5379,483,4777,446,172,93,90,92,18,30,0,19,209,132,113,83,0,19,113,83
1400000US13015960901,13015960901,"Census Tract 9609.01, Bartow County, Georgia",2547,352,2345,379,138,105,9,14,0,13,0,13,20,32,35,45,0,13,35,45
1400000US13015960902,13015960902,"Census Tract 9609.02, Bartow County, Georgia",6037,506,4929,482,686,266,88,84,0,19,0,19,231,183,103,142,0,19,103,142
1400000US13015961000,13015961000,"Census Tract 9610, Bartow County, Georgia",8629,587,7782,633,521,289,0,19,7,12,0,19,35,42,284,160,0,19,284,160
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2557,368,2158,337,375,234,0,13,0,13,0,13,24,38,0,13,0,13,0,13
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1740,317,1277,301,371,191,0,13,0,13,0,13,67,100,25,37,0,13,25,37
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",3698,422,2458,398,1219,330,0,13,0,13,0,13,0,13,21,32,0,13,21,32
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",3745,519,1789,356,1462,396,0,13,7,15,0,13,198,216,289,280,280,279,9,17
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",5872,546,2864,436,2826,470,0,19,0,19,0,19,0,19,182,147,13,23,169,149
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1571,257,1107,258,422,122,5,13,0,13,0,13,0,13,37,60,37,60,0,13
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",4179,431,3686,469,198,156,0,13,0,13,0,13,186,111,109,107,12,17,97,105
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",3253,397,2784,380,195,114,0,13,25,39,0,13,100,74,149,112,134,110,15,21
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2548,306,1983,331,556,229,0,13,0,13,0,13,0,13,9,13,9,13,0,13
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",4048,473,3429,479,410,188,7,13,13,28,0,13,69,92,120,107,0,13,120,107
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3532,349,3059,345,345,212,0,13,0,13,0,13,115,91,13,15,0,13,13,15
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1797,305,277,181,1449,270,15,23,17,28,0,13,0,13,39,33,0,13,39,33
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",2066,212,1460,209,568,172,0,13,10,17,0,13,0,13,28,41,0,13,28,41
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",833,162,189,106,644,203,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2263,325,77,37,2107,333,0,13,0,13,0,13,43,73,36,65,0,13,36,65
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",3667,407,1647,340,1882,301,6,10,63,68,0,13,0,13,69,73,0,13,69,73
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1391,253,1209,221,137,95,0,13,19,22,0,13,0,13,26,26,5,9,21,24
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",3796,516,1676,398,2024,440,7,16,37,55,0,13,1,16,51,85,51,85,0,13
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",2122,411,111,86,1990,400,0,13,0,13,0,13,0,13,21,25,0,13,21,25
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1319,308,104,88,1203,341,0,13,0,13,0,13,5,10,7,12,0,13,7,12
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2595,317,268,97,2327,313,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4668,545,171,87,4486,558,0,13,0,13,0,13,0,13,11,17,0,13,11,17
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3453,397,2410,373,789,253,0,13,0,13,0,13,174,222,80,69,0,13,80,69
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",2053,382,1081,167,959,342,0,13,13,24,0,13,0,13,0,13,0,13,0,13
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4722,423,3788,375,786,255,0,13,67,60,0,13,0,13,81,69,0,13,81,69
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",2338,194,1559,175,500,207,11,16,27,33,0,13,0,13,241,206,0,13,241,206
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",4642,407,3114,386,1136,298,0,13,135,119,0,13,63,90,194,196,0,13,194,196
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",2114,395,635,169,1357,414,0,13,72,77,0,13,0,13,50,57,0,13,50,57
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",3358,434,504,242,2840,433,0,13,0,13,0,13,0,13,14,17,0,13,14,17
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",3452,427,405,168,3026,416,6,9,0,13,0,13,0,13,15,23,0,13,15,23
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3687,458,299,115,3303,450,0,13,0,13,0,13,0,13,85,100,0,13,85,100
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",5179,603,913,315,4249,550,17,28,0,19,0,19,0,19,0,19,0,19,0,19
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",1973,369,187,95,1780,370,6,10,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3817,750,500,187,3186,671,131,147,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",2298,382,453,160,1632,370,0,13,0,13,0,13,106,143,107,126,0,13,107,126
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",6195,838,720,160,4979,821,21,38,124,149,0,19,301,326,50,56,0,19,50,56
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",3939,479,580,169,3216,442,0,13,102,113,0,13,0,13,41,54,0,13,41,54
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",5270,686,764,292,3995,683,0,19,156,226,0,19,16,31,339,313,0,19,339,313
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",2567,588,370,195,2050,606,0,13,0,13,10,17,137,245,0,13,0,13,0,13
1400000US13021013302,13021013302,"Census Tract 133.02, Bibb County, Georgia",4380,425,1080,251,3105,391,0,13,33,37,0,13,0,13,162,133,0,13,162,133
1400000US13021013407,13021013407,"Census Tract 134.07, Bibb County, Georgia",4006,528,2284,474,902,344,16,33,252,293,29,50,98,138,425,371,0,13,425,371
1400000US13021013408,13021013408,"Census Tract 134.08, Bibb County, Georgia",4771,360,3677,412,719,384,0,13,303,183,0,13,72,112,0,13,0,13,0,13
1400000US13021013409,13021013409,"Census Tract 134.09, Bibb County, Georgia",4231,508,2773,542,1357,482,0,13,61,72,0,13,0,13,40,42,0,13,40,42
1400000US13021013410,13021013410,"Census Tract 134.10, Bibb County, Georgia",5886,553,4832,464,806,481,24,38,211,223,0,19,0,19,13,22,0,19,13,22
1400000US13021013411,13021013411,"Census Tract 134.11, Bibb County, Georgia",3493,384,2505,361,726,291,52,82,39,85,0,13,128,193,43,50,28,45,15,26
1400000US13021013502,13021013502,"Census Tract 135.02, Bibb County, Georgia",1923,279,1653,293,229,140,0,13,0,13,0,13,0,13,41,68,0,13,41,68
1400000US13021013503,13021013503,"Census Tract 135.03, Bibb County, Georgia",2477,332,1253,256,784,306,0,13,153,168,0,13,271,279,16,24,0,13,16,24
1400000US13021013504,13021013504,"Census Tract 135.04, Bibb County, Georgia",8109,518,6493,498,1507,398,21,33,0,19,0,19,13,22,75,81,36,55,39,57
1400000US13021013603,13021013603,"Census Tract 136.03, Bibb County, Georgia",4362,656,2953,377,1304,540,5,8,8,13,0,13,38,32,54,47,0,13,54,47
1400000US13021013604,13021013604,"Census Tract 136.04, Bibb County, Georgia",5177,519,3413,358,1548,418,0,19,0,19,54,80,14,26,148,199,0,19,148,199
1400000US13021013605,13021013605,"Census Tract 136.05, Bibb County, Georgia",5814,571,3228,471,2389,559,0,19,150,158,0,19,0,19,47,70,0,19,47,70
1400000US13021013606,13021013606,"Census Tract 136.06, Bibb County, Georgia",5908,546,4156,468,1307,464,0,19,392,288,0,19,0,19,53,89,0,19,53,89
1400000US13021013700,13021013700,"Census Tract 137, Bibb County, Georgia",3194,403,1246,219,1870,417,3,5,75,53,0,13,0,13,0,13,0,13,0,13
1400000US13021013800,13021013800,"Census Tract 138, Bibb County, Georgia",2163,259,33,20,1988,288,0,13,3,6,0,13,82,123,57,64,0,13,57,64
1400000US13021013900,13021013900,"Census Tract 139, Bibb County, Georgia",2092,319,1003,237,1012,333,0,13,0,13,0,13,25,49,52,62,0,13,52,62
1400000US13023790100,13023790100,"Census Tract 7901, Bleckley County, Georgia",4370,423,3800,414,514,306,11,19,21,26,0,13,11,19,13,33,0,13,13,33
1400000US13023790200,13023790200,"Census Tract 7902, Bleckley County, Georgia",3265,495,1606,385,1599,414,0,13,6,12,0,13,54,61,0,13,0,13,0,13
1400000US13023790300,13023790300,"Census Tract 7903, Bleckley County, Georgia",5374,563,3551,431,1553,378,0,19,240,300,0,19,19,29,11,36,0,19,11,36
1400000US13025960100,13025960100,"Census Tract 9601, Brantley County, Georgia",7372,634,6783,619,517,263,0,19,72,140,0,19,0,19,0,19,0,19,0,19
1400000US13025960200,13025960200,"Census Tract 9602, Brantley County, Georgia",5614,688,5380,669,191,145,0,19,0,19,0,19,0,19,43,62,0,19,43,62
1400000US13025960300,13025960300,"Census Tract 9603, Brantley County, Georgia",5293,601,5226,595,42,59,25,45,0,19,0,19,0,19,0,19,0,19,0,19
1400000US13027960200,13027960200,"Census Tract 9602, Brooks County, Georgia",1474,241,1079,195,281,127,0,13,0,13,0,13,97,102,17,28,0,13,17,28
1400000US13027960300,13027960300,"Census Tract 9603, Brooks County, Georgia",5360,467,3881,423,1136,269,4,6,0,19,0,19,308,261,31,40,24,38,7,8
1400000US13027960400,13027960400,"Census Tract 9604, Brooks County, Georgia",4006,449,1802,340,1997,339,0,13,20,29,0,13,147,155,40,48,0,13,40,48
1400000US13027960500,13027960500,"Census Tract 9605, Brooks County, Georgia",2606,380,1011,314,1541,311,2,6,38,40,0,13,12,21,2,6,0,13,2,6
1400000US13027960600,13027960600,"Census Tract 9606, Brooks County, Georgia",2620,430,1777,350,775,327,0,13,0,13,0,13,0,13,68,65,0,13,68,65
1400000US13029920101,13029920101,"Census Tract 9201.01, Bryan County, Georgia",4298,492,3686,456,423,200,71,69,26,84,0,13,0,13,92,69,0,13,92,69
1400000US13029920102,13029920102,"Census Tract 9201.02, Bryan County, Georgia",5601,516,3613,482,1783,392,0,19,0,19,0,19,97,137,108,75,24,37,84,68
1400000US13029920301,13029920301,"Census Tract 9203.01, Bryan County, Georgia",2030,379,1776,368,199,170,0,13,34,52,0,13,0,13,21,47,0,13,21,47
1400000US13029920303,13029920303,"Census Tract 9203.03, Bryan County, Georgia",4977,476,3835,483,834,430,0,13,105,122,0,13,0,13,203,172,0,13,203,172
1400000US13029920305,13029920305,"Census Tract 9203.05, Bryan County, Georgia",3867,400,3101,362,259,136,0,13,148,142,0,13,36,52,323,262,116,155,207,210
1400000US13029920306,13029920306,"Census Tract 9203.06, Bryan County, Georgia",9843,617,8507,520,749,334,0,19,178,441,0,19,145,159,264,214,0,19,264,214
1400000US13029980000,13029980000,"Census Tract 9800, Bryan County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13031110100,13031110100,"Census Tract 1101, Bulloch County, Georgia",3830,434,2570,354,1144,267,13,19,3,5,0,13,92,125,8,16,0,13,8,16
1400000US13031110200,13031110200,"Census Tract 1102, Bulloch County, Georgia",7306,701,4137,425,2683,484,0,19,202,232,0,19,63,46,221,215,24,39,197,210
1400000US13031110300,13031110300,"Census Tract 1103, Bulloch County, Georgia",8121,511,6489,556,1156,242,0,19,101,134,0,19,293,263,82,95,22,38,60,86
1400000US13031110401,13031110401,"Census Tract 1104.01, Bulloch County, Georgia",3626,384,1303,271,2120,379,24,32,44,56,0,13,66,71,69,70,0,13,69,70
1400000US13031110403,13031110403,"Census Tract 1104.03, Bulloch County, Georgia",6410,730,3780,706,2290,456,19,25,90,74,0,19,143,125,88,76,0,19,88,76
1400000US13031110404,13031110404,"Census Tract 1104.04, Bulloch County, Georgia",7057,859,4297,583,2245,485,59,70,147,111,0,19,107,70,202,102,52,65,150,73
1400000US13031110500,13031110500,"Census Tract 1105, Bulloch County, Georgia",4768,508,3290,427,1216,318,0,13,70,60,0,13,7,12,185,185,0,13,185,185
1400000US13031110601,13031110601,"Census Tract 1106.01, Bulloch County, Georgia",6260,665,3945,513,1989,723,0,19,152,175,0,19,126,152,48,47,13,21,35,43
1400000US13031110602,13031110602,"Census Tract 1106.02, Bulloch County, Georgia",3852,365,2326,405,1179,400,0,13,197,190,0,13,41,58,109,131,28,39,81,124
1400000US13031110700,13031110700,"Census Tract 1107, Bulloch County, Georgia",9670,758,7022,620,2077,629,76,74,9,22,0,19,450,382,36,62,0,19,36,62
1400000US13031110800,13031110800,"Census Tract 1108, Bulloch County, Georgia",2454,295,1656,242,685,211,4,9,35,29,0,13,0,13,74,87,0,13,74,87
1400000US13031110900,13031110900,"Census Tract 1109, Bulloch County, Georgia",7006,568,6187,537,746,404,11,21,0,19,0,19,62,96,0,19,0,19,0,19
1400000US13033950100,13033950100,"Census Tract 9501, Burke County, Georgia",6183,572,3485,573,2440,442,0,19,0,19,0,19,213,262,45,54,0,19,45,54
1400000US13033950200,13033950200,"Census Tract 9502, Burke County, Georgia",2631,360,1787,297,754,233,16,27,0,13,0,13,15,22,59,59,0,13,59,59
1400000US13033950400,13033950400,"Census Tract 9504, Burke County, Georgia",4717,341,1052,223,3534,340,0,13,17,27,0,13,0,13,114,87,0,13,114,87
1400000US13033950500,13033950500,"Census Tract 9505, Burke County, Georgia",5015,582,2521,388,2494,501,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US13033950700,13033950700,"Census Tract 9507, Burke County, Georgia",3066,399,1504,345,1521,330,0,13,13,26,0,13,5,9,23,24,0,13,23,24
1400000US13033950900,13033950900,"Census Tract 9509, Burke County, Georgia",1630,250,780,145,845,199,0,13,0,13,0,13,0,13,5,9,0,13,5,9
1400000US13035150100,13035150100,"Census Tract 1501, Butts County, Georgia",8137,549,6745,535,1326,375,0,19,0,19,0,19,36,33,30,30,0,19,30,30
1400000US13035150200,13035150200,"Census Tract 1502, Butts County, Georgia",7918,566,4915,473,2947,446,0,19,53,81,0,19,3,7,0,19,0,19,0,19
1400000US13035150300,13035150300,"Census Tract 1503, Butts County, Georgia",7616,473,4944,390,2500,464,0,19,1,3,0,19,74,67,97,94,0,19,97,94
1400000US13037950100,13037950100,"Census Tract 9501, Calhoun County, Georgia",3985,815,1452,262,2244,484,33,29,30,46,0,13,176,80,50,34,0,13,50,34
1400000US13037950200,13037950200,"Census Tract 9502, Calhoun County, Georgia",2596,815,802,210,1693,649,0,13,10,19,0,13,91,94,0,13,0,13,0,13
1400000US13039010100,13039010100,"Census Tract 101, Camden County, Georgia",2917,390,2304,366,537,220,0,13,0,13,30,42,29,33,17,25,9,19,8,14
1400000US13039010200,13039010200,"Census Tract 102, Camden County, Georgia",5382,467,3582,416,1639,477,12,19,54,68,0,19,35,41,60,62,30,48,30,38
1400000US13039010301,13039010301,"Census Tract 103.01, Camden County, Georgia",8019,567,6352,600,1175,370,9,17,167,84,0,19,17,32,299,121,10,20,289,121
1400000US13039010302,13039010302,"Census Tract 103.02, Camden County, Georgia",4385,443,2892,363,1295,327,0,13,99,94,0,13,22,37,77,60,0,13,77,60
1400000US13039010401,13039010401,"Census Tract 104.01, Camden County, Georgia",10429,767,7602,556,2198,586,92,95,163,88,38,47,0,21,336,219,0,21,336,219
1400000US13039010402,13039010402,"Census Tract 104.02, Camden County, Georgia",4830,418,4259,416,360,199,43,70,100,64,0,13,9,16,59,66,0,13,59,66
1400000US13039010403,13039010403,"Census Tract 104.03, Camden County, Georgia",3762,320,3404,357,213,109,62,78,10,16,0,13,0,13,73,68,0,13,73,68
1400000US13039010500,13039010500,"Census Tract 105, Camden County, Georgia",2500,382,1801,321,370,152,4,7,6,12,93,103,26,25,200,138,0,13,200,138
1400000US13039010601,13039010601,"Census Tract 106.01, Camden County, Georgia",7493,640,5065,598,1997,577,14,24,118,94,0,19,42,63,257,168,83,92,174,127
1400000US13039010602,13039010602,"Census Tract 106.02, Camden County, Georgia",718,138,631,142,47,45,0,13,7,12,0,13,33,25,0,13,0,13,0,13
1400000US13039990000,13039990000,"Census Tract 9900, Camden County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13043950100,13043950100,"Census Tract 9501, Candler County, Georgia",4986,415,2858,450,1870,263,0,13,88,105,0,13,102,134,68,72,0,13,68,72
1400000US13043950200,13043950200,"Census Tract 9502, Candler County, Georgia",3468,375,2805,372,515,200,29,42,0,13,0,13,112,108,7,13,0,13,7,13
1400000US13043950300,13043950300,"Census Tract 9503, Candler County, Georgia",2553,386,1846,398,280,106,0,13,8,17,0,13,415,222,4,7,0,13,4,7
