GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US13005970201,13005970201,"Census Tract 9702.01, Bacon County, Georgia",3773,318,2524,294,959,178,0,13,29,44,0,13,225,228,36,42,0,13,36,42
1400000US13005970202,13005970202,"Census Tract 9702.02, Bacon County, Georgia",4163,391,3414,362,651,187,0,13,85,120,0,13,0,13,13,17,0,13,13,17
1400000US13007960100,13007960100,"Census Tract 9601, Baker County, Georgia",2261,191,1020,187,1236,217,0,13,0,13,0,13,0,13,5,10,0,13,5,10
1400000US13007960200,13007960200,"Census Tract 9602, Baker County, Georgia",1081,191,757,224,316,129,8,11,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13009970100,13009970100,"Census Tract 9701, Baldwin County, Georgia",4996,577,2994,453,1869,483,0,18,0,18,0,18,113,165,20,31,0,18,20,31
1400000US13009970200,13009970200,"Census Tract 9702, Baldwin County, Georgia",6981,690,3906,431,2753,604,9,17,105,108,39,60,156,168,13,22,0,18,13,22
1400000US13009970300,13009970300,"Census Tract 9703, Baldwin County, Georgia",6283,550,3815,472,2072,390,55,66,182,136,0,18,79,115,80,79,15,22,65,72
1400000US13009970400,13009970400,"Census Tract 9704, Baldwin County, Georgia",4924,534,2616,475,1996,318,1,4,224,138,0,13,0,13,87,80,87,80,0,13
1400000US13009970500,13009970500,"Census Tract 9705, Baldwin County, Georgia",5993,698,3737,579,1949,479,0,18,169,122,0,18,16,28,122,105,0,18,122,105
1400000US13009970600,13009970600,"Census Tract 9706, Baldwin County, Georgia",3946,445,1498,348,2323,386,9,17,0,13,0,13,0,13,116,136,0,13,116,136
1400000US13009970701,13009970701,"Census Tract 9707.01, Baldwin County, Georgia",2902,330,840,243,2017,277,6,11,10,15,0,13,6,10,23,23,0,13,23,23
1400000US13009970702,13009970702,"Census Tract 9707.02, Baldwin County, Georgia",2504,448,1094,323,1377,352,0,13,11,15,0,13,20,30,2,6,2,6,0,13
1400000US13009970800,13009970800,"Census Tract 9708, Baldwin County, Georgia",7325,638,4686,549,2586,381,13,19,0,18,0,18,33,34,7,13,0,18,7,13
1400000US13011970100,13011970100,"Census Tract 9701, Banks County, Georgia",5211,389,5011,368,48,56,0,18,8,14,0,18,43,47,101,103,24,34,77,79
1400000US13011970200,13011970200,"Census Tract 9702, Banks County, Georgia",5099,309,4568,310,298,158,17,24,205,27,0,18,5,7,6,12,6,12,0,18
1400000US13011970300,13011970300,"Census Tract 9703, Banks County, Georgia",4185,288,3998,303,52,76,0,13,11,20,0,13,86,102,38,37,0,13,38,37
1400000US13011970400,13011970400,"Census Tract 9704, Banks County, Georgia",3822,347,3553,346,127,109,0,13,0,13,0,13,47,60,95,78,0,13,95,78
1400000US13013180103,13013180103,"Census Tract 1801.03, Barrow County, Georgia",4249,643,3586,539,128,123,0,13,337,188,0,13,150,169,48,51,0,13,48,51
1400000US13013180104,13013180104,"Census Tract 1801.04, Barrow County, Georgia",2002,245,1699,226,164,114,0,13,47,74,0,13,55,62,37,49,0,13,37,49
1400000US13013180105,13013180105,"Census Tract 1801.05, Barrow County, Georgia",2761,345,2204,248,118,129,147,237,279,185,0,13,0,13,13,22,13,22,0,13
1400000US13013180106,13013180106,"Census Tract 1801.06, Barrow County, Georgia",2499,273,2092,314,269,213,0,13,25,33,0,13,7,15,106,105,11,24,95,98
1400000US13013180107,13013180107,"Census Tract 1801.07, Barrow County, Georgia",3942,391,2739,492,369,275,0,13,531,290,0,13,207,143,96,88,30,46,66,70
1400000US13013180108,13013180108,"Census Tract 1801.08, Barrow County, Georgia",3326,409,2842,406,189,191,59,80,137,145,0,13,8,12,91,69,10,17,81,66
1400000US13013180203,13013180203,"Census Tract 1802.03, Barrow County, Georgia",3215,496,1961,437,745,233,0,13,279,210,0,13,230,227,0,13,0,13,0,13
1400000US13013180204,13013180204,"Census Tract 1802.04, Barrow County, Georgia",2801,342,1627,321,940,332,0,13,109,117,0,13,101,112,24,28,0,13,24,28
1400000US13013180205,13013180205,"Census Tract 1802.05, Barrow County, Georgia",4309,546,3186,606,809,282,0,13,160,122,0,13,9,15,145,98,19,32,126,89
1400000US13013180206,13013180206,"Census Tract 1802.06, Barrow County, Georgia",3007,389,2771,437,23,25,0,13,0,13,0,13,89,100,124,185,0,13,124,185
1400000US13013180301,13013180301,"Census Tract 1803.01, Barrow County, Georgia",2119,226,1983,240,69,77,0,13,50,68,0,13,12,20,5,9,0,13,5,9
1400000US13013180302,13013180302,"Census Tract 1803.02, Barrow County, Georgia",5407,420,4880,484,190,202,30,48,0,18,0,18,0,18,307,294,0,18,307,294
1400000US13013180303,13013180303,"Census Tract 1803.03, Barrow County, Georgia",3930,442,3301,499,390,298,0,13,155,162,0,13,11,17,73,75,0,13,73,75
1400000US13013180401,13013180401,"Census Tract 1804.01, Barrow County, Georgia",5467,614,4547,546,629,217,0,18,125,133,0,18,136,172,30,41,3,8,27,40
1400000US13013180402,13013180402,"Census Tract 1804.02, Barrow County, Georgia",6246,875,4713,579,1346,590,0,18,22,33,0,18,0,18,165,235,0,18,165,235
1400000US13013180501,13013180501,"Census Tract 1805.01, Barrow County, Georgia",5521,452,4288,493,1037,325,0,18,45,42,0,18,99,155,52,49,17,30,35,37
1400000US13013180502,13013180502,"Census Tract 1805.02, Barrow County, Georgia",4748,572,4176,515,233,135,0,13,61,82,0,13,73,120,205,113,17,23,188,114
1400000US13013180503,13013180503,"Census Tract 1805.03, Barrow County, Georgia",5324,668,4454,674,739,275,0,18,118,168,0,18,13,50,0,18,0,18,0,18
1400000US13015960101,13015960101,"Census Tract 9601.01, Bartow County, Georgia",1573,236,1573,236,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13015960102,13015960102,"Census Tract 9601.02, Bartow County, Georgia",9684,904,9112,889,513,406,0,18,17,29,0,18,17,25,25,37,0,18,25,37
1400000US13015960200,13015960200,"Census Tract 9602, Bartow County, Georgia",11791,827,9957,887,1217,519,82,96,45,75,0,20,313,297,177,155,0,20,177,155
1400000US13015960300,13015960300,"Census Tract 9603, Bartow County, Georgia",6926,587,6087,638,386,140,2,3,182,173,8,14,231,285,30,31,3,5,27,31
1400000US13015960401,13015960401,"Census Tract 9604.01, Bartow County, Georgia",9098,1412,6512,1162,1477,471,0,18,207,235,0,18,739,517,163,139,18,28,145,134
1400000US13015960402,13015960402,"Census Tract 9604.02, Bartow County, Georgia",8931,827,7292,877,1019,336,121,161,0,18,0,18,233,247,266,243,73,97,193,225
1400000US13015960500,13015960500,"Census Tract 9605, Bartow County, Georgia",7934,715,6415,720,1230,407,101,118,0,18,0,18,130,155,58,92,0,18,58,92
1400000US13015960600,13015960600,"Census Tract 9606, Bartow County, Georgia",9015,902,6761,789,1867,465,0,18,22,32,0,18,251,330,114,127,0,18,114,127
1400000US13015960700,13015960700,"Census Tract 9607, Bartow County, Georgia",6453,699,4748,548,1457,595,0,18,143,150,0,18,56,103,49,85,0,18,49,85
1400000US13015960801,13015960801,"Census Tract 9608.01, Bartow County, Georgia",3494,398,3103,453,224,105,12,24,0,13,0,13,128,165,27,40,0,13,27,40
1400000US13015960802,13015960802,"Census Tract 9608.02, Bartow County, Georgia",2857,308,2544,309,68,75,0,13,12,20,0,13,200,189,33,61,0,13,33,61
1400000US13015960803,13015960803,"Census Tract 9608.03, Bartow County, Georgia",5589,521,4913,467,177,87,116,103,98,85,0,18,189,150,96,80,0,18,96,80
1400000US13015960901,13015960901,"Census Tract 9609.01, Bartow County, Georgia",3193,381,3089,388,43,49,13,28,0,13,0,13,40,38,8,15,8,15,0,13
1400000US13015960902,13015960902,"Census Tract 9609.02, Bartow County, Georgia",6451,528,5033,449,954,295,134,119,17,31,0,18,252,223,61,89,0,18,61,89
1400000US13015961000,13015961000,"Census Tract 9610, Bartow County, Georgia",7782,655,7325,597,153,135,0,18,0,18,0,18,22,32,282,205,0,18,282,205
1400000US13017960100,13017960100,"Census Tract 9601, Ben Hill County, Georgia",2606,307,2018,331,574,241,0,13,0,13,0,13,14,22,0,13,0,13,0,13
1400000US13017960200,13017960200,"Census Tract 9602, Ben Hill County, Georgia",1631,228,1327,222,243,119,0,13,0,13,8,12,31,53,22,22,0,13,22,22
1400000US13017960300,13017960300,"Census Tract 9603, Ben Hill County, Georgia",3481,499,2264,375,1189,385,0,13,0,13,0,13,0,13,28,39,0,13,28,39
1400000US13017960400,13017960400,"Census Tract 9604, Ben Hill County, Georgia",3806,461,1413,441,1926,357,0,13,4,9,0,13,206,213,257,301,251,300,6,12
1400000US13017960500,13017960500,"Census Tract 9605, Ben Hill County, Georgia",6023,534,3487,415,2209,456,0,18,0,18,0,18,113,123,214,166,8,20,206,164
1400000US13019970100,13019970100,"Census Tract 9701, Berrien County, Georgia",1748,228,1308,244,388,143,10,15,0,13,0,13,0,13,42,44,34,43,8,13
1400000US13019970200,13019970200,"Census Tract 9702, Berrien County, Georgia",3702,414,3127,490,346,245,0,13,0,13,0,13,123,80,106,75,52,57,54,48
1400000US13019970300,13019970300,"Census Tract 9703, Berrien County, Georgia",3201,419,2855,407,148,95,0,13,4,10,0,13,59,63,135,108,123,107,12,21
1400000US13019970400,13019970400,"Census Tract 9704, Berrien County, Georgia",2893,336,2297,365,586,191,0,13,0,13,0,13,0,13,10,15,10,15,0,13
1400000US13019970500,13019970500,"Census Tract 9705, Berrien County, Georgia",3761,394,3121,366,422,180,4,9,11,16,0,13,57,74,146,106,0,13,146,106
1400000US13019970600,13019970600,"Census Tract 9706, Berrien County, Georgia",3786,405,3445,381,180,95,0,13,97,44,0,13,51,69,13,14,0,13,13,14
1400000US13021010100,13021010100,"Census Tract 101, Bibb County, Georgia",1653,307,83,51,1524,293,0,13,21,31,0,13,0,13,25,23,4,6,21,23
1400000US13021010200,13021010200,"Census Tract 102, Bibb County, Georgia",2069,287,1419,178,635,192,0,13,5,11,0,13,0,13,10,19,0,13,10,19
1400000US13021010300,13021010300,"Census Tract 103, Bibb County, Georgia",777,238,116,95,661,219,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021010400,13021010400,"Census Tract 104, Bibb County, Georgia",2239,350,95,58,2029,317,19,32,0,13,0,13,51,81,45,78,0,13,45,78
1400000US13021010500,13021010500,"Census Tract 105, Bibb County, Georgia",3624,370,1508,299,1939,271,0,13,88,49,0,13,0,13,89,86,0,13,89,86
1400000US13021010800,13021010800,"Census Tract 108, Bibb County, Georgia",1534,218,1219,199,265,133,0,13,31,36,0,13,0,13,19,24,10,18,9,16
1400000US13021011000,13021011000,"Census Tract 110, Bibb County, Georgia",4386,436,1886,414,2279,457,0,13,48,68,0,13,69,111,104,108,83,105,21,39
1400000US13021011100,13021011100,"Census Tract 111, Bibb County, Georgia",1883,291,87,52,1796,291,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13021011500,13021011500,"Census Tract 115, Bibb County, Georgia",1140,186,54,52,1049,169,0,13,0,13,0,13,0,13,37,58,0,13,37,58
1400000US13021011701,13021011701,"Census Tract 117.01, Bibb County, Georgia",2759,366,251,126,2476,382,0,13,0,13,0,13,0,13,32,35,0,13,32,35
1400000US13021011702,13021011702,"Census Tract 117.02, Bibb County, Georgia",4153,542,292,156,3772,536,0,13,0,13,0,13,0,13,89,96,0,13,89,96
1400000US13021011800,13021011800,"Census Tract 118, Bibb County, Georgia",3806,351,2516,299,1007,276,0,13,0,13,0,13,82,134,201,121,0,13,201,121
1400000US13021011900,13021011900,"Census Tract 119, Bibb County, Georgia",1909,330,952,190,921,345,0,13,36,54,0,13,0,13,0,13,0,13,0,13
1400000US13021012000,13021012000,"Census Tract 120, Bibb County, Georgia",4609,463,3538,392,997,407,0,13,45,65,7,11,0,13,22,32,0,13,22,32
1400000US13021012101,13021012101,"Census Tract 121.01, Bibb County, Georgia",1952,282,1435,253,438,201,0,13,70,58,0,13,0,13,9,14,0,13,9,14
1400000US13021012102,13021012102,"Census Tract 121.02, Bibb County, Georgia",5210,525,3361,463,1180,282,0,13,346,246,0,13,0,13,323,244,0,13,323,244
1400000US13021012200,13021012200,"Census Tract 122, Bibb County, Georgia",2074,373,641,145,1365,314,0,13,19,30,7,16,0,13,42,57,0,13,42,57
1400000US13021012300,13021012300,"Census Tract 123, Bibb County, Georgia",2802,471,504,235,2272,426,0,13,0,13,0,13,0,13,26,26,0,13,26,26
1400000US13021012400,13021012400,"Census Tract 124, Bibb County, Georgia",4171,526,321,164,3835,511,0,13,0,13,0,13,0,13,15,23,0,13,15,23
1400000US13021012500,13021012500,"Census Tract 125, Bibb County, Georgia",3444,431,312,161,3067,419,0,13,23,36,0,13,0,13,42,66,0,13,42,66
1400000US13021012600,13021012600,"Census Tract 126, Bibb County, Georgia",4682,567,712,233,3848,555,0,13,83,138,0,13,0,13,39,78,0,13,39,78
1400000US13021012700,13021012700,"Census Tract 127, Bibb County, Georgia",2037,306,176,94,1720,280,12,20,21,34,0,13,0,13,108,173,0,13,108,173
1400000US13021012800,13021012800,"Census Tract 128, Bibb County, Georgia",3396,572,576,181,2798,587,16,30,0,13,0,13,0,13,6,14,0,13,6,14
1400000US13021012900,13021012900,"Census Tract 129, Bibb County, Georgia",2173,315,411,141,1698,321,0,13,0,13,0,13,9,15,55,72,1,3,54,72
1400000US13021013101,13021013101,"Census Tract 131.01, Bibb County, Georgia",5689,732,1237,447,4329,836,32,49,13,20,0,18,19,27,59,70,0,18,59,70
1400000US13021013102,13021013102,"Census Tract 131.02, Bibb County, Georgia",4141,631,588,184,3488,647,0,13,0,13,0,13,0,13,65,89,0,13,65,89
1400000US13021013201,13021013201,"Census Tract 132.01, Bibb County, Georgia",5603,818,804,236,4648,830,0,18,20,32,0,18,31,52,100,110,0,18,100,110
1400000US13021013202,13021013202,"Census Tract 132.02, Bibb County, Georgia",3211,515,557,304,2570,425,0,13,0,13,2,7,82,168,0,13,0,13,0,13
1400000US13021013302,13021013302,"Census Tract 133.02, Bibb County, Georgia",4283,420,817,203,3416,434,0,13,12,15,0,13,0,13,38,40,0,13,38,40
1400000US13021013407,13021013407,"Census Tract 134.07, Bibb County, Georgia",4301,755,2353,444,1446,403,0,13,383,350,7,17,0,13,112,91,11,19,101,90
1400000US13021013408,13021013408,"Census Tract 134.08, Bibb County, Georgia",4718,357,3573,303,811,350,0,13,307,208,0,13,0,13,27,44,0,13,27,44
1400000US13021013409,13021013409,"Census Tract 134.09, Bibb County, Georgia",3870,467,2314,302,1169,376,21,34,224,232,0,13,0,13,142,143,0,13,142,143
1400000US13021013410,13021013410,"Census Tract 134.10, Bibb County, Georgia",5272,468,4566,419,618,246,0,18,64,80,0,18,0,18,24,34,0,18,24,34
1400000US13021013411,13021013411,"Census Tract 134.11, Bibb County, Georgia",3830,410,2802,357,815,248,0,13,154,129,0,13,59,97,0,13,0,13,0,13
1400000US13021013502,13021013502,"Census Tract 135.02, Bibb County, Georgia",1937,307,1602,335,283,135,0,13,0,13,0,13,0,13,52,69,0,13,52,69
1400000US13021013503,13021013503,"Census Tract 135.03, Bibb County, Georgia",3022,438,1806,411,798,211,0,13,202,187,0,13,179,190,37,52,0,13,37,52
1400000US13021013504,13021013504,"Census Tract 135.04, Bibb County, Georgia",8616,585,6605,539,1679,309,25,41,0,18,0,18,67,85,240,162,34,50,206,156
1400000US13021013603,13021013603,"Census Tract 136.03, Bibb County, Georgia",4411,717,3281,481,972,314,0,13,125,158,0,13,19,22,14,18,0,13,14,18
1400000US13021013604,13021013604,"Census Tract 136.04, Bibb County, Georgia",5193,452,2995,326,1950,324,0,18,0,18,15,17,65,102,168,134,0,18,168,134
1400000US13021013605,13021013605,"Census Tract 136.05, Bibb County, Georgia",5362,604,3022,541,2193,632,0,18,92,83,0,18,0,18,55,70,0,18,55,70
1400000US13021013606,13021013606,"Census Tract 136.06, Bibb County, Georgia",5777,533,4342,450,1252,368,0,18,107,82,0,18,0,18,76,116,0,18,76,116
1400000US13021013700,13021013700,"Census Tract 137, Bibb County, Georgia",3082,360,1049,228,1964,353,0,13,54,42,0,13,0,13,15,24,0,13,15,24
1400000US13021013800,13021013800,"Census Tract 138, Bibb County, Georgia",2287,348,42,23,2107,333,0,13,6,9,0,13,11,17,121,91,44,62,77,66
1400000US13021013900,13021013900,"Census Tract 139, Bibb County, Georgia",2150,446,736,162,1364,414,0,13,0,13,0,13,7,18,43,59,0,13,43,59
1400000US13023790100,13023790100,"Census Tract 7901, Bleckley County, Georgia",4718,394,4287,395,378,214,3,9,46,61,0,13,4,6,0,13,0,13,0,13
1400000US13023790200,13023790200,"Census Tract 7902, Bleckley County, Georgia",2645,417,918,264,1608,355,0,13,17,31,0,13,3,7,99,128,99,128,0,13
1400000US13023790300,13023790300,"Census Tract 7903, Bleckley County, Georgia",5549,394,3755,382,1681,312,0,13,11,18,0,13,12,16,90,87,0,13,90,87
1400000US13025960100,13025960100,"Census Tract 9601, Brantley County, Georgia",7479,718,6832,664,430,419,0,18,110,242,36,66,0,18,71,132,0,18,71,132
1400000US13025960200,13025960200,"Census Tract 9602, Brantley County, Georgia",5726,660,5349,584,291,266,0,18,0,18,4,8,13,17,69,75,0,18,69,75
1400000US13025960300,13025960300,"Census Tract 9603, Brantley County, Georgia",5258,488,5231,497,27,50,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13027960200,13027960200,"Census Tract 9602, Brooks County, Georgia",1636,231,1039,158,332,119,15,23,11,16,0,13,213,172,26,32,0,13,26,32
1400000US13027960300,13027960300,"Census Tract 9603, Brooks County, Georgia",5448,421,3905,380,1146,231,7,12,11,23,0,18,337,267,42,49,30,45,12,20
1400000US13027960400,13027960400,"Census Tract 9604, Brooks County, Georgia",3695,344,1805,282,1795,257,0,13,0,13,0,13,18,29,77,38,0,13,77,38
1400000US13027960500,13027960500,"Census Tract 9605, Brooks County, Georgia",2639,289,890,159,1685,229,2,4,48,44,0,13,3,12,11,24,0,13,11,24
1400000US13027960600,13027960600,"Census Tract 9606, Brooks County, Georgia",2348,364,1681,386,637,207,0,13,0,13,0,13,0,13,30,45,0,13,30,45
1400000US13029920101,13029920101,"Census Tract 9201.01, Bryan County, Georgia",4971,538,4358,520,473,178,63,61,41,61,0,13,0,13,36,47,0,13,36,47
1400000US13029920102,13029920102,"Census Tract 9201.02, Bryan County, Georgia",5824,416,3752,356,1667,347,44,64,62,78,0,18,60,100,239,197,85,105,154,110
1400000US13029920301,13029920301,"Census Tract 9203.01, Bryan County, Georgia",2030,257,1705,253,189,131,0,13,31,36,0,13,28,49,77,73,18,29,59,67
1400000US13029920303,13029920303,"Census Tract 9203.03, Bryan County, Georgia",5766,519,3970,500,1432,407,0,18,45,55,0,18,69,86,250,165,0,18,250,165
1400000US13029920305,13029920305,"Census Tract 9203.05, Bryan County, Georgia",4373,366,3736,338,355,123,0,13,111,100,0,13,87,163,84,88,0,13,84,88
1400000US13029920306,13029920306,"Census Tract 9203.06, Bryan County, Georgia",9221,724,7787,789,725,272,0,18,368,160,0,18,23,39,318,242,52,82,266,239
1400000US13029980000,13029980000,"Census Tract 9800, Bryan County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13031110100,13031110100,"Census Tract 1101, Bulloch County, Georgia",3986,432,2961,392,855,261,25,26,2,3,0,13,86,129,57,52,0,13,57,52
1400000US13031110200,13031110200,"Census Tract 1102, Bulloch County, Georgia",7221,559,3973,455,2791,454,0,18,177,172,0,18,48,43,232,197,71,99,161,171
1400000US13031110300,13031110300,"Census Tract 1103, Bulloch County, Georgia",7823,705,6100,731,1252,289,0,18,144,126,0,18,236,164,91,96,0,18,91,96
1400000US13031110401,13031110401,"Census Tract 1104.01, Bulloch County, Georgia",3321,364,1393,321,1812,308,0,13,18,23,0,13,71,84,27,30,0,13,27,30
1400000US13031110403,13031110403,"Census Tract 1104.03, Bulloch County, Georgia",6712,709,4087,588,2254,509,13,21,148,86,0,18,129,123,81,74,0,18,81,74
1400000US13031110404,13031110404,"Census Tract 1104.04, Bulloch County, Georgia",7506,858,4249,671,2640,432,51,71,198,101,0,18,91,60,277,112,68,61,209,97
1400000US13031110500,13031110500,"Census Tract 1105, Bulloch County, Georgia",4778,407,3097,328,1232,293,0,13,151,109,16,27,45,47,237,196,72,79,165,175
1400000US13031110601,13031110601,"Census Tract 1106.01, Bulloch County, Georgia",7020,679,4395,476,2202,557,18,28,202,191,0,18,111,111,92,82,6,10,86,80
1400000US13031110602,13031110602,"Census Tract 1106.02, Bulloch County, Georgia",3854,388,2041,345,1578,301,24,39,122,139,0,13,38,48,51,64,7,14,44,61
1400000US13031110700,13031110700,"Census Tract 1107, Bulloch County, Georgia",10309,663,7255,672,2169,534,82,91,40,40,0,20,593,319,170,143,2,4,168,142
1400000US13031110800,13031110800,"Census Tract 1108, Bulloch County, Georgia",2628,382,1926,293,676,228,4,7,17,21,0,13,0,13,5,6,0,13,5,6
1400000US13031110900,13031110900,"Census Tract 1109, Bulloch County, Georgia",6782,728,5811,607,861,441,16,24,0,18,0,18,79,118,15,25,0,18,15,25
1400000US13033950100,13033950100,"Census Tract 9501, Burke County, Georgia",5444,591,3030,408,2238,489,0,18,0,18,0,18,176,231,0,18,0,18,0,18
1400000US13033950200,13033950200,"Census Tract 9502, Burke County, Georgia",2758,436,2054,352,643,204,0,13,0,13,0,13,14,20,47,55,18,38,29,42
1400000US13033950400,13033950400,"Census Tract 9504, Burke County, Georgia",4896,367,1130,218,3701,395,0,13,0,13,0,13,0,13,65,62,0,13,65,62
1400000US13033950500,13033950500,"Census Tract 9505, Burke County, Georgia",5510,502,2622,344,2783,414,0,18,16,20,0,18,64,78,25,32,25,32,0,18
1400000US13033950700,13033950700,"Census Tract 9507, Burke County, Georgia",2739,355,1418,298,1303,234,0,13,16,24,0,13,0,13,2,6,0,13,2,6
1400000US13033950900,13033950900,"Census Tract 9509, Burke County, Georgia",1789,257,821,156,928,188,7,11,0,13,0,13,27,45,6,9,6,9,0,13
1400000US13035150100,13035150100,"Census Tract 1501, Butts County, Georgia",8247,466,7073,428,1127,308,5,10,0,18,12,19,12,19,18,20,0,18,18,20
1400000US13035150200,13035150200,"Census Tract 1502, Butts County, Georgia",7357,454,4342,513,2752,359,0,18,112,40,0,18,94,124,57,78,0,18,57,78
1400000US13035150300,13035150300,"Census Tract 1503, Butts County, Georgia",7865,415,4999,321,2691,399,8,15,1,3,0,18,59,50,107,110,0,18,107,110
1400000US13037950100,13037950100,"Census Tract 9501, Calhoun County, Georgia",4047,819,1472,271,2276,467,23,29,27,46,0,13,206,104,43,29,0,13,43,29
1400000US13037950200,13037950200,"Census Tract 9502, Calhoun County, Georgia",2502,819,748,213,1672,561,0,13,15,30,0,13,67,150,0,13,0,13,0,13
1400000US13039010100,13039010100,"Census Tract 101, Camden County, Georgia",2522,354,1927,299,541,199,0,13,0,13,15,24,22,34,17,20,10,18,7,11
1400000US13039010200,13039010200,"Census Tract 102, Camden County, Georgia",5367,448,3600,372,1573,310,19,22,48,59,0,18,30,31,97,74,39,49,58,51
1400000US13039010301,13039010301,"Census Tract 103.01, Camden County, Georgia",8479,595,6487,540,1525,483,12,19,137,92,0,18,7,13,311,168,6,10,305,168
1400000US13039010302,13039010302,"Census Tract 103.02, Camden County, Georgia",3949,384,2290,348,1132,284,5,9,113,123,20,32,19,27,370,255,0,13,370,255
1400000US13039010401,13039010401,"Census Tract 104.01, Camden County, Georgia",11302,707,8747,583,2005,479,81,76,80,45,14,23,90,97,285,146,25,35,260,143
1400000US13039010402,13039010402,"Census Tract 104.02, Camden County, Georgia",5186,456,4660,392,264,174,31,61,107,60,0,18,8,16,116,104,0,18,116,104
1400000US13039010403,13039010403,"Census Tract 104.03, Camden County, Georgia",4094,328,3247,324,675,283,0,13,51,43,0,13,0,13,121,88,0,13,121,88
1400000US13039010500,13039010500,"Census Tract 105, Camden County, Georgia",2756,348,2047,329,399,149,5,8,18,20,98,74,32,46,157,104,0,13,157,104
1400000US13039010601,13039010601,"Census Tract 106.01, Camden County, Georgia",6686,588,4717,584,1505,469,81,102,124,100,0,18,39,53,220,198,63,95,157,165
1400000US13039010602,13039010602,"Census Tract 106.02, Camden County, Georgia",852,180,681,179,66,56,31,44,6,10,0,13,1,2,67,61,0,13,67,61
1400000US13039990000,13039990000,"Census Tract 9900, Camden County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13043950100,13043950100,"Census Tract 9501, Candler County, Georgia",5045,327,3057,285,1764,223,43,64,31,44,0,18,121,138,29,37,0,18,29,37
1400000US13043950200,13043950200,"Census Tract 9502, Candler County, Georgia",3712,366,2944,331,586,235,0,13,51,48,0,13,125,105,6,10,0,13,6,10
1400000US13043950300,13043950300,"Census Tract 9503, Candler County, Georgia",2299,295,1538,256,363,90,9,10,119,140,0,13,257,183,13,16,0,13,13,16
